gene,mean_expr_CKD,mean_expr_Ref,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,f_classif_score,f_classif_p_value,statistical_rank_score,random_forest_importance,knn_permutation_importance_mean,knn_permutation_importance_std,knn_single_gene_accuracy_mean,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,knn_single_gene_importance_score,rf_importance_scaled,knn_permutation_importance_scaled,knn_single_gene_importance_scaled,statistical_score_scaled,combined_ml_biomarker_score
ABCC3,0.06681938167442086,0.015620306614511763,0.0511990750599091,up_in_CKD,1.977065751035797,5.194687383195724,0.00010380427358608106,0.008095059077237128,31.981000777516957,3.283181812577566e-06,0.21173820629817167,0.0,0.0,0.0,0.7809523809523811,0.7833333333333332,0.925,0.2833333333333332,0.0,0.0,0.5666666666666664,0.009825250507884431,0.22863171676824345
NUDT16,0.1919163721593765,0.30287055325701107,-0.11095418109763455,down_in_CKD,-1.9958529089958075,-5.9558811290902005,1.862832393028925e-06,0.0007947171723789576,32.591690462839324,2.815379700287598e-06,0.6864424185154286,0.00010630841121495546,0.0,0.0,0.780952380952381,0.7749999999999999,0.875,0.2749999999999999,0.003665807283274327,0.0,0.5499999999999998,0.03185286604182577,0.22783689612167482
WASF1,0.02177600045368309,0.01115706660746912,0.010618933846213971,up_in_CKD,1.9731913768455025,5.590984834538963,5.136016015393552e-06,0.001336658356295869,31.855779897197326,3.38896873232373e-06,0.06021903649652616,0.0009999999999999996,0.0,0.0,0.761904761904762,0.7666666666666666,0.8833333333333332,0.2666666666666666,0.03448275862068964,0.0,0.5333333333333332,0.002794333291407096,0.22768530343989057
DUSP26,0.008345388250361581,0.021214221284631244,-0.012868833034269663,down_in_CKD,-1.990708290881924,-5.833535674291462,2.0119844989967624e-06,0.0007995571276150148,32.42388681315844,2.9363865373238827e-06,0.0793430883748315,4.440892098500624e-19,0.0,0.0,0.7761904761904762,0.7833333333333333,0.9555555555555555,0.2833333333333333,1.5313421029312498e-17,0.0,0.5666666666666667,0.003681743285640859,0.22740301532379487
HSPA9,0.426045176564858,0.5560103503314704,-0.12996517376661237,down_in_CKD,-1.9496492501732,-5.563490759770693,4.936616198588182e-06,0.0013099642578916417,31.10017253482571,4.109526034505731e-06,0.7304475496683174,0.001,0.0,0.0,0.7571428571428571,0.7583333333333333,0.825,0.2583333333333333,0.03448275862068966,0.0,0.5166666666666666,0.0338948283535334,0.2272387357856492
SH3RF3,0.007825203047559771,0.018673969304456216,-0.010848766256896444,down_in_CKD,-1.822058067281412,-5.461422839925949,7.941278355597766e-06,0.0015998367020548,27.162782186279514,1.1701388380334836e-05,0.055267265997450285,1.3168478653192824e-18,0.0,0.0,0.780952380952381,0.7833333333333332,0.9388888888888889,0.2833333333333332,4.540854707997526e-17,0.0,0.5666666666666664,0.002564557161432425,0.2271795780989531
SKP2,0.023179598477960434,0.013471009713816137,0.009708588764144297,up_in_CKD,1.7261316975308563,4.840014271475893,4.7664203069484334e-05,0.004903328124275675,24.377977940897086,2.5696200276862788e-05,0.03870345187747925,1.726260888192707e-18,0.0,0.0,0.7857142857142858,0.7833333333333333,0.8722222222222221,0.2833333333333333,5.952623752388645e-17,0.0,0.5666666666666667,0.001795949426720761,0.22702585655201085
SLC38A9,0.05254977764796186,0.029756841165731365,0.02279293648223049,up_in_CKD,2.027603687031019,5.497006851267576,2.1215670640814064e-05,0.003039534690168571,33.63690036814185,2.1718284203999303e-06,0.11633217551969834,0.0018708272859216254,0.0,0.0,0.7523809523809523,0.7499999999999999,0.8666666666666668,0.2499999999999999,0.06451128572143536,0.0,0.4999999999999998,0.005398141349127346,0.22688414255839953
KIF5A,0.008510273383086927,0.0027651044189044446,0.005745168964182482,up_in_CKD,1.837870108920096,4.90937853080288,0.00011861836977959911,0.008648090811581051,27.636271668507,1.0277574997461445e-05,0.021783799862555728,3.5461829551262357e-19,0.0,0.0,0.7857142857142857,0.7833333333333333,0.8944444444444445,0.2833333333333333,1.2228217086642193e-17,0.0,0.5666666666666667,0.001010829809155121,0.22686883262849772
MGP,0.2758546544700057,0.5663301277229885,-0.29047547325298284,down_in_CKD,-2.1383974643604797,-6.317229338525674,5.618822361280304e-07,0.000401336801101087,37.413357672954504,8.808645650768632e-07,2.1097372396196197,0.0,0.0,0.0,0.7571428571428571,0.7583333333333333,0.9166666666666666,0.2583333333333333,0.0,0.0,0.5166666666666666,0.09789776369355385,0.22624621940537742
COX6C,1.5589132891971529,1.872220300847408,-0.3133070116502552,down_in_CKD,-1.7189238702340026,-4.904688533636159,3.139057698526959e-05,0.0038102118759107567,24.174812222674706,2.725896888320024e-05,1.3027820276718638,0.0,0.0,0.0,0.7571428571428571,0.7666666666666665,0.8666666666666666,0.2666666666666665,0.0,0.0,0.533333333333333,0.06045276382959619,0.22542388609925246
USP36,0.06218921931334633,0.11835555352839432,-0.056166334215047985,down_in_CKD,-1.8396790314077842,-5.575157108091353,7.86958220963845e-06,0.0015964795797315484,27.690700406739406,1.0126152935063235e-05,0.28899161194594186,0.0011228813559322046,0.0,0.0,0.7571428571428571,0.7583333333333333,0.8416666666666666,0.2583333333333333,0.03872004675628292,0.0,0.5166666666666666,0.013410026615828206,0.2248366906923455
SERTAD1,0.125523071512829,0.42559469001356637,-0.3000716185007374,down_in_CKD,-1.678127793728594,-5.251551535972691,5.5284175912603394e-05,0.005399979606816918,23.04092366250872,3.806321313676944e-05,1.1418732752082421,4.733867618887814e-18,0.0,0.0,0.7666666666666667,0.7666666666666666,0.8666666666666666,0.2666666666666666,1.6323681444440738e-16,0.0,0.5333333333333332,0.052986143470869274,0.2239305620275072
MRPL55,0.2923389059516385,0.3709413054732628,-0.07860239952162434,down_in_CKD,-1.8543719977941526,-5.510653306949146,5.8734868766558415e-06,0.0013557771628166075,28.13478141438881,8.976077049954267e-06,0.41800674987568365,5.9211894646675e-19,0.0,0.0,0.761904761904762,0.775,0.8805555555555555,0.275,2.0417894705750002e-17,0.0,0.55,0.01939669322470616,0.22387933864494125
ADAM10,0.2949120344069471,0.174322619227478,0.12058941517946908,up_in_CKD,1.6032800536439207,4.267174630909576,0.0005137931094935789,0.019649299950053944,21.031420339738254,7.010540462144013e-05,0.3299618926887416,0.0,0.0,0.0,0.7857142857142857,0.775,0.7361111111111112,0.275,0.0,0.0,0.55,0.015311163301143732,0.2230622326602288
FLRT3,0.15689166083295378,0.0840551104237232,0.07283655040923058,up_in_CKD,1.9108004129491956,5.285668798270425,1.9804713185181808e-05,0.002921065976348714,29.87311269376485,5.6502586744544405e-06,0.3527360951239523,0.0008905380333951762,0.0,0.0,0.7571428571428571,0.7583333333333333,0.8333333333333334,0.2583333333333333,0.030708208048109528,0.0,0.5166666666666666,0.016367950585570393,0.22222354000302458
ADIPOR2,0.0947367776382097,0.14419685589847336,-0.04946007826026366,down_in_CKD,-1.6225134757961008,-4.813539792655508,4.04906372652991e-05,0.0044640360409861565,21.539045283872273,5.9938867784172246e-05,0.18860851480197297,0.0010000000000000009,0.0,0.0,0.7571428571428571,0.7583333333333333,0.8027777777777778,0.2583333333333333,0.03448275862068969,0.0,0.5166666666666666,0.008751967527484503,0.22221016362043947
TP53,0.12450836986244501,0.06624912222591686,0.05825924763652815,up_in_CKD,1.8511471587066828,4.888481528711082,0.0001659404658795009,0.010642137319722505,28.037011116991287,9.216752757812309e-06,0.21277791527536805,5.375816750816544e-19,0.0,0.0,0.780952380952381,0.775,0.8333333333333334,0.275,1.8537299140746704e-17,0.0,0.55,0.009873495939518367,0.2219746991879037
FAM117B,0.06713365292510938,0.04084117972337954,0.026292473201729838,up_in_CKD,1.7197021724766686,4.93581038444322,2.726869611542886e-05,0.0035281770915002336,24.196709143807965,2.708576128668146e-05,0.11088805735473455,0.0010000000000000009,0.0,0.0,0.7619047619047619,0.7583333333333333,0.8583333333333334,0.2583333333333333,0.03448275862068969,0.0,0.5166666666666666,0.005145518897561055,0.22148887389445476
ETV1,0.05647617377928935,0.023647918331022737,0.03282825544826662,up_in_CKD,1.718109993731261,4.586522538346965,0.0002420426060274837,0.013003066668254262,24.151925050030087,2.7441273350599467e-05,0.10637263376628063,0.001,0.0,0.0,0.7571428571428571,0.7583333333333333,0.8,0.2583333333333333,0.03448275862068966,0.0,0.5166666666666666,0.004935990496043878,0.2214469682141513
TNIK,0.05487198884281382,0.028974121413530667,0.025897867429283156,up_in_CKD,1.6326926791712755,4.529026596714399,0.00012942086203682874,0.00922481377810418,21.810153146886634,5.516474838131158e-05,0.08604822364619986,0.0009999999999999996,0.0,0.0,0.7571428571428571,0.7583333333333332,0.8444444444444443,0.2583333333333332,0.03448275862068964,0.0,0.5166666666666664,0.0039928804907878295,0.22125834621309998
ATF4,0.28099942014372126,0.4080990590022234,-0.12709963885850212,down_in_CKD,-1.6335703023148527,-4.969133027642259,4.1801291867562035e-05,0.0044913165817702765,21.83360672131396,5.4771254645295486e-05,0.48742872360792566,0.00021487839060016468,0.0,0.0,0.7619047619047619,0.7666666666666666,0.85,0.2666666666666666,0.007409599675867748,0.0,0.5333333333333332,0.022618068783685476,0.2208207869604175
ANO9,0.05190071737290618,0.024814652362284605,0.027086065010621573,up_in_CKD,1.615969545745447,4.298497895228191,0.0004853862903277282,0.018965602973053997,21.36565286817338,6.3222174018269e-05,0.07537384065594772,1.94982918699793e-18,0.0,0.0,0.7809523809523811,0.775,0.775,0.275,6.723548920682517e-17,0.0,0.55,0.003497558986322844,0.22069951179726463
NDUFB6,0.41031443120259203,0.5428305356408042,-0.13251610443821216,down_in_CKD,-1.9886834908040298,-5.978765576296391,2.1366133467649647e-06,0.00081876110896258,32.357962035789555,2.985432699545814e-06,0.8134836739563143,0.0037894736842105266,0.0,0.0,0.7,0.7,0.7444444444444445,0.19999999999999996,0.13067150635208713,0.0,0.3999999999999999,0.03774793893096272,0.21981819032702737
MARCKS,0.43584651024921783,0.25556155201850106,0.18028495823071677,up_in_CKD,1.7859411913055079,4.862346450270284,8.256273401754801e-05,0.006843271182425908,26.09661222655967,1.5737072072341742e-05,0.6969981692020923,1.0869083411080275e-18,0.0,0.0,0.761904761904762,0.7666666666666666,0.8861111111111111,0.2666666666666666,3.747959796924233e-17,0.0,0.5333333333333332,0.03234268267250599,0.2198018698678345
GAD1,0.023384919141506356,0.04823922981179338,-0.02485431067028702,down_in_CKD,-1.671543300269342,-4.76748184058127,4.6310526216439084e-05,0.004837998934039963,22.860466401889017,4.0168361240859145e-05,0.09619069143313747,0.0008873239436619731,0.0,0.0,0.7523809523809523,0.7583333333333332,0.8861111111111111,0.2583333333333332,0.030597377367654246,0.0,0.5166666666666664,0.004463519628225684,0.2197983215393734
GADD45G,0.10148834737986764,0.1984626507579102,-0.09697430337804255,down_in_CKD,-1.8787607453042883,-5.71882316251103,6.322907963780653e-06,0.0013791545866862912,28.87970676624266,7.348325175268661e-06,0.5211382490117973,0.00010526315789473782,0.0,0.0,0.7619047619047619,0.7666666666666666,0.8777777777777779,0.2666666666666666,0.0036297640653357873,0.0,0.5333333333333332,0.024182285924207236,0.21962169614430904
CLEC1A,0.0072314348074930335,0.023116862376738753,-0.01588542756924572,down_in_CKD,-1.6818530310524142,-5.137013473435939,3.0541137042305846e-05,0.003738389812646804,23.143333238674302,3.692117871301954e-05,0.06485047552880978,0.0008927710843373496,0.0,0.0,0.7476190476190476,0.7583333333333333,0.888888888888889,0.2583333333333333,0.030785209804736195,0.0,0.5166666666666666,0.003009245137028853,0.2195825996159669
CNBP,0.4955152072787793,0.6234649630237452,-0.12794975574496592,down_in_CKD,-1.8169634502607523,-5.23293275704994,1.1424654036010054e-05,0.0020844604627965513,27.011096014773745,1.2200897908546974e-05,0.6232804329683362,1.5329513257906413e-18,0.0,0.0,0.7666666666666667,0.7666666666666666,0.8277777777777778,0.2666666666666666,5.2860390544504875e-17,0.0,0.5333333333333332,0.028921971606545402,0.2191177276546424
ZNF593,0.2628432146500879,0.3923626819862804,-0.12951946733619246,down_in_CKD,-1.7022667498667243,-5.149573976820763,2.2751217405136028e-05,0.003142918175823791,23.708553444833075,3.124206875365073e-05,0.551779701644993,3.889838418880387e-18,0.0,0.0,0.7571428571428571,0.7666666666666666,0.8277777777777778,0.2666666666666666,1.341323592717375e-16,0.0,0.5333333333333332,0.025604135827019144,0.21845416049873717
TNNC1,0.04187860915314278,0.1025624197075613,-0.06068381055441852,down_in_CKD,-1.5888473835739572,-4.8361656387672465,5.975669498813338e-05,0.005740204376177978,20.65447643146207,7.88403493482099e-05,0.21607820402616154,0.0,0.0,0.0,0.7571428571428571,0.7666666666666665,0.8666666666666666,0.2666666666666665,0.0,0.0,0.533333333333333,0.010026638654249955,0.2153386610641832
CSDC2,0.03986336878838229,0.0752180183507788,-0.03535464956239651,down_in_CKD,-1.719392057200431,-4.894997641050566,3.304915937268338e-05,0.0039011716074381407,24.187983106613977,2.7154644265236105e-05,0.14642764818713153,0.0010000000000000005,0.0,0.0,0.7476190476190475,0.7499999999999999,0.7916666666666666,0.2499999999999999,0.034482758620689676,0.0,0.4999999999999998,0.0067946562402298,0.21515203469632174
LINC02471,0.037328382987835806,0.0025613109197847555,0.034767072068051054,up_in_CKD,1.5713483084777515,4.0957574705354025,0.001064223137730551,0.029571947534064443,20.20201778091183,9.088724611465075e-05,0.08353763377306606,0.002000000000000001,0.0,0.0,0.7285714285714285,0.7333333333333333,0.9277777777777777,0.23333333333333328,0.06896551724137935,0.0,0.46666666666666656,0.003876382033294707,0.21502814996987735
ING2,0.07796613452519632,0.11719543335631347,-0.03922929883111714,down_in_CKD,-1.5866794486098001,-4.8664339878908,6.744755820731134e-05,0.006120960607579425,20.59815004887845,8.024240574727666e-05,0.13775791495249654,1.4036391097046605e-18,0.0,0.0,0.7571428571428571,0.7666666666666665,0.825,0.2666666666666665,4.840134861050554e-17,0.0,0.533333333333333,0.006392356143539335,0.2146118045620411
MTFR2,0.0031603433186557137,0.00048017815830880557,0.002680165160346908,up_in_CKD,1.7342009024495426,4.652876117749373,0.00018709659915190443,0.011260730998748438,24.606431755010245,2.4052343807719574e-05,0.009056211041657108,0.001000000000000001,0.0,0.0,0.7571428571428571,0.7499999999999999,0.7944444444444445,0.2499999999999999,0.034482758620689696,0.0,0.4999999999999998,0.0004202337579607541,0.21387715019986797
C7orf57,0.0021522712510976066,0.0004228611988825889,0.0017294100522150177,up_in_CKD,1.6925058017820052,4.627237541238561,0.00013256089436284042,0.009356670426924575,23.437439092356122,3.384004718382306e-05,0.00593860200941938,0.0,0.0,0.0,0.7619047619047619,0.7666666666666666,0.775,0.2666666666666666,0.0,0.0,0.5333333333333332,0.0002755678978738713,0.21338844691290806
AC079630.1,0.03752110806973719,0.009957372433559389,0.027563735636177804,up_in_CKD,1.584981943869408,4.218525989331972,0.0005706729983236043,0.02109431643360152,20.55409987411676,8.135743451238105e-05,0.07321389856356748,0.0018750000000000004,0.0,0.0,0.7285714285714285,0.7333333333333333,0.9333333333333333,0.23333333333333328,0.06465517241379312,0.0,0.46666666666666656,0.003397331575733208,0.21320820194733053
DIRAS1,0.012561183113049412,0.030851017347515292,-0.018289834234465882,down_in_CKD,-1.630273181350663,-4.912648938600324,3.914588225280718e-05,0.004367777092899755,21.745559829528098,5.626414905695635e-05,0.07036135950120277,0.0027882751647897034,0.0,0.0,0.7190476190476189,0.7166666666666666,0.9111111111111111,0.21666666666666656,0.09614741947550702,0.0,0.4333333333333331,0.003264965710539322,0.21244529426564393
NR0B2,0.04385505641691777,0.12793854506543778,-0.08408348864852001,down_in_CKD,-1.748885188503645,-5.364654454327737,1.9969447739749263e-05,0.002921065976348714,25.02490420282442,2.1325135156222917e-05,0.3726981434279604,0.0011126760563380277,0.0,0.0,0.7333333333333334,0.7416666666666666,0.8666666666666666,0.24166666666666659,0.038368139873725095,0.0,0.48333333333333317,0.0172942459796155,0.21213943847874642
FERMT2,0.16756733009208957,0.2571265185882208,-0.0895591884961312,down_in_CKD,-1.7886850567258217,-5.22699583365049,1.1260916267410962e-05,0.0020675897526429873,26.17686189944391,1.5386822908696848e-05,0.43004430501021135,3.548748596569696e-19,0.0,0.0,0.7619047619047619,0.7583333333333333,0.8666666666666666,0.2583333333333333,1.22370641261024e-17,0.0,0.5166666666666666,0.019955269764892078,0.21065772061964508
SPRY4,0.02526062654972625,0.06279310726288129,-0.03753248071315504,down_in_CKD,-1.763115151879864,-5.2696790817347665,1.2662848261102209e-05,0.0022129471569552715,25.433795771904727,1.8976911536072212e-05,0.17569411299336646,0.00010722891566265248,0.0,0.0,0.7571428571428571,0.7583333333333333,0.8444444444444444,0.2583333333333333,0.003697548815953534,0.0,0.5166666666666666,0.008152702826288579,0.2097762267583058
TUBB2A,0.11165024798905619,0.20780578572641684,-0.09615553773736064,down_in_CKD,-1.62124702833555,-4.911875100729247,4.402496776744604e-05,0.004695457040197094,21.50543394725606,6.056080708684228e-05,0.3629665134350129,0.0018945835760046587,0.0,0.0,0.7285714285714285,0.7249999999999999,0.95,0.22499999999999987,0.06533046813809168,0.0,0.44999999999999973,0.01684267087561134,0.20950072143035883
SERTAD3,0.11586555915545281,0.1888315848134349,-0.07296602565798209,down_in_CKD,-1.5672577798322227,-4.780006444102187,7.239744258473162e-05,0.0064227822916913275,20.096975032728775,9.395621020957233e-05,0.250701258205805,0.0010000000000000028,0.0,0.0,0.738095238095238,0.7416666666666666,0.8166666666666667,0.24166666666666659,0.03448275862068976,0.0,0.48333333333333317,0.011633246108853626,0.20945308600337992
UBXN11,0.0976818722609815,0.0642937770973059,0.03338809516367561,up_in_CKD,1.5823506307520252,4.232951867775341,0.0005043860095875351,0.019380447865078667,20.48591060706544,8.311624220618165e-05,0.09048143596794338,0.00012742382271468475,0.0,0.0,0.7523809523809524,0.7583333333333332,0.8166666666666667,0.2583333333333332,0.004393924921196026,0.0,0.5166666666666664,0.004198594057447745,0.20926395544663454
RUNX1,0.055786691202798666,0.02060302885580596,0.0351836623469927,up_in_CKD,1.6676703587506225,4.537758992059631,0.00018089382945981356,0.011071160322002513,22.754654390089883,4.146023504457847e-05,0.11475648014848001,0.00010630841121495506,0.0,0.0,0.7571428571428571,0.7583333333333333,0.6000000000000001,0.2583333333333333,0.0036658072832743125,0.0,0.5166666666666666,0.005325024635724511,0.2091979945071213
