gene,mean_expr_CKD,mean_expr_Ref,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,f_classif_score,f_classif_p_value,statistical_rank_score
PPARG,0.05331243355160101,0.061348646362567934,-0.008036212810966926,down_in_CKD,-0.4070004736930587,-1.148064612125971,0.2606977145450768,0.4723528011337629,1.3553131547976065,0.2532331434659606,0.0010653903922050447
PPARGC1A,0.23619806157931814,0.2692596627123771,-0.033061601133058977,down_in_CKD,-0.3161979817622867,-0.8659434357639401,0.39579503034654256,0.5610013109079591,0.8180277027589914,0.3727329992178842,0.0026243345393941924
PPARGC1B,0.006511299882807546,0.005441203636294528,0.0010700962465130179,up_in_CKD,0.27343692573596495,0.7859267762885342,0.4379879576054546,0.5981278844859125,0.6117361556394731,0.44006843840833076,6.531091551744022e-05
PPAT,0.03949292251845011,0.025177738301472553,0.014315184216977556,up_in_CKD,1.883433314097499,5.294178196513337,1.3444813878722131e-05,0.0023078937906611187,29.023535852609637,7.071998462492015e-06,0.07109217048602344
PPBP,0.0050421389311668076,0.0,0.0050421389311668076,up_in_CKD,0.8140045831715442,2.1186325999378264,0.05248980073253554,0.23852273171222682,5.421301048016834,0.026588694494630857,0.0025548196095864155
PPCDC,0.05076828781294925,0.047119411751772054,0.0036488760611771975,up_in_CKD,0.4290514596564097,1.2705475231709633,0.21369008627187597,0.4252983948097641,1.5061512684542377,0.22896599257332773,0.0005813005891209196
PPCS,0.34811356710544633,0.3688722500681044,-0.020758682962658093,down_in_CKD,-0.27307699877639907,-0.7587524379853385,0.4550851597792342,0.6130443447078011,0.6101267503150265,0.44066474285485235,0.001204648724689137
PPDPF,1.6203334924065769,1.5763121083870353,0.04402138401954159,up_in_CKD,0.17545874137760323,0.47574967299640347,0.6393371839270076,0.7594763402695421,0.25188357212028534,0.6192980278302224,0.0009229003696057378
PPDPFL,8.504267698144001e-05,0.0,8.504267698144001e-05,up_in_CKD,0.38421224293227274,1.0000000000000004,0.33428194339465733,0.5018154953177741,1.2077922077922087,0.28023200680839944,9.784554198997042e-06
PPEF1,2.9656550998833333e-05,0.0,2.9656550998833333e-05,up_in_CKD,0.38421224293227263,1.0000000000000002,0.33428194339465755,0.5018154953177741,1.207792207792208,0.28023200680839955,3.4121236642954398e-06
PPFIA1,0.13312098532263325,0.13871311574790554,-0.00559213042527229,down_in_CKD,-0.19516296735826072,-0.5341175250812867,0.5986065180147506,0.7280259305851106,0.3116338676843035,0.5806891959914058,0.00015044972728224995
PPFIA2,0.016180545360824153,0.017577706610666946,-0.0013971612498427932,down_in_CKD,-0.13280440332489205,-0.3693229167870369,0.7149713328522289,0.8153995504990039,0.14430280534756856,0.7066305260766332,1.6445135812189778e-05
PPFIA3,0.03204499262727882,0.03840107449880125,-0.00635608187152243,down_in_CKD,-0.5228034595259687,-1.590868198294672,0.12441691706157745,0.36625630023256006,2.2362828323917197,0.14491630608738523,0.0014495340692244022
PPFIA4,0.0019130839169892336,0.005256106046136472,-0.0033430221291472387,down_in_CKD,-0.7655932098112546,-2.374372039966786,0.027721292295995917,0.17205306081697325,4.795633332892632,0.03618147463942764,0.001956241856149979
PPFIBP1,0.28346690160098686,0.26329344893094137,0.0201734526700455,up_in_CKD,0.25532792574260077,0.7129305519658462,0.48223923840554767,0.6361005913765716,0.5333919517965193,0.4706680457772614,0.0010120083162706093
PPFIBP2,0.0541539331472892,0.040880643432029164,0.01327328971526004,up_in_CKD,1.036017377599088,2.9120093244481002,0.007083732431672477,0.08276184513351238,8.781807327441474,0.005801342320702912,0.014881305693961438
PPHLN1,0.1398398514265674,0.13705578702778784,0.0027840643987795677,up_in_CKD,0.09422564773993981,0.2617132467756273,0.7956898612275349,0.8723719907109142,0.07264204929827366,0.7893140658123537,1.5555735660907306e-05
PPIA,1.9852203578834682,2.057731807901558,-0.0725114500180899,down_in_CKD,-0.45642438459918144,-1.3170771577779852,0.1975512764467119,0.41209193425750423,1.7044626997369765,0.20131195032827837,0.012742152464123099
PPIAL4G,0.0006924907177068267,0.0001993737288142611,0.0004931169888925656,up_in_CKD,0.5819224720211361,1.6639036667570954,0.10658209899342411,0.339811703681639,2.770639882717008,0.10608498950729324,0.00013451390607335047
PPIB,0.9396449719655268,0.8734143045396038,0.06623066742592298,up_in_CKD,0.3041205030132781,0.810454215779255,0.4286824219596596,0.58975089206856,0.7567304756158575,0.39103981589361364,0.004619216754079696
PPIC,0.32684229695734984,0.24611067254490765,0.0807316244124422,up_in_CKD,0.8736913659232787,2.3533586766759753,0.029469709521471352,0.17729125358041475,6.2454812963635975,0.017958136387963602,0.05299348231072958
PPID,0.1357885224374193,0.12556319286272763,0.01022532957469166,up_in_CKD,0.4266654447032462,1.2517479405823795,0.2200957283040316,0.43187077004198016,1.4894460139403358,0.23150499627194746,0.0015908764934604834
PPIE,0.16273620393003355,0.16633145297766277,-0.0035952490476292287,down_in_CKD,-0.13706690145750616,-0.39371433162800873,0.6965424869881343,0.8022032453660636,0.1537145629785958,0.6976930928964742,4.716764952669795e-05
PPIF,0.15727719401675394,0.22107987851649058,-0.06380268449973664,down_in_CKD,-1.6779621232007376,-4.967062130107388,2.569638954285743e-05,0.003435263873909189,23.036374529151768,3.811481006706495e-05,0.26379638569789177
PPIG,0.3737662617603729,0.4179223208374283,-0.04415605907705539,down_in_CKD,-0.6970331453859762,-1.976001747425459,0.057836984905570606,0.2502760936919157,3.9751789562727327,0.055036858729716615,0.018515591117021078
PPIH,0.13153554005463933,0.1351683238101704,-0.0036327837555310827,down_in_CKD,-0.1266861409816761,-0.35511771436330014,0.7252869251979662,0.8228617012120845,0.13131309531951088,0.7195332700111899,3.896856151768181e-05
PPIL1,0.05118466515481247,0.05543104701728456,-0.004246381862472087,down_in_CKD,-0.38860690622352156,-1.09596847599724,0.28248092606233605,0.4958714549841685,1.2355799528014109,0.2748714110632057,0.000502693768736639
PPIL2,0.1186972617895316,0.12203280048775536,-0.0033355386982237556,down_in_CKD,-0.12077176853504695,-0.3286003650521031,0.7457237999027568,0.8386032265449074,0.11933852788704238,0.7320862794360887,3.0794404339383444e-05
PPIL3,0.10349358400475153,0.08256752509976535,0.02092605890498618,up_in_CKD,0.8423840693763728,2.3800157009809686,0.02431937252569024,0.16110564066343028,5.805907530047162,0.022099933387043132,0.013976876263395159
PPIL4,0.16234366685533203,0.1828980153059017,-0.020554348450569665,down_in_CKD,-0.6214021033254047,-1.8460864798135939,0.07495323466248596,0.28606674615954714,3.1593319692319373,0.08530719088872075,0.00694227878647985
PPIL6,0.04038373054288688,0.03367962324343285,0.006704107299454032,up_in_CKD,0.7230952353664934,1.95722772158417,0.06445168769003946,0.2647236952977552,4.278000431534109,0.047037914133973846,0.0027981319072342696
PPIP5K1,0.03197139295527634,0.02808904029902909,0.0038823526562472496,up_in_CKD,0.5718839180714019,1.6189760482995068,0.11647395258827643,0.35285185511548656,2.675873583398437,0.1119940237281021,0.0010044602465608553
PPIP5K2,0.21162447162188894,0.16832297901237817,0.04330149260951077,up_in_CKD,0.9222798963980303,2.4690768919216763,0.02375495593708722,0.15899894376287682,6.959456241545141,0.012922084819980332,0.03189319641983569
PPL,0.05450351618096942,0.03182800312363061,0.02267551305733881,up_in_CKD,0.810671882089286,2.154739177427431,0.04590369573392437,0.22289958841852514,5.377000094265151,0.02716678637562657,0.011983316770862255
PPM1A,0.2233480114796608,0.19291711502479003,0.030430896454870765,up_in_CKD,0.7159004673449186,2.027317984034635,0.052062704912391976,0.23766153729480585,4.193292102092777,0.049136823117089626,0.013595042968379193
PPM1B,0.1400227446429526,0.14297291179172236,-0.00295016714876975,down_in_CKD,-0.0957974262762193,-0.2738280626930489,0.7861024593571551,0.8658528493412966,0.07508574720939003,0.7858886105731699,1.767945231208295e-05
PPM1D,0.032583076860990406,0.04219717939326087,-0.009614102532270463,down_in_CKD,-0.7906539457141667,-2.34666977774488,0.025837614182656142,0.16613820574315116,5.114729960782204,0.030884676369075704,0.005925544928168811
PPM1E,0.009437470709360234,0.005654785387176718,0.003782685322183516,up_in_CKD,0.4501853537418642,1.2555468836824,0.22054520008038841,0.43235682216056687,1.6581833404665336,0.20737923712001566,0.0006201275902844945
PPM1F,0.066525163537741,0.09174571148797504,-0.02522054795023404,down_in_CKD,-0.9997866757363734,-2.857505929802804,0.007707581101854517,0.086467995739976,8.178327793472628,0.007519825679646331,0.026807369669196775
PPM1G,0.25352670070767613,0.24215395618465616,0.011372744523019979,up_in_CKD,0.18813003186218208,0.5198044585578301,0.6079767293846398,0.7355661406059053,0.2895783454510826,0.5943337831897116,0.0002853701170481204
PPM1H,0.05288972251242821,0.04895177814283581,0.003937944369592404,up_in_CKD,0.27376942459694564,0.7629562082124577,0.4524566194645438,0.6107280165022527,0.6132248005429859,0.4395180068493626,0.0002308750340089682
PPM1J,0.009455626226558815,0.007177680079910411,0.002277946146648404,up_in_CKD,0.5323363535470677,1.4684486804190198,0.15518704144755238,0.3990950461560892,2.318579945245543,0.13797351170195404,0.00048374821569587754
PPM1K,0.1946189511601157,0.21647960337890398,-0.021860652218788273,down_in_CKD,-0.30072176261261485,-0.8250921350733317,0.41796808139333574,0.5802112183568126,0.7399110968904917,0.39629322198398703,0.0015541786583456374
PPM1L,0.06048556462848287,0.07657040595826055,-0.01608484132977768,down_in_CKD,-0.5378984810628095,-1.4948937659798085,0.14741987019492817,0.3990950461560892,2.3672845303337247,0.1340484191222051,0.0034514922069658503
PPM1M,0.03720414735337815,0.02403184337506371,0.013172303978314443,up_in_CKD,1.2754746692084922,3.378153789888527,0.0037337399913418205,0.05884190618824736,13.310473351029652,0.0009603966177375738,0.020670419448383368
PPM1N,0.007882872839901174,0.005396748005400649,0.0024861248345005244,up_in_CKD,0.5598960873537299,1.6022378195362477,0.11958623150823376,0.3576617922651689,2.5648660524601263,0.11940448577210003,0.0006215535166077737
PPME1,0.09340957585506497,0.08669244308128025,0.0067171327737847175,up_in_CKD,0.32618583072491586,0.8706162525156776,0.3957113762764304,0.5609375531775834,0.870522514083028,0.3580212790122791,0.0005501367158336433
PPOX,0.0652715577683111,0.05198597872375632,0.013285579044554782,up_in_CKD,1.080884025777937,2.9060355584889432,0.009137520654806617,0.09556308920647004,9.558902267852073,0.004185501769757176,0.014643206524893398
PPP1CA,0.34532703122142794,0.3599328317199421,-0.014605800498514176,down_in_CKD,-0.2980306299933278,-0.8674126339898668,0.3923810857669295,0.5577429221470246,0.7267275524799807,0.40048444131036315,0.0011037663983956216
PPP1CB,0.7688949166885188,0.7292228383047106,0.03967207838380826,up_in_CKD,0.2604416301626034,0.7392399592758893,0.4657244952975324,0.6221031383048731,0.5549714404507169,0.46190433902664985,0.0021298675173028647
PPP1CC,0.250381714389006,0.23760670135964382,0.012775013029362209,up_in_CKD,0.32505186182088763,0.9376990633542047,0.3557163736117288,0.5225242796332095,0.8644803780536624,0.3596720384330663,0.0011705746364356127
PPP1R10,0.253041132672562,0.339224844439079,-0.08618371176651701,down_in_CKD,-0.8481925937337194,-2.5368273422905974,0.016968382242277123,0.1325377030503844,5.886250985984188,0.021271060967466268,0.0641573257485524
PPP1R11,0.15383550174809443,0.17265835649762362,-0.01882285474952919,down_in_CKD,-0.5963375489702003,-1.689180394329637,0.10206890720482138,0.332735038122227,2.909605682550977,0.09805532181269314,0.005364336437638631
PPP1R12A,0.20690637129199851,0.23540351986621844,-0.02849714857421992,down_in_CKD,-0.5566549624277043,-1.6175488299522884,0.11589515297514846,0.3520429403941556,2.5352570225077278,0.12147586559082292,0.007192389262559679
PPP1R12B,0.09313539710493952,0.10395764713266353,-0.010822250027724009,down_in_CKD,-0.27183704145980475,-0.7688982312470594,0.44831394553189047,0.6072269847735616,0.6045985399877971,0.4427227434914187,0.0006373570007785162
PPP1R12C,0.12024112916519497,0.14694906842395883,-0.026707939258763858,down_in_CKD,-0.8518401986248988,-2.3709708955909887,0.025635063514630685,0.1658860824235528,5.93698683267251,0.020765164884264248,0.01775002288718901
PPP1R13B,0.06595242361906951,0.06112363605080895,0.004828787568260565,up_in_CKD,0.2356427553343071,0.6661328502319885,0.5107304505369559,0.6597039213712583,0.45431597570354276,0.5052878139671568,0.00020555706330733166
PPP1R13L,0.04315145071983583,0.029882486574099976,0.013268964145735855,up_in_CKD,0.8019943028554258,2.157374811870632,0.044089293152482195,0.21811568798661468,5.26250341483004,0.028725733948800007,0.007037451702130228
PPP1R14A,0.07623593000287994,0.16201493872038197,-0.08577900871750203,down_in_CKD,-1.4403204576238178,-4.213713062887214,0.0002019882901570143,0.01176642630011041,16.973370168951963,0.00026149935602938685,0.23837043665573876
PPP1R14B,0.5562803666748926,0.46750938094462985,0.08877098573026271,up_in_CKD,0.9099905770894365,2.4515028699354744,0.02400653183032164,0.15980483900817594,6.775223321385539,0.014054734692732844,0.06433461147959833
PPP1R14C,0.034071391557173196,0.01887610803007585,0.015195283527097345,up_in_CKD,0.9426738501176881,2.5481282658082116,0.01928458261431861,0.14260661270491534,7.270641717510316,0.011227593096418303,0.01211626959722277
PPP1R14D,0.0050887601549611675,0.005690554611101989,-0.0006017944561408214,down_in_CKD,-0.15233876462293877,-0.4519245895064274,0.6546115317042602,0.771107952947915,0.1898762662378075,0.6660389340849815,1.0348898986818789e-05
PPP1R15A,0.14692406451115686,0.30212740169600977,-0.1552033371848529,down_in_CKD,-1.0096169488635087,-3.1224291165191835,0.005225398042371376,0.070473638869918,8.339943137174682,0.007011349144310989,0.18050951628708264
PPP1R15B,0.09488849664457441,0.16305153661250368,-0.06816303996792927,down_in_CKD,-1.9799238799492473,-6.07655580852235,3.7038397009099447e-06,0.0011430679757808244,32.07353375776322,3.2072736780512347e-06,0.3970356243759449
PPP1R16A,0.34475238868553654,0.34361881507572417,0.001133573609812366,up_in_CKD,0.007192972260031117,0.019863897690182725,0.9843174054321773,0.990594529063857,0.00042331786309290404,0.9837167922927763,3.3463656275944134e-08
