cell_class,gene,diff_mean_log_expr,direction,cohen_d,adj_p_value,rank_score,pct_expr_case,pct_expr_control,random_forest_importance,knn_permutation_importance_mean,knn_permutation_importance_std,knn_single_gene_accuracy_mean,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,knn_single_gene_importance_score,traditional_score_scaled,rf_score_scaled,knn_score_scaled,combined_ml_biomarker_score
stroma cells,KCNJ15,0.06100509100226137,up_in_CKD,1.6441257851177737,0.09922914857600558,0.10063712500987657,0.05555555555555555,0.020087336244541485,0.00013171285042942803,0.0,0.0,0.8476190476190476,0.8333333333333333,0.8916666666666666,0.33333333333333326,0.003102370156340236,0.003046596189052244,0.6666666666666665,0.2685057791735555
stroma cells,SOX12,0.03457660703544082,up_in_CKD,1.557167092533034,0.09922914857600558,0.05402250184640261,0.04093567251461988,0.01572052401746725,0.00013223140495867804,0.0,0.0,0.8476190476190476,0.8333333333333333,0.8055555555555556,0.33333333333333326,0.0016653675021287286,0.003058590662237496,0.6666666666666665,0.2682231764319874
stroma cells,SPAG17,0.011330218876340243,up_in_CKD,1.6101406290157891,0.12096565761923446,0.0,0.014619883040935672,0.0034934497816593887,0.0008867761452031122,0.0,0.0,0.8238095238095238,0.825,0.9,0.32499999999999996,0.0,0.020511657106424774,0.6499999999999999,0.2682046628425699
stroma cells,PTP4A1,-0.17020693715225238,down_in_CKD,-1.6094522354066674,0.020126074825886187,0.46466812736337315,0.06286549707602339,0.2314410480349345,0.001963284068738809,0.0,0.0,0.8095238095238095,0.8083333333333332,0.8791666666666668,0.30833333333333324,0.014324460588407669,0.04541192254472883,0.6166666666666665,0.2676963278022397
stroma cells,RIC3,-0.09335271496600908,down_in_CKD,-1.4989172855911832,0.03773499085337319,0.19915332804122038,0.05921052631578947,0.15807860262008733,0.0014150016597167907,0.0,0.0,0.8190476190476191,0.8166666666666667,0.8555555555555555,0.31666666666666665,0.006139358029060184,0.03272982590491869,0.6333333333333333,0.2676531353011129
stroma cells,CDH6,0.29688504769243185,up_in_CKD,2.3972331680685257,0.0008827325838993725,2.1736615840571667,0.31432748538011696,0.16681222707423582,0.0029624453551912564,0.0,0.0,0.7857142857142857,0.7833333333333332,0.888888888888889,0.2833333333333332,0.06700810290139336,0.0685231144871245,0.5666666666666664,0.26747753304179506
stroma cells,CAMK2N1,0.21917414385564918,up_in_CKD,1.5859675051252844,0.1043832876184276,0.34112688735900637,0.2880116959064328,0.1703056768558952,0.00201243586231347,0.0,0.0,0.8095238095238095,0.8083333333333332,0.9166666666666666,0.30833333333333324,0.010516018564361377,0.04654883262223018,0.6166666666666665,0.2673894034284309
stroma cells,MIR99AHG,0.06984314222488959,up_in_CKD,1.5466212494695715,0.12671726877394596,0.09691247307243957,0.06359649122807018,0.010480349344978166,0.003614142502669144,0.0,0.0,0.8142857142857143,0.7916666666666666,0.8388888888888888,0.29166666666666663,0.0029875492191132895,0.08359725523686223,0.5833333333333333,0.2673697452719009
stroma cells,SMIM24,0.0508233692558626,up_in_CKD,1.6073807548447558,0.11619292193229698,0.07636781482157894,0.0489766081871345,0.007860262008733625,1.2335811384723956e-18,0.0,0.0,0.8476190476190476,0.8333333333333333,0.7444444444444445,0.33333333333333326,0.002354213016162102,2.8533461868782436e-17,0.6666666666666665,0.26713750926989904
stroma cells,SLC25A25-AS1,0.021817600332192322,up_in_CKD,1.4624505494751685,0.250222381423172,0.0,0.023391812865497075,0.0,0.0,0.0,0.0,0.8476190476190476,0.8333333333333333,0.8333333333333333,0.33333333333333326,0.0,0.0,0.6666666666666665,0.2666666666666666
