cell_class,gene,rank_score,adj_p_value,diff_mean_log_expr,cohen_d,pct_expr_case,pct_expr_control,traditional_rank,combined_ml_biomarker_score,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,ml_rank,random_forest_importance,rf_rank,traditional_score_scaled,ml_score_scaled,rf_score_scaled,consensus_score,mean_rank
epithelial cells,STK36,0.08593376770284536,0.014557931036420769,0.026251109610151768,1.7820939388019392,0.05053549190535492,0.035948714802772834,290,0.20506610987287274,0.8083333333333332,0.8305555555555555,106,2.4841240175987853e-18,249,0.014356390346256798,0.21106567030205367,8.250041091857861e-17,0.07514068688277019,215.0
epithelial cells,PARP8,0.11815697771706211,0.007146202522701292,0.02864083568432383,1.9224684159760945,0.05300124533001245,0.04183792405373903,216,0.1968594996709792,0.7999999999999998,0.8416666666666666,112,1.4762156638704586e-18,270,0.026192406050593028,0.1980434873968976,4.9026698349577084e-17,0.07474529781583023,199.33333333333334
epithelial cells,TFAP4,0.0802886405275958,0.009743531705500153,0.023121915450593125,1.7264618408374273,0.04348692403486924,0.02889393288755291,297,0.1907267854454761,0.7916666666666666,0.8722222222222221,115,0.0002461692881524645,200,0.012282859687152687,0.1883121459069451,0.008175544893987838,0.06959018349602854,204.0
epithelial cells,XRCC4,0.11275836554003515,0.006708519120453177,0.027924563317850863,1.857924435508385,0.08184308841843088,0.07318569412919453,227,0.16536648303341786,0.7583333333333332,0.8666666666666666,130,0.0009999999999999998,182,0.024209423645031317,0.14807062249893738,0.03321106769795073,0.06849703794730648,179.66666666666666
epithelial cells,PLS1,0.20786668658136312,0.015035127157722516,0.06477696843093518,1.7603666089873133,0.12550435865504359,0.0971106067112447,111,0.163663363455477,0.7666666666666665,0.8444444444444444,133,2.455046747906221e-18,252,0.05914398109481841,0.1453681260835257,8.153472374634729e-17,0.0681707023927814,165.33333333333334
epithelial cells,RASGEF1B,0.13518167000590742,0.008987912680464928,0.036802349016349906,1.794999074133799,0.055840597758405976,0.032942764247592175,191,0.1568673570189217,0.7499999999999999,0.8,140,0.0009819952244017685,185,0.03244580306483717,0.13458427786066002,0.03261310987667145,0.06654773026738955,172.0
epithelial cells,TM4SF18,0.09403340980257983,0.025002580474118137,0.0344106198308892,1.7057801876722598,0.041967621419676214,0.013496104533464205,267,0.16518981185020443,0.7583333333333332,0.8555555555555555,131,0.001000000000000002,162,0.017331497141938042,0.14779028208977002,0.0332110676979508,0.06611094897655295,186.66666666666666
epithelial cells,UBE2Q2,0.11291972990253439,0.008872371748720482,0.03190803441482193,1.7246494379410948,0.09504358655043586,0.08809275504570271,226,0.15802866081881772,0.7499999999999999,0.8472222222222223,139,0.0011054164239953433,151,0.02426869493202657,0.13642702536768908,0.03671205969173596,0.06580259333048387,172.0
epithelial cells,CCDC102A,0.061911052987666686,0.013720254954744259,0.0187282396440483,1.7747730128311745,0.033848069738480695,0.02539721489479173,357,0.1660543946508073,0.7583333333333332,0.8777777777777779,129,0.0011050893406039574,153,0.005532526165618148,0.14916219510734027,0.03670119690308177,0.0637986393920134,213.0
epithelial cells,TP53,0.19943298015032931,0.016258364151587757,0.06234016542209786,1.7882875113355243,0.11459526774595268,0.07533280166860928,128,0.15507315258531468,0.7583333333333332,0.7805555555555556,141,8.187894806610522e-19,291,0.05604616800545094,0.1317372487306202,2.7192872872604127e-17,0.06259447224535705,186.66666666666666
epithelial cells,IFI16,0.10797741284564885,0.01783733757496442,0.03506070903930908,1.7611825398523295,0.051606475716064755,0.023066069566284278,237,0.1627209016185222,0.7666666666666666,0.8694444444444445,135,1.032828220380131e-18,284,0.022453315822518326,0.1438726352389474,3.430132794739851e-17,0.05544198368715525,218.66666666666666
epithelial cells,COL4A2,0.471897428100041,0.015734200586120402,0.14705400680785555,1.779662343401026,0.22971357409713575,0.17097110606711244,29,0.0739440587382528,0.6749999999999999,0.8166666666666667,162,0.0001265912305516272,207,0.15612600124935427,0.003002256691855023,0.00420422992781698,0.05444416262300875,132.66666666666666
epithelial cells,EPG5,0.15317576517893824,0.003700870734924115,0.031196628001907034,2.019171040486324,0.07190535491905355,0.06306361572909637,171,0.14612607443595532,0.7499999999999998,0.8472222222222223,142,2.2716033846987255e-18,254,0.03905527471459983,0.11754009725621482,7.544237379212339e-17,0.05219845732360492,189.0
epithelial cells,ORC4,0.20764189255923,0.012869515149259393,0.061849375077437097,1.77589492759805,0.19389788293897883,0.19109257100791363,113,0.13084584684735132,0.7333333333333333,0.8027777777777777,149,0.0001104441776710711,216,0.059061411246096485,0.0932935553106376,0.003667969061478441,0.052007645206070846,159.33333333333334
epithelial cells,RCBTB2,0.12028454196077265,0.01121930804517301,0.032237254204342106,1.913416908604604,0.08537982565379826,0.08011778418501933,213,0.1458157435916657,0.7499999999999998,0.7944444444444444,144,1.6653345369377328e-18,266,0.026973888832396337,0.11704766677444066,5.530753804597448e-17,0.048007185202279014,207.66666666666666
epithelial cells,STOX2,0.08851999772074237,0.01273360654061505,0.025719890438106213,1.816150913957796,0.04328767123287671,0.029998159622109073,281,0.13109523925478714,0.725,0.8527777777777779,148,0.0010000000000000015,164,0.015306347197028324,0.09368928917210907,0.033211067697950784,0.0474022346890294,197.66666666666666
epithelial cells,CTXN1,0.24096138833918723,0.018007236649830453,0.07760836320962039,1.7797327107454737,0.10478206724782067,0.053677688485368996,89,0.11291178434587511,0.7166666666666666,0.8722222222222221,153,1.775960331177169e-18,265,0.07130010736414755,0.06483592952102243,5.898153878759996e-17,0.045378678961723345,169.0
epithelial cells,SLC38A9,0.12118631714805839,0.005518074091115571,0.026922948328333803,1.9932701726560502,0.048742216687422166,0.03576467701368014,212,0.1373136136017203,0.7416666666666666,0.9111111111111111,146,1.4441439497239516e-18,271,0.027305122910993275,0.10355655545213908,4.796156247986812e-17,0.043620559454377476,209.66666666666666
epithelial cells,RAB3D,0.08999772447601098,0.019669459337330258,0.03042189403558901,1.7338575467432755,0.06298879202988791,0.05110115943807128,277,0.1370193471880961,0.7416666666666666,0.6972222222222222,147,2.263744747210691e-18,255,0.015849135984190136,0.10308961587943041,7.518138005049462e-17,0.03964625062120687,226.33333333333334
epithelial cells,GSTCD,0.07725141406409541,0.0042445840324071065,0.01641812145553613,1.9835269462751277,0.0399252801992528,0.0351512177167045,305,0.12956965118610425,0.7333333333333333,0.8666666666666666,150,0.00010630841121495328,223,0.011167245814302784,0.09126849832429611,0.0035306158417213983,0.0353221199934401,226.0
epithelial cells,FAM111A,0.24286342801668184,0.014834152902372544,0.07611180394001055,1.7448527990727924,0.155093399750934,0.13532912091282742,87,0.08739781532113251,0.6916666666666667,0.7333333333333333,159,0.0,299,0.07199875195862353,0.024350569170895838,0.0,0.032116440376506454,181.66666666666666
epithelial cells,TTC30B,0.07486772024659011,0.004250112668428963,0.01800850024888653,1.752974918032827,0.04017434620174346,0.03245199681001166,313,0.11985531801195996,0.7249999999999999,0.925,152,1.1612473722794512e-18,279,0.010291683216849758,0.07585387276231385,3.856626509484025e-17,0.028715185326387883,248.0
epithelial cells,DSEL,0.1702034342292324,0.010124673832648473,0.04787054539751403,1.782542940278031,0.06734744707347447,0.0399975461628121,153,0.08214136238860534,0.6833333333333333,0.8388888888888889,161,0.00035457634470792323,197,0.04530976513310882,0.016009672036056997,0.011775858988186753,0.02436509871911752,170.33333333333334
epithelial cells,RASGRP1,0.14482679956441652,0.0064512327766056525,0.036867703246462095,1.7934442808265694,0.0660024906600249,0.04410772345254892,178,0.07205202953120449,0.6666666666666665,0.7777777777777779,163,0.001,178,0.035988588059705916,0.0,0.033211067697950736,0.023066551919218886,173.0
epithelial cells,ENC1,0.09067492470295918,0.009263618967064492,0.024943587869012882,1.7879034164241863,0.03706102117061021,0.01693147659652782,275,0.10298318342508099,0.7083333333333333,0.8861111111111111,155,1.9206858326015192e-18,262,0.016097880678390453,0.04908130562612242,6.378802721302392e-17,0.021726395434837648,230.66666666666666
epithelial cells,SETD1B,0.08733058992860744,0.004564298574643091,0.02121662550754,1.7585635480680637,0.0576587795765878,0.059996319244218145,283,0.10295162940754787,0.7083333333333333,0.8222222222222222,156,2.4800476348141353e-18,251,0.014869461818434513,0.0490312359654952,8.236502989395485e-17,0.021300232594643264,230.0
epithelial cells,RLN2,0.04684891070962375,0.008987912680464928,0.013270330288275064,1.7252011004168335,0.03008717310087173,0.022452610269308632,415,0.08554840551823611,0.6916666666666667,0.7833333333333333,160,8.280413391995954e-19,289,0.0,0.021415940605943557,2.750013697285955e-17,0.007138646868647861,288.0
