cell_class,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_patients,n_control_patients,passes_expression_filter,rank_score
immune cells,SIRT7,0.1286089670443104,0.13016940392274723,-0.0015604368784368217,down_in_CKD,-0.03175054787770418,-0.09461644021067458,0.9252818160503739,1.0,0.07737056428155904,0.08825526137135098,-0.010884697089791937,14,18,True,-0.0
immune cells,SKIL,0.26006626670172117,0.26648956721536166,-0.006423300513640484,down_in_CKD,-0.06180638902259229,-0.17986513042852537,0.8584689114412254,1.0,0.1575043630017452,0.18058384249830278,-0.023079479496557587,14,18,True,-0.0
immune cells,SLAIN2,0.09455318198879804,0.09764761023498143,-0.0030944282461833894,down_in_CKD,-0.058481914226386836,-0.1793908550252998,0.8591230396927472,1.0,0.06035485747527632,0.05227427019687712,0.0080805872783992,14,18,True,-0.0
immune cells,SLC15A4,0.0970541856192492,0.10557799507832336,-0.008523809459074161,down_in_CKD,-0.1847399964302945,-0.5655862276053816,0.5768064465965848,1.0,0.05962769051774287,0.06517311608961303,-0.005545425571870155,14,18,True,-0.0
immune cells,SLC24A4,0.032454099388703285,0.04143576723013078,-0.008981667841427496,down_in_CKD,-0.241489316048521,-0.7275171105107663,0.473142916847652,1.0,0.024141942990110528,0.03598099117447386,-0.011839048184363335,14,18,True,-0.0
immune cells,SLC25A16,0.040619539219500476,0.04684853698286675,-0.006228997763366273,down_in_CKD,-0.23313473367044174,-0.6888229397334752,0.496356760292139,1.0,0.026323443862710877,0.035302104548540394,-0.008978660685829518,14,18,True,-0.0
immune cells,SLC25A46,0.07398178012686282,0.08091578415207218,-0.006934004025209356,down_in_CKD,-0.1109338248084504,-0.34714834860019506,0.7320016810891173,1.0,0.047556719022687606,0.04752206381534284,3.4655207344767847e-05,14,18,True,-0.0
immune cells,SLC27A3,0.06164721678961517,0.0663617633431194,-0.004714546553504229,down_in_CKD,-0.1227612965892352,-0.37482776929261363,0.7109470280401857,1.0,0.0433391506689936,0.04684317718940937,-0.0035040265204157664,14,18,True,-0.0
immune cells,SLC35A3,0.07893934726440315,0.08494303155739366,-0.006003684292990516,down_in_CKD,-0.09175374305352924,-0.2839788085964361,0.7790101441338848,1.0,0.051047120418848166,0.0461642905634759,0.004882829855372264,14,18,True,-0.0
immune cells,SLC35A4,0.054265009230859904,0.056391626329547785,-0.0021266170986878816,down_in_CKD,-0.0843997083622117,-0.25299796664333,0.8021315771628693,1.0,0.03781268179173938,0.041412084181941616,-0.003599402390202233,14,18,True,-0.0
