cell_class,gene,diff_mean_log_expr,direction,cohen_d,adj_p_value,rank_score,pct_expr_case,pct_expr_control,random_forest_importance,knn_permutation_importance_mean,knn_permutation_importance_std,knn_single_gene_accuracy_mean,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,knn_single_gene_importance_score,traditional_score_scaled,rf_score_scaled,knn_score_scaled,combined_ml_biomarker_score
immune cells,NUDT16,-0.2865200650381624,down_in_CKD,-2.463218693175239,0.0003692142301164957,2.4226829987625558,0.09016870273414776,0.23828920570264767,0.011986930251248166,0.0,0.0,0.9047619047619048,0.9083333333333332,0.975,0.4083333333333332,0.055598302860346234,0.35048597837742507,0.7884615384615382,0.46669866730765464
immune cells,IL21R,0.029907602666358266,up_in_CKD,2.9815829882224825,0.001995752869447295,0.0,0.019488074461896453,0.002036659877800407,0.008112820512820512,0.0,0.0,0.9714285714285715,0.9666666666666666,0.9666666666666666,0.46666666666666656,0.0,0.2372108434134137,0.9230769230769228,0.46411510659613464
immune cells,SYTL3,-0.24262823617012835,down_in_CKD,-2.2145970406156223,0.001280620039765999,1.5542518438412858,0.02385107620709715,0.16836388323150034,0.011573865115582442,0.0,0.0,0.9095238095238095,0.9083333333333332,0.975,0.4083333333333332,0.03566862225857749,0.33840836257647133,0.7884615384615382,0.4578816848669193
immune cells,CELF2,-0.3804940226238589,down_in_CKD,-2.4481182379556174,0.0001481096667090801,3.5670799461799265,0.25625363583478766,0.44059742023082143,0.010765961326803946,0.0,0.0,0.9047619047619048,0.9083333333333332,0.975,0.4083333333333332,0.08186113960269573,0.3147860552876327,0.7884615384615382,0.45767126542020753
immune cells,CD163,-0.3196896681190118,down_in_CKD,-1.8885121110627159,0.005051868511492006,1.3865128369856665,0.07097149505526469,0.19280380176510523,0.0041527078565980185,0.0,0.0,1.0,1.0,1.0,0.5,0.03181916935474488,0.12142106824087198,1.0,0.4549322611672978
immune cells,CD180,0.06433962120786428,up_in_CKD,2.6667702889233014,0.0077285331353745546,0.36235817164957546,0.04508435136707388,0.0033944331296673455,0.0071078260869565195,0.0,0.0,0.9714285714285715,0.9666666666666666,0.9666666666666666,0.46666666666666656,0.008315780224480353,0.20782580093549302,0.9230769230769228,0.45402424564986243
immune cells,FAT1,0.03262611088002094,up_in_CKD,1.6986003911236356,0.1222790223183449,0.0,0.02181500872600349,0.004073319755600814,0.010867708333333332,0.0,0.0,0.9380952380952381,0.9166666666666666,0.95,0.41666666666666663,0.0,0.31776103707053854,0.8076923076923076,0.4501813379051385
immune cells,BTG1,-0.9309055711586522,down_in_CKD,-2.6720868388304924,3.843696034714657e-05,10.982762481187585,0.589586969168121,0.8594704684317719,0.009558468605948769,0.0,0.0,0.8761904761904763,0.875,0.9666666666666666,0.375,0.25204409944850625,0.2794801630548421,0.7115384615384616,0.44681626972702276
immune cells,AREG,-0.2329356234488387,down_in_CKD,-1.8398653234284033,0.008150909183267843,0.8951947893044633,0.016433973240255962,0.12016293279022404,0.013867708333333333,0.0,0.0,0.8761904761904763,0.8666666666666666,0.925,0.3666666666666666,0.020543880912267633,0.4054780682948414,0.6923076923076922,0.443223080423467
immune cells,ELF1,-0.29012855766107826,down_in_CKD,-2.2676236528690907,0.0003361234467345466,2.2852246999901413,0.24927283304246656,0.41276306856754924,0.012,0.0,0.0,0.8714285714285713,0.875,1.0,0.375,0.05244376381016087,0.3508681248972112,0.7115384615384616,0.4354513873363013
immune cells,GLUL,-0.3716047287807856,down_in_CKD,-2.546732395193815,6.777821354865635e-05,3.9453637668382013,0.14979639325189065,0.3421588594704684,0.010609429809847963,0.0,0.0,0.8714285714285716,0.8749999999999998,0.9777777777777779,0.3749999999999998,0.09054239853705497,0.3102092286341609,0.711538461538461,0.4268075557764598
immune cells,CEBPD,-0.8375855097069682,down_in_CKD,-2.3601014812017596,0.00023009496933204136,7.191733982853771,0.24796393251890633,0.44738628649015616,0.009,0.0,0.0,0.8761904761904763,0.8749999999999998,0.9833333333333332,0.3749999999999998,0.16504355058997822,0.2631510936729084,0.711538461538461,0.42288453220254346
immune cells,SOCS1,-0.35269738430826536,down_in_CKD,-2.542270753772674,0.00016473780602516987,3.3922208010180883,0.08900523560209424,0.296673455532926,0.008580957289931516,0.0,0.0,0.9047619047619048,0.8916666666666666,0.9666666666666666,0.3916666666666666,0.0778482862019104,0.2508986995117772,0.7499999999999999,0.41592913704509293
immune cells,FLRT3,0.017405332859513782,up_in_CKD,1.9539174692365042,0.06251599907121999,0.0,0.013234438627108784,0.0013577732518669382,0.009759942508084797,0.0,0.0,0.8761904761904763,0.875,0.9555555555555555,0.375,0.0,0.28537106057635814,0.7115384615384616,0.39876380884592794
immune cells,CREM,-0.23580296214641447,down_in_CKD,-1.7297716848554738,0.013355867327024906,0.7645107751853876,0.0577370564281559,0.22674813306177868,0.0068650051921079975,0.0,0.0,0.8761904761904763,0.8916666666666666,0.975,0.3916666666666666,0.017544805342038543,0.2007259582637127,0.7499999999999999,0.3837993443738928
immune cells,IRS2,-0.14021991733614575,down_in_CKD,-2.159095766033202,0.0007299702569155131,0.9496288088599882,0.028068644560791157,0.11405295315682282,0.0068612975391498885,0.0,0.0,0.8761904761904763,0.8833333333333332,0.9333333333333333,0.3833333333333332,0.021793090613536813,0.20061755016028093,0.7307692307692305,0.376913330494512
immune cells,FGFR3,0.008535022028737889,up_in_CKD,2.0222843859304422,0.057650619381507694,0.0,0.007417102966841187,0.0,0.0029999999999999996,0.0,0.0,0.9428571428571428,0.9333333333333332,0.9333333333333332,0.43333333333333324,0.0,0.0877170312243028,0.8461538461538459,0.3735483509512595
immune cells,PSTPIP2,-0.13467386108503437,down_in_CKD,-1.7060737329689668,0.012759722312163978,0.4352086200803095,0.04435718440954043,0.13034623217922606,0.003986954360433701,0.0,0.0,0.9095238095238095,0.9166666666666666,0.925,0.41666666666666663,0.009987629697743182,0.11657460004134439,0.8076923076923076,0.37170428903300945
