cell_class,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_patients,n_control_patients,passes_expression_filter,rank_score
epithelial cells,GABPB1,0.03226237681047973,0.03237560788257893,-0.00011323107209919997,down_in_CKD,-0.009944220582998094,-0.02824660047405824,0.9776589163100398,1.0,0.03195516811955168,0.04165388626464634,-0.00969871814509466,15,18,True,-0.0
epithelial cells,GAMT,0.35260463604924214,0.37170110952810925,-0.019096473478867115,down_in_CKD,-0.13053327744929216,-0.36482836482699055,0.7181697032763661,1.0,0.2331755915317559,0.33734126740690756,-0.10416567587515166,15,18,True,-0.0
epithelial cells,GBA,0.10058330635726168,0.1006279057369075,-4.459937964582106e-05,down_in_CKD,-0.0016745186368129915,-0.004600221355053238,0.9963696074811573,1.0,0.09163138231631382,0.11533034783142139,-0.02369896551510757,15,18,True,-0.0
epithelial cells,GBE1,0.16739703844704212,0.1677038669102551,-0.00030682846321297697,down_in_CKD,-0.009059820992998426,-0.02466397020329438,0.9805555508198623,1.0,0.14657534246575343,0.18667566406968897,-0.040100321603935535,15,18,True,-0.0
epithelial cells,GCLM,0.12637483429103782,0.12980536475044951,-0.0034305304594116903,down_in_CKD,-0.08634751132370246,-0.2556380738572435,0.7999795235221442,1.0,0.10503113325031133,0.1369241150849641,-0.03189298183465278,15,18,True,-0.0
epithelial cells,GGA2,0.16322343164257844,0.16704003660744648,-0.003816604964868048,down_in_CKD,-0.12723682726226856,-0.358224138305518,0.722906473746957,1.0,0.1412453300124533,0.18949757683577695,-0.04825224682332366,15,18,True,-0.0
epithelial cells,GGH,0.1750075578795824,0.17687516429955932,-0.001867606419976936,down_in_CKD,-0.019998810726405185,-0.060440236499565675,0.9522640373996313,1.0,0.14231631382316315,0.15716827188516042,-0.014851958061997267,15,18,True,-0.0
epithelial cells,GIPC2,0.2277827794982343,0.23477627797186726,-0.006993498473632953,down_in_CKD,-0.05527212173345142,-0.15730423460571397,0.8760845836204312,1.0,0.14361145703611458,0.1994356174467824,-0.05582416041066782,15,18,True,-0.0
epithelial cells,GK,0.21298107730298055,0.2325065407006501,-0.019525463397669557,down_in_CKD,-0.13231133572799414,-0.38575835293100047,0.7023111668860931,1.0,0.1316562889165629,0.19342371633642108,-0.06176742741985819,15,18,True,-0.0
epithelial cells,GLIS3,0.1802968333860979,0.1882749417199901,-0.007978108333892203,down_in_CKD,-0.1339259175114265,-0.39175801911467417,0.6979251899158635,1.0,0.15686176836861768,0.20280964358014847,-0.04594787521153079,15,18,True,-0.0
epithelial cells,GLUD1,0.43207209018190157,0.44329446281547896,-0.011222372633577393,down_in_CKD,-0.09678596920019612,-0.2758123097012838,0.7846173442761073,1.0,0.3111830635118306,0.4035335255505797,-0.09235046203874908,15,18,True,-0.0
epithelial cells,GLYAT,0.37799225409879855,0.38448374867557505,-0.006491494576776502,down_in_CKD,-0.02300778347024878,-0.06394755718882428,0.9495186113523612,1.0,0.16983810709838107,0.22599840500582785,-0.05616029790744678,15,18,True,-0.0
epithelial cells,GLYR1,0.2535582356272035,0.25615829754593306,-0.0026000619187295793,down_in_CKD,-0.05618514672524562,-0.15825241993566247,0.8754092525272223,1.0,0.20752179327521794,0.27016747438807437,-0.06264568111285643,15,18,True,-0.0
epithelial cells,GNPNAT1,0.1390555999549473,0.14138416291792374,-0.002328562962976455,down_in_CKD,-0.045275929191606994,-0.12697538279373496,0.899906630288561,1.0,0.1213947696139477,0.16422305380038035,-0.042828284186432655,15,18,True,-0.0
epithelial cells,GOLGA1,0.04961491646778953,0.05011917033576296,-0.0005042538679734254,down_in_CKD,-0.031754875055657314,-0.09224022390165348,0.9271010024820014,1.0,0.04605230386052304,0.06202073492423778,-0.01596843106371474,15,18,True,-0.0
epithelial cells,GOLGA2,0.17853862513140503,0.18082712129602485,-0.0022884961646198188,down_in_CKD,-0.056202487453580315,-0.16179228806737705,0.8725344589489228,1.0,0.156612702366127,0.2001717686031532,-0.043559066237026184,15,18,True,-0.0
epithelial cells,GORASP1,0.06325745935109954,0.0649967186789921,-0.0017392593278925533,down_in_CKD,-0.09642180253564753,-0.2642640732654159,0.7940010900201269,1.0,0.05745952677459527,0.07864548187227778,-0.021185955097682514,15,18,True,-0.0
epithelial cells,GPATCH1,0.03052650169024271,0.030652436115014083,-0.000125934424771372,down_in_CKD,-0.01096958581488688,-0.03258261973630662,0.9742270442269514,1.0,0.02866749688667497,0.03478314213851911,-0.006115645251844139,15,18,True,-0.0
epithelial cells,GPATCH4,0.057459782759393334,0.05951740125527415,-0.0020576184958808127,down_in_CKD,-0.13149379695740782,-0.38033417621261156,0.7063033157316562,1.0,0.05387297633872976,0.07318569412919453,-0.019312717790464763,15,18,True,-0.0
epithelial cells,GPC3,0.20940045763282186,0.21221287601127495,-0.0028124183784530854,down_in_CKD,-0.021772003698794423,-0.06312040232498266,0.9500766456192158,1.0,0.15790784557907844,0.18152260597509356,-0.023614760396015122,15,18,True,-0.0
epithelial cells,GPKOW,0.04253543691508713,0.04295858883519954,-0.0004231519201124134,down_in_CKD,-0.033299290074147204,-0.0910983397474515,0.9282400050666373,1.0,0.041295143212951434,0.05238942396172014,-0.011094280748768705,15,18,True,-0.0
epithelial cells,GPR107,0.10733009260856566,0.10970763180029267,-0.0023775391917270072,down_in_CKD,-0.08828623371260345,-0.24271407178377935,0.810385088292335,1.0,0.0990535491905355,0.13551315870192013,-0.03645960951138463,15,18,True,-0.0
epithelial cells,GPR155,0.11323901368136094,0.11428604540146267,-0.001047031720101732,down_in_CKD,-0.019703447120270275,-0.056066929611131675,0.955669544851595,1.0,0.09125778331257783,0.11649592049567511,-0.02523813718309728,15,18,True,-0.0
epithelial cells,GPX3,1.2495107982496676,1.3509334078150714,-0.10142260956540383,down_in_CKD,-0.1269631567678531,-0.3656249486667541,0.7171615495693853,1.0,0.46657534246575344,0.5338322802282068,-0.0672569377624534,15,18,True,-0.0
epithelial cells,GSDME,0.03364293736184272,0.03433132137337032,-0.0006883840115275985,down_in_CKD,-0.02424182671575467,-0.07077684965665691,0.9440305004755729,1.0,0.025080946450809466,0.03140911600515306,-0.006328169554343593,15,18,True,-0.0
