gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_groups,n_control_groups,passes_expression_filter,direction,rank_score,diff_mean_log_expr_CKD_vs_AKI,adj_p_value_CKD_vs_AKI,pct_expr_CKD,pct_expr_AKI,ckd_specificity_score,combined_biomarker_score
AC138393.3,0.0001708340957465303,0.0,0.0001708340957465303,0.554958831344564,1.4444069431759103,0.17063141426756423,0.5101152813329056,0.00015292273578774323,0.0,0.00015292273578774323,15,18,False,up_in_case,0.0,1.0982219658540039e-05,1.0,0.00015292273578774323,0.00016770550912597479,-0.0,0.0
AC139795.2,0.0015123517762909353,0.0008948609174475,0.0006174908588434353,0.49871138165768963,1.4025768585946814,0.17199202604480754,0.5101152813329056,0.00118515120235501,0.0009237875288683603,0.00026136367348664983,15,18,False,up_in_case,0.0,-0.0006388222695337396,0.9725079514753338,0.00118515120235501,0.0014534477457584481,0.0,0.0
AC140847.2,0.0001742435136761222,0.0,0.0001742435136761222,0.55369343382406,1.441113457495062,0.1715441539188124,0.5101152813329056,0.00022938410368161487,0.0,0.00022938410368161487,15,18,False,up_in_case,0.0,0.0001742435136761222,0.9725079514753338,0.00022938410368161487,0.0,0.012106839084267055,0.0
AC145207.3,9.640391997656054e-05,0.0,9.640391997656054e-05,0.5598430368974242,1.4571192022012458,0.16714619453937862,0.5101152813329056,0.00011469205184080744,0.0,0.00011469205184080744,15,18,False,up_in_case,0.0,7.937580560174058e-05,0.9725079514753338,0.00011469205184080744,2.7950918187662463e-05,0.012106839084267055,0.0
AC234772.2,0.00012760116269502314,0.0,0.00012760116269502314,0.563166250293969,1.4657686230817006,0.16480893055931742,0.5101152813329056,0.00015292273578774323,0.0,0.00015292273578774323,15,18,False,up_in_case,0.0,5.332842170125645e-05,1.0,0.00015292273578774323,2.7950918187662463e-05,-0.0,0.0
AC239803.1,0.000355999461639253,0.0,0.000355999461639253,0.5631133279619809,1.4656308806412615,0.1648459366509559,0.5101152813329056,0.0004778835493366976,0.0,0.0004778835493366976,15,18,False,up_in_case,0.0,0.00014357270403018228,1.0,0.0004778835493366976,0.00011180367275064985,-0.0,0.0
AC245128.3,0.0004257719075421393,0.0,0.0004257719075421393,0.5665582122811248,1.4745969778505874,0.16245153113384447,0.5101152813329056,0.0002484994456550828,0.0,0.0002484994456550828,15,18,False,up_in_case,0.0,-0.00046284114771727084,1.0,0.0002484994456550828,0.000782625709254549,0.0,0.0
AC245140.2,0.006011936501142295,0.003682815897233258,0.002329120603909037,0.5154111155909059,1.425547314722102,0.16680910253531678,0.5101152813329056,0.004759720151393508,0.002956120092378753,0.0018036000590147551,15,18,False,up_in_case,0.0,-0.0010232619546032091,1.0,0.004759720151393508,0.004863459764653269,0.0,0.0
AC245407.2,0.01121891687674551,0.0,0.01121891687674551,0.5859562954009386,1.5250849138199607,0.14950682311912714,0.5101152813329056,0.015445196314562067,0.0,0.015445196314562067,15,18,False,up_in_case,0.0,0.0022074525833572604,1.0,0.015445196314562067,0.004639852419151969,-0.0,0.0
AC246817.1,0.002667395258979883,0.0,0.002667395258979883,0.5866623357756188,1.526922544940957,0.14905259346405414,0.5101152813329056,0.003249608135489544,0.0,0.003249608135489544,15,18,False,up_in_case,0.0,0.001012208496377372,1.0,0.003249608135489544,0.0009782821365681863,-0.0,0.0
AC254562.3,0.0003346749649846445,9.62240682987185e-05,0.000238450896685926,0.509526179787744,1.4225445698645653,0.16676664588558798,0.5101152813329056,0.0003631914974958902,0.00013856812933025404,0.00022462336816563616,15,18,False,up_in_case,0.0,8.333108264236536e-05,1.0,0.0003631914974958902,0.00027950918187662465,-0.0,0.0
ACCS,0.042393469973087856,0.03501223270610639,0.0073812372669814635,0.5092739771747069,1.400222267678153,0.1748231810149283,0.5101152813329056,0.03767633902970524,0.037505773672055424,0.000170565357649817,15,18,False,up_in_case,0.0,0.005653426127271745,0.9725079514753338,0.03767633902970524,0.03301003437962937,0.012106839084267055,0.0
ADAMDEC1,0.000255593458608876,0.0,0.000255593458608876,0.5844436579817445,1.5211479299080222,0.15048392015813083,0.5101152813329056,0.000401422181442826,0.0,0.000401422181442826,15,18,False,up_in_case,0.0,-0.0029371101465515523,0.9725079514753338,0.000401422181442826,0.0027950918187662466,0.0,0.0
ADGRG3,0.001060842293520151,0.000373694785708181,0.0006871475078119701,0.5288038918921993,1.427088084455578,0.16942979023818686,0.5101152813329056,0.0006308062851244409,0.0003233256351039261,0.0003074806500205148,15,18,False,up_in_case,0.0,7.309561740570319e-05,1.0,0.0006308062851244409,0.0008944293820051988,-0.0,0.0
ADORA2A,0.0031739673152028675,0.0,0.0031739673152028675,0.5645664879873707,1.4694130610691924,0.1638323285858963,0.5101152813329056,0.003459876897197691,0.0,0.003459876897197691,15,18,False,up_in_case,0.0,-0.0005954448486186143,1.0,0.003459876897197691,0.0015932023366967605,0.0,0.0
ADPRHL1,0.004348405372859672,0.007039390481999373,-0.0026909851091397015,-0.4565961341652478,-1.4013459677354654,0.17475254514161503,0.5101152813329056,0.0037274916848262416,0.007390300230946882,-0.0036628085461206405,15,18,False,down_in_case,0.0,0.0011847944932084835,0.9725079514753338,0.0037274916848262416,0.0033261592643318333,0.012106839084267055,0.0
AL021807.1,5.227695314366525e-05,0.0,5.227695314366525e-05,0.5625020886791651,1.4640399909857134,0.16527385065680023,0.5101152813329056,5.734602592040372e-05,0.0,5.734602592040372e-05,15,18,False,up_in_case,0.0,2.0543067724792784e-05,1.0,5.734602592040372e-05,5.5901836375324926e-05,-0.0,0.0
