subclass.l1,marker_set,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_groups,n_control_groups,passes_expression_filter,direction,rank_score
PC,down_in_CKD,SMIM5,0.6261295454646779,1.4743308226046257,-0.8482012771399478,-4.502503848724949,-11.679127084201657,1.4634934874435144e-11,4.4063362522343286e-07,0.5,0.8434670116429496,-0.34346701164294957,14,13,True,down_in_case,24.27345510369106
PC,down_in_CKD,JUND,1.3924198540708062,2.4634099076682507,-1.0709900535974446,-4.01896907880953,-10.183397787366701,1.2729856769452782e-08,5.900288612641364e-05,0.7612262521588946,0.9689521345407504,-0.20772588238185574,14,13,True,down_in_case,18.203328362202928
PC,down_in_CKD,ATP1B3,0.520865571022523,1.6355882479430721,-1.1147226769205492,-4.097361931995471,-10.299717107208055,6.626389624202154e-08,0.00022336957024128714,0.41904145077720206,0.8602846054333765,-0.4412431546561744,14,13,True,down_in_case,16.675549017873966
PC,down_in_CKD,DUSP6,0.23681274178763756,0.9787771458629911,-0.7419644040753536,-4.016814875026583,-10.259107749006127,1.986259790771964e-09,1.2275085506970738e-05,0.1483160621761658,0.6882276843467011,-0.5399116221705353,14,13,True,down_in_case,14.636345484023375
PC,down_in_CKD,GABARAPL1,0.392705163285265,0.8397345698002467,-0.44702940651498174,-4.643179998945298,-11.953735144843572,2.3766646452180846e-11,4.4063362522343286e-07,0.3424006908462867,0.6908150064683053,-0.3484143156220186,14,13,True,down_in_case,13.192593980054827
PC,down_in_CKD,RASD1,0.25542843575089946,1.2168592487967986,-0.9614308130458992,-3.151031065310036,-8.048428243328692,1.026873075571868e-07,0.00025517210983434953,0.1901986183074266,0.6921086675291074,-0.5019100492216808,14,13,True,down_in_case,10.885492910760345
PC,down_in_CKD,SMIM6,0.1560647561522987,0.6009032039699214,-0.44483844781762266,-4.614584464907998,-11.677852160188163,2.3226970636496226e-09,1.2303658160018287e-05,0.15716753022452504,0.5200517464424321,-0.3628842162179071,14,13,True,down_in_case,10.07890562074793
PC,down_in_CKD,PDK4,0.15952833139965789,0.8367431340341025,-0.6772148026344447,-3.692316431694526,-9.331133000277525,7.658568240859367e-08,0.00023664975864255442,0.14810017271157166,0.6041397153945667,-0.456039542682995,14,13,True,down_in_case,9.066516394935972
PC,down_in_CKD,CREM,0.22121846837782216,1.1498663197131,-0.9286478513352778,-3.3392123008051207,-8.365949382661665,1.4552802411697078e-06,0.0015806905292621567,0.23164939550949915,0.7645536869340233,-0.5329042914245241,14,13,True,down_in_case,8.686242378631178
PC,down_in_CKD,LINC00473,0.06841386861270128,0.9211674642079567,-0.8527535955952554,-3.2301162773322036,-8.14781014635297,6.331443317690232e-07,0.000978207992583141,0.05548359240069085,0.666235446313066,-0.6107518539123751,14,13,True,down_in_case,8.289836985077807
PC,down_in_CKD,MAP2K3,0.09618256326362697,0.38847623275364207,-0.2922936694900151,-5.335971425092207,-13.479709600500065,4.722858881755628e-10,5.837453577849956e-06,0.09736614853195164,0.4139715394566624,-0.31660539092471074,14,13,True,down_in_case,8.162967784393205
PC,down_in_CKD,ARG2,0.45565869795587666,1.298080405314919,-0.8424217073590424,-3.0101252862514483,-7.662293757559729,3.494494264366312e-07,0.0006819781438036992,0.39291882556131263,0.7826649417852523,-0.3897461162239396,14,13,True,down_in_case,8.028908674818643
PC,down_in_CKD,ST3GAL4,0.10077821486035053,0.42258650188131824,-0.3218082870209677,-4.710535650325987,-11.943364392319234,9.895808341632914e-10,7.33873146615497e-06,0.11312607944732297,0.4294954721862872,-0.31636939273896425,14,13,True,down_in_case,7.783150750927883
PC,down_in_CKD,FOS,1.0068113750979062,2.1264587724455764,-1.1196473973476702,-2.4079898290414326,-6.321296429177025,1.5792827411973092e-06,0.0016266612234332285,0.34585492227979275,0.8615782664941786,-0.5157233442143858,14,13,True,down_in_case,7.518620581817004
PC,down_in_CKD,PNP,0.6283678162258879,1.4582628719117328,-0.8298950556858449,-3.1226294617749635,-7.8760055582282655,9.787783670349128e-07,0.0013441889573946135,0.5021588946459413,0.851228978007762,-0.34907008336182066,14,13,True,down_in_case,7.441465138006461
PC,down_in_CKD,DUSP1,0.37421520568202943,1.1365672747034954,-0.762352069021466,-3.003871599010436,-7.6386588381539875,4.218209436745293e-07,0.0007448152662595975,0.20854922279792745,0.6934023285899095,-0.48485310579198204,14,13,True,down_in_case,7.163032950077921
PC,down_in_CKD,NR4A1,0.07784257307759668,1.0859389904960561,-1.0080964174184595,-2.9180928472332566,-7.2986934957940495,7.9784106726883e-06,0.005287006761823777,0.053324697754749566,0.6558861578266494,-0.6025614600718998,14,13,True,down_in_case,6.697676671405053
PC,down_in_CKD,PTP4A1,0.2601919970675688,0.8166270756635365,-0.5564350785959677,-3.0320011570580285,-7.763774308327536,1.2934406318644933e-07,0.00028212222723256127,0.22495682210708118,0.6597671410090556,-0.43481031890197447,14,13,True,down_in_case,5.988509117241716
PC,down_in_CKD,SLC45A4,0.10116886737449024,0.5848407150132025,-0.4836718476387122,-3.4998342460668814,-8.774099379345298,7.633527619583049e-07,0.0011322048165365577,0.10492227979274611,0.55627425614489,-0.4513519763521439,14,13,True,down_in_case,4.987031199750939
PC,down_in_CKD,NR2F2,0.5194433829208427,1.090895500980492,-0.5714521180596492,-2.60071248572836,-6.735940661796912,5.136318400119431e-07,0.0008280638533757762,0.3866580310880829,0.7891332470892626,-0.4024752160011797,14,13,True,down_in_case,4.580320094350454
PC,down_in_CKD,GDF15,0.4319093534891244,1.1824767765925952,-0.7505674231034708,-2.3870175193970975,-6.111190951458764,4.584894788046871e-06,0.0035418312237662074,0.30008635578583764,0.666235446313066,-0.3661490905272283,14,13,True,down_in_case,4.390846467266742
PC,down_in_CKD,SAT1,1.5794858633711049,2.06487504897464,-0.4853891856035353,-2.6781078350530363,-6.975294481158719,2.600487534434293e-07,0.0005357004320934644,0.8119602763385146,0.9417852522639069,-0.12982497592539222,14,13,True,down_in_case,4.252154702941842
PC,down_in_CKD,EGR1,0.3555754445549688,1.012815038977209,-0.6572395944222402,-2.408270919158945,-6.176184121117882,3.4616423177866163e-06,0.0029850627242680866,0.16342832469775476,0.628719275549806,-0.46529095085205124,14,13,True,down_in_case,3.9966714424903107
PC,down_in_CKD,TSC22D1,1.282854681040165,1.851502257110412,-0.568647576070247,-2.5075757101140908,-6.450269692644015,1.4743262860384206e-06,0.0015806905292621567,0.7551813471502591,0.9055627425614489,-0.15038139541118978,14,13,True,down_in_case,3.9942394840449724
PC,down_in_CKD,IER2,0.9274355269938915,1.675890166374353,-0.7484546393804615,-2.1609533231179086,-5.615465012144668,7.731504845427542e-06,0.005287006761823777,0.42810880829015546,0.7891332470892626,-0.3610244387991071,14,13,True,down_in_case,3.6824246730846184
PC,down_in_CKD,JUNB,0.8454725015228286,1.622389678598594,-0.7769171770757655,-2.097743745597342,-5.479297427458095,1.107466569443922e-05,0.006416384436715723,0.36075129533678757,0.7800776196636481,-0.4193263243268605,14,13,True,down_in_case,3.573619267662189
PC,down_in_CKD,CHGB,0.28069017108629335,0.9398519711009953,-0.6591618000147019,-2.315330398995926,-5.883429373210487,1.429315196562894e-05,0.007203322481997916,0.27914507772020725,0.6119016817593791,-0.33275660403917184,14,13,True,down_in_case,3.2697848327004935
PC,down_in_CKD,KLF6,0.30466913660944195,0.7452788200733961,-0.4406096834639541,-2.8284358364618445,-7.13622598469688,3.096518732359765e-06,0.002733783680854764,0.25215889464594127,0.5976714100905562,-0.345512515444615,14,13,True,down_in_case,3.1943973572150925
PC,down_in_CKD,CEBPD,0.7580755796969039,1.3854534001207068,-0.627377820423803,-2.1754803888038774,-5.5664191374836305,1.6522205945094578e-05,0.007945839487068779,0.48618307426597585,0.7567917205692108,-0.270608646303235,14,13,True,down_in_case,2.8659903149219237
PC,down_in_CKD,GMNN,0.3466483719005399,0.7491264953224022,-0.4024781234218623,-2.6532556819382895,-6.746882756542658,2.327219848340655e-06,0.0021573327994117873,0.3018134715025907,0.6002587322121604,-0.2984452607095697,14,13,True,down_in_case,2.8470495401051132
PC,down_in_CKD,PIM3,0.16640415053470403,0.6304862699914138,-0.46408211945670974,-2.6805692605143396,-6.746655857931477,8.132320007501324e-06,0.005287006761823777,0.16817789291882557,0.5472186287192755,-0.37904073580044995,14,13,True,down_in_case,2.832336634595894
PC,down_in_CKD,EIF1,2.013532468223183,2.5918673526505085,-0.5783348844273255,-2.1182183921442332,-5.531645408379034,9.662759996503964e-06,0.005971585677839449,0.8737046632124352,0.9702457956015524,-0.09654113238911721,14,13,True,down_in_case,2.7243781994057263
PC,down_in_CKD,RCAN1,0.4231353986309407,1.1455223821099105,-0.7223869834789698,-2.211454113807755,-5.563407706139104,6.576123181601472e-05,0.019721284694998512,0.3536269430051813,0.685640362225097,-0.33201341921991573,14,13,True,down_in_case,2.7238847767095735
PC,down_in_CKD,ZNF331,0.07910542543911615,0.713118630556469,-0.6340132051173528,-2.364394844452342,-5.908072199536354,6.950778148238253e-05,0.020455147121958287,0.07664075993091538,0.5109961190168176,-0.4343553590859023,14,13,True,down_in_case,2.532204110610471
PC,down_in_CKD,SLC7A1,0.1637212584720567,0.4448391787704781,-0.2811179202984214,-3.059488289236083,-7.708825252036367,1.4920218048591017e-06,0.0015806905292621567,0.17314335060449051,0.48253557567917205,-0.30939222507468156,14,13,True,down_in_case,2.409207354861836
PC,down_in_CKD,CSRP1,0.30657540200581934,0.6415728267028981,-0.3349974246970787,-2.6403893562097207,-6.714672198923131,2.458571031866695e-06,0.0022235076551613913,0.28281519861830745,0.5756791720569211,-0.29286397343861365,14,13,True,down_in_case,2.346607034147629
PC,down_in_CKD,ZFP36,0.4204564640922839,1.1508069088111563,-0.7303504447188724,-1.9882381513614529,-5.022424836515486,0.00013224248907550392,0.028195082523121515,0.22797927461139897,0.6494178525226391,-0.42143857791124006,14,13,True,down_in_case,2.2505197054983515
PC,down_in_CKD,IDI1,0.18652175417384176,0.5789102129025598,-0.3923884587287181,-2.6440908071044245,-6.634483962704655,1.4180921140629244e-05,0.007203322481997916,0.20120898100172713,0.538163001293661,-0.3369540202919339,14,13,True,down_in_case,2.2228326197315074
PC,down_in_CKD,PER1,0.058469156367924616,0.3584976483697169,-0.3000284920017923,-2.9973122571610458,-7.514783069035737,4.191411982355168e-06,0.0033786425283854273,0.05613126079447323,0.37516170763260026,-0.31903044683812704,14,13,True,down_in_case,2.222350392428912
PEC,top_overall,DUSP1,0.49686124443341845,2.6156279836633787,-2.1187667392299603,-6.530785686679471,-11.310936350567752,2.9499291733850846e-06,0.0998389818240818,0.3031026252983294,0.9236111111111112,-0.6205084858127818,7,6,True,down_in_case,13.846895558490463
PEC,top_overall,CEBPD,0.6994648382588491,2.692923527295598,-1.9934586890367487,-4.92365823804157,-8.739379681262252,5.385058350813474e-06,0.0998389818240818,0.4797136038186158,0.9652777777777778,-0.485564173959162,7,6,True,down_in_case,9.82197846600663
PEC,top_overall,NEDD9,0.3964876454335174,1.0675881474451925,-0.6711005020116751,-3.8162673703195313,-6.798598198428623,4.238334725355524e-05,0.31675168035611073,0.30787589498806683,0.6805555555555556,-0.37267966056748875,7,6,True,down_in_case,1.2787082296085515
PEC,top_overall,RNF144B,0.4003846371560064,0.12942254318936317,0.2709620939666433,3.8926127289093513,7.081595003096478,2.04712172536679e-05,0.25302424525533523,0.30071599045346065,0.13194444444444445,0.1687715460090162,7,6,True,up_in_case,0.6295150309102255
PEC,top_overall,UGT2B7,0.43296381094478936,0.8983300594183127,-0.4653662484735233,-3.511220912211532,-6.222789859276239,0.00010301774734982022,0.6366496786218889,0.324582338902148,0.6041666666666666,-0.27958432776451864,7,6,True,down_in_case,0.3204272697337555
PEC,top_overall,KAT8,0.10253933509420096,0.19571158341582331,-0.09317224832162235,-3.65937602876872,-6.5937054447909675,4.271193100810554e-05,0.31675168035611073,0.09069212410501193,0.19444444444444445,-0.10375232033943252,7,6,True,down_in_case,0.17023102605587886
PEC,top_overall,KLF6,0.24155868480468864,1.495172429243893,-1.2536137444392044,-4.87373347064859,-8.143066939789307,0.0002550531159198199,0.9941241947929282,0.18615751789976134,0.7916666666666666,-0.6055091487669053,7,6,True,down_in_case,0.0156371020727631
PEC,top_overall,JUND,1.1823858662730529,2.274869284129951,-1.092483417856898,-3.710430839241807,-6.220419677941412,0.0008912343468075596,0.9941241947929282,0.6205250596658711,0.9097222222222222,-0.2891971625563511,7,6,True,down_in_case,0.010374566182087413
PEC,top_overall,TSC22D3,0.19781579685050524,1.1488582178920919,-0.9510424210415866,-4.109208280343119,-6.843221824919691,0.0007213051292919933,0.9941241947929282,0.15513126491646778,0.6944444444444444,-0.5393131795279766,7,6,True,down_in_case,0.010002044773885645
PEC,top_overall,CRYAB,1.4293060862285532,2.4816782810481315,-1.0523721948195783,-2.821840422498714,-4.936902827543282,0.0008241788118783259,0.9941241947929282,0.7088305489260143,0.9166666666666666,-0.20783611774065236,7,6,True,down_in_case,0.007600332041256507
PEC,top_overall,IGFBP2,1.3741914389851364,2.203785423875961,-0.8295939848908245,-2.6399748853769203,-4.809998945311464,0.0005445775247286529,0.9941241947929282,0.6515513126491647,0.9097222222222222,-0.25817090957305755,7,6,True,down_in_case,0.005605264884395331
PEC,top_overall,RASD1,0.011015792039541106,0.44076239342938667,-0.42974660138984555,-4.988952437040429,-8.292220654857429,0.00030308737015106264,0.9941241947929282,0.014319809069212411,0.3680555555555556,-0.35373574648634315,7,6,True,down_in_case,0.005487222429951083
PEC,top_overall,SRGN,0.18787846782400314,0.7200947485239634,-0.5322162806999602,-3.365739205784811,-5.830762054169184,0.00036455020051475676,0.9941241947929282,0.15990453460620524,0.4444444444444444,-0.2845399098382392,7,6,True,down_in_case,0.004584578021550342
PEC,top_overall,ERP27,0.4021931359137428,1.097438543892342,-0.6952454079785992,-2.494902728966907,-4.656770246733547,0.0008738053611534352,0.9941241947929282,0.2553699284009546,0.6041666666666666,-0.348796738265712,7,6,True,down_in_case,0.004439381806696272
PEC,top_overall,PDLIM3,0.12880989699871373,0.5796623545424562,-0.4508524575437425,-3.408697885870095,-5.86197085622632,0.00046316513098545266,0.9941241947929282,0.13365155131264916,0.4375,-0.30384844868735084,7,6,True,down_in_case,0.003933269489888378
PEC,top_overall,BTG1,0.546483987381297,1.054688336513248,-0.508204349131951,-2.953705009256412,-5.2617092226824544,0.00034046589528011195,0.9941241947929282,0.36754176610978523,0.6666666666666666,-0.2991249005568814,7,6,True,down_in_case,0.0038418132288094834
PEC,top_overall,CSRP1,0.2654588978917576,0.6986449960248882,-0.4331860981331306,-2.520868233733418,-4.56310560856751,0.000827289129269529,0.9941241947929282,0.2458233890214797,0.4930555555555556,-0.24723216653407587,7,6,True,down_in_case,0.00279483006917428
PEC,top_overall,NPM1,1.250155985840528,1.5911902118383638,-0.34103422599783584,-2.934143525585798,-5.373569483340549,0.00022820733678124817,0.9941241947929282,0.6587112171837709,0.8333333333333334,-0.17462211614956247,7,6,True,down_in_case,0.002561002906306102
PEC,top_overall,IFT57,0.2517563377247147,0.6109744235907365,-0.35921808586602183,-2.7690043539157343,-4.956307099929791,0.0004954544802226014,0.9941241947929282,0.2529832935560859,0.4930555555555556,-0.24007226199946968,7,6,True,down_in_case,0.0025457314257337576
PEC,top_overall,TOB1,0.21546429601326764,0.523389731905455,-0.30792543589218735,-2.965586272870282,-5.127472376084939,0.0009000981850507917,0.9941241947929282,0.1766109785202864,0.4444444444444444,-0.267833465924158,7,6,True,down_in_case,0.002337151570184463
PEC,top_overall,HMGN1,1.1048530255593756,1.4159278110122058,-0.3110747854528302,-2.7040625512810177,-4.778276710793187,0.000816578205448912,0.9941241947929282,0.6062052505966588,0.7986111111111112,-0.1924058605144524,7,6,True,down_in_case,0.0021528426797735576
PEC,top_overall,C4orf48,0.40617718300772615,0.11497080963494781,0.2912063733727783,2.4572654111815786,4.551805289466868,0.0009151916015670302,0.9941241947929282,0.2529832935560859,0.125,0.1279832935560859,7,6,True,up_in_case,0.0018314020417586209
PEC,top_overall,TMEM192,0.1908673741263364,0.03691579767713338,0.15395157644920301,2.6662457321664332,5.039063504754412,0.0006813966847672923,0.9941241947929282,0.13126491646778043,0.04861111111111111,0.08265380535666933,7,6,True,up_in_case,0.0010505459780938032
PEC,top_overall,TMEM167B,0.1711269771888814,0.05756937254169044,0.11355760464719095,2.8128350264885853,5.15347486829765,0.0003206030344560636,0.9941241947929282,0.15274463007159905,0.0763888888888889,0.07635574118271016,7,6,True,up_in_case,0.00081750653921102
PEC,top_overall,UCHL3,0.06853646991956976,0.18938425235232834,-0.12084778243275858,-2.6166235078075246,-4.767785628421955,0.0005827803311607298,0.9941241947929282,0.059665871121718374,0.20833333333333334,-0.14866746221161498,7,6,True,down_in_case,0.0008093021143754081
PEC,top_overall,SMG5,0.14038459766340158,0.03287213102408828,0.1075124666393133,2.9379851257187255,5.3369554952925755,0.00023991626785823612,0.9941241947929282,0.11217183770883055,0.05555555555555555,0.056616282153274994,7,6,True,up_in_case,0.00080842394659642
PEC,top_overall,POU5F1,0.015530595166638362,0.11358316239845474,-0.09805256723181638,-3.1147922196132267,-5.399923062815668,0.0005924566778293717,0.9941241947929282,0.016706443914081145,0.09722222222222222,-0.08051577830814108,7,6,True,down_in_case,0.0007816616425346503
PEC,top_overall,UNC45A,0.15103400254776211,0.037131970408650135,0.11390203213911199,2.5887290071598468,4.713871217579289,0.0006359648522540356,0.9941241947929282,0.11217183770883055,0.041666666666666664,0.07050517104216389,7,6,True,up_in_case,0.0007546556246265145
PEC,top_overall,PRPF39,0.12546340981748852,0.018083565912279196,0.10737984390520933,2.6342132622072225,4.959091264880291,0.0006803556722437808,0.9941241947929282,0.09069212410501193,0.020833333333333332,0.0698587907716786,7,6,True,up_in_case,0.0007239431297463347
PEC,top_overall,SLC7A2,0.04374204540934693,0.1502132156378804,-0.10647117022853347,-2.6214239781486315,-4.783263241088933,0.0005686991103342591,0.9941241947929282,0.045346062052505964,0.1388888888888889,-0.09354282683638293,7,6,True,down_in_case,0.0007143319014984748
PEC,top_overall,METTL21A,0.08596559288926453,0.19559575348839256,-0.10963016059912803,-2.51980042368804,-4.55116689841097,0.000854566643639576,0.9941241947929282,0.10023866348448687,0.1875,-0.08726133651551313,7,6,True,down_in_case,0.0007070122615027633
PEC,top_overall,SYNJ1,0.1028505819014478,0.017490781666907703,0.0853598002345401,2.556994539582713,4.845979776285052,0.0009651691211581828,0.9941241947929282,0.07875894988066826,0.020833333333333332,0.05792561654733493,7,6,True,up_in_case,0.000558616734087938
PEC,top_overall,IKZF4,0.015397854872109127,0.08240285601993279,-0.06700500114782366,-3.10226528529529,-5.375283966682734,0.0006213718699010159,0.9941241947929282,0.01909307875894988,0.08333333333333333,-0.06424025457438345,7,6,True,down_in_case,0.000532006456280277
PEC,top_overall,CCDC126,0.08850727400986332,0.01988170697022882,0.06862556703963449,2.720709603879249,4.852640878192629,0.0006134887664080019,0.9941241947929282,0.07637231503579953,0.027777777777777776,0.04859453725802175,7,6,True,up_in_case,0.0004778580278158632
PEC,top_overall,CPEB2,0.08524400507218842,0.02218615420841355,0.06305785086377487,2.5808623106491115,4.622872696583831,0.0008248647111107916,0.9941241947929282,0.07159904534606205,0.020833333333333332,0.050765712012728725,7,6,True,up_in_case,0.0004165189369548801
PEC,top_overall,PCGF6,0.08118883160864397,0.020752603069023268,0.060436228539620704,2.6220234458674674,4.642766852451221,0.0009596888875473121,0.9941241947929282,0.06443914081145585,0.020833333333333332,0.043605807478122524,7,6,True,up_in_case,0.00040556892942904645
PEC,top_overall,A1BG,0.2760866339436786,0.42147200255913053,-0.14538536861545193,-1.1285246477369404,-1.9592033220466005,0.08437731028432946,1.0,0.2243436754176611,0.3680555555555556,-0.1437118801378945,7,6,True,down_in_case,-0.0
PEC,top_overall,A4GALT,0.15356923106075443,0.18987216546337568,-0.03630293440262125,-0.4918463004993358,-0.8595443578170361,0.4127337818748494,1.0,0.13126491646778043,0.2013888888888889,-0.07012397242110846,7,6,True,down_in_case,-0.0
PEC,top_overall,AAAS,0.08933169664239357,0.10000620448945219,-0.010674507847058617,-0.20154266789261235,-0.3624811636503701,0.7240365527542261,1.0,0.07159904534606205,0.125,-0.053400954653937946,7,6,True,down_in_case,-0.0
PEC,top_overall,AACS,0.04550257881989923,0.0882310122973,-0.042728433477400775,-1.0216911905713424,-1.8525392848745923,0.09105835671815453,1.0,0.0477326968973747,0.10416666666666667,-0.05643396976929197,7,6,True,down_in_case,-0.0
PEC,up_in_CKD,RNF144B,0.4003846371560064,0.12942254318936317,0.2709620939666433,3.8926127289093513,7.081595003096478,2.04712172536679e-05,0.25302424525533523,0.30071599045346065,0.13194444444444445,0.1687715460090162,7,6,True,up_in_case,0.6295150309102255
PEC,up_in_CKD,C4orf48,0.40617718300772615,0.11497080963494781,0.2912063733727783,2.4572654111815786,4.551805289466868,0.0009151916015670302,0.9941241947929282,0.2529832935560859,0.125,0.1279832935560859,7,6,True,up_in_case,0.0018314020417586209
PEC,up_in_CKD,TMEM192,0.1908673741263364,0.03691579767713338,0.15395157644920301,2.6662457321664332,5.039063504754412,0.0006813966847672923,0.9941241947929282,0.13126491646778043,0.04861111111111111,0.08265380535666933,7,6,True,up_in_case,0.0010505459780938032
PEC,up_in_CKD,TMEM167B,0.1711269771888814,0.05756937254169044,0.11355760464719095,2.8128350264885853,5.15347486829765,0.0003206030344560636,0.9941241947929282,0.15274463007159905,0.0763888888888889,0.07635574118271016,7,6,True,up_in_case,0.00081750653921102
PEC,up_in_CKD,SMG5,0.14038459766340158,0.03287213102408828,0.1075124666393133,2.9379851257187255,5.3369554952925755,0.00023991626785823612,0.9941241947929282,0.11217183770883055,0.05555555555555555,0.056616282153274994,7,6,True,up_in_case,0.00080842394659642
PEC,up_in_CKD,UNC45A,0.15103400254776211,0.037131970408650135,0.11390203213911199,2.5887290071598468,4.713871217579289,0.0006359648522540356,0.9941241947929282,0.11217183770883055,0.041666666666666664,0.07050517104216389,7,6,True,up_in_case,0.0007546556246265145
PEC,up_in_CKD,PRPF39,0.12546340981748852,0.018083565912279196,0.10737984390520933,2.6342132622072225,4.959091264880291,0.0006803556722437808,0.9941241947929282,0.09069212410501193,0.020833333333333332,0.0698587907716786,7,6,True,up_in_case,0.0007239431297463347
PEC,up_in_CKD,SYNJ1,0.1028505819014478,0.017490781666907703,0.0853598002345401,2.556994539582713,4.845979776285052,0.0009651691211581828,0.9941241947929282,0.07875894988066826,0.020833333333333332,0.05792561654733493,7,6,True,up_in_case,0.000558616734087938
PEC,up_in_CKD,CCDC126,0.08850727400986332,0.01988170697022882,0.06862556703963449,2.720709603879249,4.852640878192629,0.0006134887664080019,0.9941241947929282,0.07637231503579953,0.027777777777777776,0.04859453725802175,7,6,True,up_in_case,0.0004778580278158632
PEC,up_in_CKD,CPEB2,0.08524400507218842,0.02218615420841355,0.06305785086377487,2.5808623106491115,4.622872696583831,0.0008248647111107916,0.9941241947929282,0.07159904534606205,0.020833333333333332,0.050765712012728725,7,6,True,up_in_case,0.0004165189369548801
PEC,up_in_CKD,PCGF6,0.08118883160864397,0.020752603069023268,0.060436228539620704,2.6220234458674674,4.642766852451221,0.0009596888875473121,0.9941241947929282,0.06443914081145585,0.020833333333333332,0.043605807478122524,7,6,True,up_in_case,0.00040556892942904645
PEC,up_in_CKD,AAGAB,0.09204632582032743,0.07502843653670956,0.017017889283617874,0.2172295750950275,0.39563177734814087,0.6999425612429225,1.0,0.06682577565632458,0.0763888888888889,-0.009563113232564313,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,AARS,0.11243407793016702,0.07164923752845208,0.04078484040171494,0.6345709237042788,1.0973335758954486,0.3043911637199311,1.0,0.0954653937947494,0.09027777777777778,0.0051876160169716246,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,AASDH,0.19533631013884514,0.08757807637595551,0.10775823376288964,1.5254393736647083,2.780721507455371,0.017880844703980537,1.0,0.1575178997613365,0.09722222222222222,0.06029567753911429,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,AASDHPPT,0.26925710286897503,0.24563045502681982,0.023626647842155207,0.28339135280064814,0.5235069137962157,0.611286929193216,1.0,0.2100238663484487,0.2569444444444444,-0.04692057809599573,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABCA2,0.10389551560270985,0.08894827160262898,0.014947244000080864,0.26967301127573157,0.49370806182695626,0.631249884752956,1.0,0.0883054892601432,0.11805555555555555,-0.029750066295412353,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABCA3,0.08070328021836289,0.043220075017419535,0.03748320520094335,0.6317269303638209,1.1498812142629524,0.27458560219247163,1.0,0.08353221957040573,0.05555555555555555,0.027976664014850175,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABCB1,0.3771523920962795,0.24235871702435974,0.13479367507191975,0.7067198470503755,1.354877892075055,0.2137076081712537,1.0,0.24343675417661098,0.24305555555555555,0.00038119862105542857,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABCB7,0.051879161863559786,0.04904355434880958,0.0028356075147502047,0.04891912406412195,0.08993119193921102,0.929976214648875,1.0,0.04295942720763723,0.05555555555555555,-0.012596128347918324,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABCC1,0.07086595314858911,0.01751691260738612,0.053349040541202986,1.418318079847742,2.6980389279984647,0.025786889491644864,1.0,0.050119331742243436,0.020833333333333332,0.029285998408910104,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABCC3,0.2948063541027856,0.07502958076576409,0.2197767733370215,1.5995144361116242,3.095755954296483,0.017942072572315764,1.0,0.2171837708830549,0.09722222222222222,0.11996154866083268,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABCC4,0.13954334737152815,0.035288626536848326,0.10425472083467982,1.1428340966049153,2.21520890078399,0.06399113073328802,1.0,0.10978520286396182,0.041666666666666664,0.06811853619729516,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABCD4,0.10786809012795619,0.10267874658575538,0.005189343542200811,0.08909930652262008,0.16232839639195537,0.8739908329612732,1.0,0.0954653937947494,0.10416666666666667,-0.00870127287191727,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABCE1,0.19446521165669955,0.09774527090634251,0.09671994075035704,1.3529673562848572,2.483476358925468,0.03053162794535667,1.0,0.1718377088305489,0.10416666666666667,0.06767104216388224,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABCF3,0.08988272218463075,0.04264486848292421,0.04723785370170654,1.1214237875837276,2.1162378342033694,0.06270853140366899,1.0,0.07637231503579953,0.05555555555555555,0.020816759480243974,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABHD10,0.11900893262799153,0.1139998517961443,0.005009080831847229,0.1277715588153778,0.22748269815555774,0.8245451774934985,1.0,0.09307875894988067,0.13194444444444445,-0.038865685494563776,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABHD12,0.11446049069276377,0.0630356198177525,0.05142487087501127,0.7202132217483259,1.3313440867823996,0.210807790069299,1.0,0.10023866348448687,0.0763888888888889,0.023849774595597978,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABHD14A,0.20510116090790573,0.14907755557541794,0.05602360533248779,0.5736144723300868,1.0783240525620574,0.3073701945902607,1.0,0.17422434367541767,0.1527777777777778,0.02144656589763988,7,6,True,up_in_case,-0.0
PEC,up_in_CKD,ABHD14B,0.19092407386717625,0.18646929129373127,0.004454782573444976,0.07158690342316007,0.1272249109491106,0.9012639577356713,1.0,0.15990453460620524,0.1875,-0.02759546539379476,7,6,True,up_in_case,-0.0
