gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_groups,n_control_groups,passes_expression_filter,direction,rank_score
PIP5K1B,0.03547619121253272,0.018863585801249652,0.016612605411283066,1.60957351479192,4.505018998266475,0.00022445563331516608,0.9725079514753338,0.030909507971097604,0.016351287139782542,0.014558220831315062,15,12,False,up_in_case,0.0
PIP5KL1,0.00815930113018388,0.006785418865279392,0.001373882264904488,0.4077081659970576,1.0995856361481469,0.2822516288441461,0.9725079514753338,0.008468096494246282,0.006875925874164967,0.0015921706200813157,15,12,False,up_in_case,0.0
PIPOX,0.08828403136604819,0.05095136138563084,0.03733266998041735,0.42857232568329895,1.213276080768321,0.24089984602115816,0.9725079514753338,0.042818366020568106,0.03152863571568326,0.011289730304884844,15,12,False,up_in_case,0.0
PITX3,0.0003852697773054006,0.0009708289493662396,-0.0005855591720608389,-0.470741329587894,-1.2399324501105022,0.22655093474754753,0.9725079514753338,0.00021026876170814697,0.0008105766274422115,-0.0006003078657340645,15,12,False,down_in_case,0.0
PKIA-AS1,2.4419196914320385e-05,0.0,2.4419196914320385e-05,0.34503277967117707,1.0,0.3342819433946576,0.9725079514753338,5.734602592040372e-05,0.0,5.734602592040372e-05,15,12,False,up_in_case,0.0
PKLR,0.035276265450983266,0.015695577663202405,0.01958068778778086,0.6864278425919976,1.9116365090206542,0.07002385643538996,0.9725079514753338,0.019497648812937262,0.009643066774743551,0.009854582038193711,15,12,False,up_in_case,0.0
PKMYT1,0.0012161946594539095,0.005303189170518572,-0.004086994511064663,-1.5977764083000652,-3.7574281327791565,0.0024161631661073473,0.9725079514753338,0.0012807279122223497,0.005646085473907818,-0.004365357561685468,15,12,False,down_in_case,0.0
PKP1,0.002757118090503142,0.0005200279055050216,0.0022370901849981207,1.0129992560417802,2.8562813780256566,0.010310407573260204,0.9725079514753338,0.002255610352869213,0.0004472146910025994,0.0018083956618666136,15,12,False,up_in_case,0.0
PKP2,0.031619352497555264,0.023077323726721582,0.008542028770833682,1.118160911445786,2.904077791186573,0.007745702453352223,0.9725079514753338,0.02754520778376725,0.021801716186376722,0.005743491597390529,15,12,False,up_in_case,0.0
PLA2G10,0.0001792088503165122,0.0005857474313056489,-0.0004065385809891367,-0.4929890191352961,-1.1498226706377759,0.27227202177358556,0.9725079514753338,0.00022938410368161487,0.0004472146910025994,-0.00021783058732098454,15,12,False,down_in_case,0.0
PLA2G2A,0.0,0.002797258069336098,-0.002797258069336098,-0.49133327116353775,-1.1289979026109598,0.2829189255708779,0.9725079514753338,0.0,0.0008105766274422115,-0.0008105766274422115,15,12,False,down_in_case,0.0
PLA2G2C,0.000290817076901645,0.00010923270469307025,0.00018158437220857477,0.40794783684629327,1.0848145004697471,0.28836304258594847,0.9725079514753338,0.000401422181442826,5.5901836375324926e-05,0.0003455203450675011,15,12,False,up_in_case,0.0
PLA2G2F,0.0,0.0001075751144769019,-0.0001075751144769019,-0.6394403042134996,-1.4693219545103133,0.169756571934613,0.9725079514753338,0.0,0.00019565642731363725,-0.00019565642731363725,15,12,False,down_in_case,0.0
PLA2G4A,0.017218722795196904,0.012937004865406096,0.004281717929790808,0.8476689156962255,2.359522546821091,0.028285610995032837,0.9725079514753338,0.014833505371411095,0.010872907175000699,0.003960598196410396,15,12,False,up_in_case,0.0
PLA2G4D,8.409919431164914e-06,0.0,8.409919431164914e-06,0.34503277967117707,1.0,0.3342819433946576,0.9725079514753338,3.823068394693581e-05,0.0,3.823068394693581e-05,15,12,False,up_in_case,0.0
PLA2G5,0.0,0.00034872051003139484,-0.00034872051003139484,-0.595386019339289,-1.3680929147869791,0.1985791538140559,0.9725079514753338,0.0,0.00019565642731363725,-0.00019565642731363725,15,12,False,down_in_case,0.0
PLA2G7,0.0031317125919090747,0.01237244347468461,-0.009240730882775536,-1.321728058189329,-3.0628662466518937,0.010151781749174537,0.9725079514753338,0.002408533088656956,0.009084048410990302,-0.006675515322333346,15,12,False,down_in_case,0.0
PLAC4,0.0013509810648329955,0.00042515359164370554,0.00092582747318929,0.5972121608672528,1.666506053988789,0.11108050656068282,0.9725079514753338,0.0008793057307795236,0.00033541101825194957,0.0005438947125275741,15,12,False,up_in_case,0.0
PLAC8L1,0.0011410321258905737,0.0007299805723115353,0.00041105155357903846,0.4616797519320656,1.1960126877108388,0.24337476194068375,0.9725079514753338,0.000993997782620331,0.0007546747910668866,0.00023932299155344453,15,12,False,up_in_case,0.0
PLAG1,0.031236350626754714,0.022762786038881502,0.008473564587873211,0.825599967690958,2.1502914125843686,0.04164700204349926,0.9725079514753338,0.028328936804679437,0.021494256086312436,0.0068346807183670005,15,12,False,up_in_case,0.0
PLAUR,0.029243625859722296,0.05687836168553317,-0.02763473582581087,-1.2077562269923623,-2.8405089430026527,0.01396634318868168,0.9725079514753338,0.023033987078028825,0.04069653688123655,-0.017662549803207722,15,12,False,down_in_case,0.0
PLB1,0.003862787341797781,0.0058942389727702224,-0.0020314516309724415,-0.5649087729604343,-1.429555051598185,0.1672055521443816,0.9725079514753338,0.003249608135489544,0.004555999664588982,-0.001306391529099438,15,12,False,down_in_case,0.0
PLCB2,0.02500890618730041,0.039695024189302465,-0.014686118002002056,-0.7330311004404148,-1.7735618968876097,0.0953057875881486,0.9725079514753338,0.015311388920747793,0.024065740559577383,-0.00875435163882959,15,12,False,down_in_case,0.0
PLCD4,0.020426040124117174,0.015088223516449811,0.005337816607667363,0.7032091701866682,1.7509724105912534,0.09570672010046881,0.9725079514753338,0.019574110180831134,0.013276686139139671,0.006297424041691462,15,12,False,up_in_case,0.0
PLCE1,0.02786595456112057,0.024703506759904324,0.003162447801216245,0.38175896420415817,1.0241853597006467,0.3156737849247914,0.9725079514753338,0.02171502848185954,0.019342035385862426,0.0023729930959971134,15,12,False,up_in_case,0.0
PLCE1-AS1,0.00011535912137102543,0.0,0.00011535912137102543,0.3450327796711771,1.0,0.3342819433946576,0.9725079514753338,7.646136789387162e-05,0.0,7.646136789387162e-05,15,12,False,up_in_case,0.0
PLCH2,0.01651159128842783,0.00936981083132541,0.007141780457102419,0.7422371902566905,2.00216558078862,0.05651579881321741,0.9725079514753338,0.010436976717513476,0.008525030047237052,0.001911946670276424,15,12,False,up_in_case,0.0
PLCXD3,0.0249785272671831,0.014193218176659724,0.010785309090523375,0.7122038746907674,1.9336451106436086,0.06512371569838657,0.9725079514753338,0.017739037351378217,0.010649299829499399,0.007089737521878818,15,12,False,up_in_case,0.0
PLD2,0.02910755995644286,0.033367521795217896,-0.004259961838775035,-0.3791651818361073,-1.0186389794067399,0.31827722530731933,0.9725079514753338,0.02521313606300417,0.027196243396595578,-0.0019831073335914093,15,12,False,down_in_case,0.0
PLEKHD1,0.0040414171338779194,0.008216845612035083,-0.004175428478157163,-0.7796684782088811,-1.9429717657441086,0.06655470153895822,0.9725079514753338,0.0034981075811446266,0.0064287111831623665,-0.00293060360201774,15,12,False,down_in_case,0.0
PLEKHF1,0.02459363653480886,0.05900551685415084,-0.03441188031934198,-1.2170834651711557,-2.884655963963969,0.012240428640634854,0.9725079514753338,0.01888595786978629,0.034211923861698856,-0.015325965991912566,15,12,False,down_in_case,0.0
PLEKHG2,0.012802011208211566,0.01577513432453519,-0.0029731231163236237,-0.4439270362827476,-1.1807224287565783,0.24883508841796406,0.9725079514753338,0.009959093168176779,0.012158649411633173,-0.002199556243456394,15,12,False,down_in_case,0.0
PLEKHG5,0.012754109512593535,0.010055215990876849,0.0026988935217166863,0.45926278367476814,1.2263816125456057,0.23153159727344422,0.9725079514753338,0.011106013686584853,0.008413226374486401,0.0026927873120984516,15,12,False,up_in_case,0.0
PLEKHG6,0.0058841607329320885,0.00478196080878738,0.0011021999241447086,0.4071993200595587,1.1137501388579423,0.27687933585882235,0.9725079514753338,0.005505218488358757,0.005031165273779244,0.00047405321457951333,15,12,False,up_in_case,0.0
PLEKHH1,0.044629451076583185,0.03991682027569222,0.004712630800890967,0.3677377628108605,0.975518252479703,0.3386492211032657,0.9725079514753338,0.03987460335665405,0.037733739553344324,0.002140863803309724,15,12,False,up_in_case,0.0
PLEKHH3,0.0535884327478398,0.04229135102741711,0.011297081720422694,0.6698328101883192,1.8254619993574441,0.08070132921347474,0.9725079514753338,0.043640325725427226,0.03689521200771445,0.006745113717712775,15,12,False,up_in_case,0.0
PLEKHM1,0.041307051068998436,0.04679116770120321,-0.005484116632204772,-0.5197336452211955,-1.3239289582409248,0.19893537088299332,0.9725079514753338,0.03373857858317085,0.0374542303714677,-0.0037156517882968518,15,12,False,down_in_case,0.0
PLEKHM3,0.02782013308587542,0.022494398712556707,0.005325734373318715,0.39279269796182603,1.054754729451802,0.3017649586303983,0.9725079514753338,0.02272814160645334,0.017105961930849428,0.005622179675603911,15,12,False,up_in_case,0.0
PLG,0.07091395086724966,0.022071056520609967,0.0488428943466397,0.8041874691324197,2.3143460383039773,0.035138811028609655,0.9725079514753338,0.04039071758993768,0.015233250412276043,0.025157467177661638,15,12,False,up_in_case,0.0
PLIN4,0.0078062508416256405,0.011008071144558956,-0.0032018203029333158,-0.417742922133655,-1.0005512283853464,0.3331710657630786,0.9725079514753338,0.00812402033872386,0.011655532884255249,-0.003531512545531388,15,12,False,down_in_case,0.0
PLK1,0.005494523707560322,0.008307700612070664,-0.002813176904510342,-0.9394563426805631,-2.4211273657737395,0.023564450132115198,0.9725079514753338,0.004664143441526169,0.007462895156105878,-0.002798751714579709,15,12,False,down_in_case,0.0
PLK3,0.025378762288022345,0.040354735894309816,-0.014975973606287472,-0.862833746299511,-2.1582317787360066,0.043219107713105706,0.9725079514753338,0.01944030278701686,0.03018699164267546,-0.0107466888556586,15,12,False,down_in_case,0.0
PLK4,0.005406030495274741,0.006872208530143951,-0.0014661780348692094,-0.4603538288926125,-1.1463721918874255,0.26554070451256256,0.9725079514753338,0.004530336047711894,0.006149202001285743,-0.001618865953573849,15,12,False,down_in_case,0.0
PLN,0.03321133128598745,0.022582152799742742,0.01062917848624471,0.5217011365301066,1.3683255649653796,0.18349295444403765,0.9725079514753338,0.015368734946668195,0.013640048075579283,0.001728686871088913,15,12,False,up_in_case,0.0
PLPP6,0.01829717885126635,0.022549187545836746,-0.004252008694570396,-0.4038784021760758,-1.060578273962061,0.299093089269935,0.9725079514753338,0.016037771915739574,0.019230231713111775,-0.003192459797372201,15,12,False,down_in_case,0.0
PLPPR1,0.0645855395161133,0.04325126275609378,0.02133427676001952,0.48459815295678516,1.3181318729302185,0.2000898323492765,0.9725079514753338,0.044213785984631264,0.03340134723425665,0.010812438750374617,15,12,False,up_in_case,0.0
PLXNA2,0.041203088708295504,0.03354082544544664,0.007662263262848863,0.5711190858441038,1.499447874136329,0.14637397981510405,0.9725079514753338,0.033069541614099474,0.02800682002403779,0.005062721590061683,15,12,False,up_in_case,0.0
PMAIP1,0.023635326999764245,0.03331865948430501,-0.009683332484540768,-0.6439139052752393,-1.56623932815472,0.13625906191446252,0.9725079514753338,0.01842718966242306,0.023450820359448808,-0.005023630697025747,15,12,False,down_in_case,0.0
PMCH,0.0,0.00011784474898381035,-0.00011784474898381035,-0.43519413988924455,-0.9999999999999999,0.33880069619620157,0.9725079514753338,0.0,0.00013975459093831233,-0.00013975459093831233,15,12,False,down_in_case,0.0
PMM2,0.03416391815072122,0.043367274814320074,-0.009203356663598852,-0.5536012883181103,-1.37740571041098,0.1841100643807343,0.9725079514753338,0.0277554765454754,0.033652905497945605,-0.005897428952470207,15,12,False,down_in_case,0.0
PMP2,0.00014741210132423403,0.0,0.00014741210132423403,0.4934172178603634,1.4300589594142317,0.17463742110279218,0.9725079514753338,0.00011469205184080744,0.0,0.00011469205184080744,15,12,False,up_in_case,0.0
PNCK,0.0020103905934979304,0.0033052430163395294,-0.001294852422841599,-0.8520984710456279,-2.1543979549596854,0.04274359781350246,0.9725079514753338,0.002389417746683488,0.0034659138552701457,-0.0010764961085866576,15,12,False,down_in_case,0.0
PNMA8C,0.0002960848804479738,7.273914581768771e-05,0.00022334573463028608,0.5199521473973281,1.4437633004734025,0.16360850803335678,0.9725079514753338,0.0003631914974958902,0.00011180367275064985,0.00025138782474524036,15,12,False,up_in_case,0.0
PNMT,0.007326192064534671,0.004635477862826903,0.002690714201707768,0.7231338745043456,1.9198716971988146,0.06635662996407418,0.9725079514753338,0.007531444737546355,0.004444195991838332,0.003087248745708023,15,12,False,up_in_case,0.0
PNPLA3,0.006650481273846217,0.00199464538142563,0.004655835892420588,0.465402544049122,1.3409706603991878,0.20001160772888082,0.9725079514753338,0.00246587911457736,0.0015932023366967605,0.0008726767778805995,15,12,False,up_in_case,0.0
PNPLA7,0.024457661514028832,0.018484812971317613,0.005972848542711219,0.6292224460479359,1.6624206382212128,0.10892918615417198,0.9725079514753338,0.021581221088045267,0.018084244067417616,0.0034969770206276507,15,12,False,up_in_case,0.0
POC1A,0.005043264040555101,0.008016104313854522,-0.0029728402732994205,-1.2289993582493515,-3.153917914504173,0.004422246941099567,0.9725079514753338,0.004950873571128188,0.00771445341979484,-0.002763579848666652,15,12,False,down_in_case,0.0
POF1B,0.01608409826758841,0.01030239288911701,0.005781705378471402,0.5505399370248492,1.4659732533493248,0.1551421314640524,0.9725079514753338,0.014183583744313185,0.008692735556363027,0.0054908481879501585,15,12,False,up_in_case,0.0
POLA2,0.012101197545064056,0.015916629344287257,-0.003815431799223201,-0.6563567010062205,-1.763938402044365,0.09015505602662754,0.9725079514753338,0.010972206292770577,0.012857422366324733,-0.0018852160735541561,15,12,False,down_in_case,0.0
POLD1,0.021063968943361544,0.028621023857317823,-0.007557054913956279,-0.9234860627512477,-2.4011131488086765,0.024351536337921188,0.9725079514753338,0.01999464770424743,0.024121642395952707,-0.004126994691705278,15,12,False,down_in_case,0.0
POLD3,0.06227669281084743,0.05354365998439784,0.008733032826449591,0.559066497058039,1.5015112355250608,0.14592867678409502,0.9725079514753338,0.04746339412012081,0.042457444727059285,0.005005949393061523,15,12,False,up_in_case,0.0
POLE2,0.0031425975305940674,0.005252604648110416,-0.0021100071175163488,-1.0482494054262808,-2.6656216908220607,0.01409171583739554,0.9725079514753338,0.0033069541614099474,0.005869692819409118,-0.0025627386579991705,15,12,False,down_in_case,0.0
POLM,0.06086519265101385,0.05205830703744515,0.008806885613568703,0.3991962400952613,1.090153555877309,0.28683595156154873,0.9725079514753338,0.048514737928661546,0.04399474522738072,0.0045199927012808255,15,12,False,up_in_case,0.0
POLN,0.012944551983566926,0.007814702981856431,0.005129849001710495,0.5329474747408582,1.5030557538826632,0.1497863067644976,0.9725079514753338,0.011354513132239936,0.007574698828856528,0.003779814303383408,15,12,False,up_in_case,0.0
POLQ,0.0012810451600144457,0.0031472709978353822,-0.0018662258378209365,-0.8693704820769643,-2.0727035660113216,0.0567747961480982,0.9725079514753338,0.0010704591505142026,0.0033541101825194956,-0.0022836510320052928,15,12,False,down_in_case,0.0
POLR1A,0.03653911775822687,0.04087307331772648,-0.004333955559499607,-0.43903043816396103,-1.15002719690995,0.26113829870585054,0.9725079514753338,0.03371946324119739,0.03661570282583783,-0.002896239584640442,15,12,False,down_in_case,0.0
POLR2D,0.048223654299113176,0.05575785252419233,-0.007534198225079156,-0.4885089224369018,-1.2661395673291507,0.21759556108300232,0.9725079514753338,0.03932025843942348,0.04441400900019565,-0.005093750560772173,15,12,False,down_in_case,0.0
POLR3D,0.03792793416012769,0.04819412984173294,-0.01026619568160525,-0.7365914049060945,-1.7812122471711485,0.09408174376364156,0.9725079514753338,0.03327981037580762,0.03703496659865277,-0.0037551562228451477,15,12,False,down_in_case,0.0
PON1,0.0008396524493391193,0.0015695789612467804,-0.0007299265119076611,-0.5884550461806971,-1.4530365769624944,0.16307966815995745,0.9725079514753338,0.0009748824406468631,0.001201889482069486,-0.0002270070414226228,15,12,False,down_in_case,0.0
POP1,0.0157491351222163,0.019068048727634967,-0.0033189136054186663,-0.5658378172648852,-1.5191782017325357,0.14143452513915802,0.9725079514753338,0.014470313873915204,0.016518992648908517,-0.0020486787749933125,15,12,False,down_in_case,0.0
POTEI,0.00013288762005731568,0.0,0.00013288762005731568,0.3450327796711772,1.0000000000000002,0.33428194339465755,0.9725079514753338,9.557670986733953e-05,0.0,9.557670986733953e-05,15,12,False,up_in_case,0.0
POU2F2,0.04726889859217088,0.06473154515583614,-0.01746264656366526,-0.4437607395099683,-1.0689475701181685,0.3015825569119452,0.9725079514753338,0.025595442902473526,0.03784554322609498,-0.012250100323621452,15,12,False,down_in_case,0.0
POU2F3,0.004778099552031337,0.0024988964608055925,0.002279203091225745,0.8140633096074515,2.2733395722657783,0.03416267462296632,0.9725079514753338,0.004950873571128188,0.002347877127763647,0.002602996443364541,15,12,False,up_in_case,0.0
POU4F1,0.0,0.00020964313134192453,-0.00020964313134192453,-0.5448817261495144,-1.2520428843278657,0.23652190589850647,0.9725079514753338,0.0,0.00013975459093831233,-0.00013975459093831233,15,12,False,down_in_case,0.0
POU4F3,0.0,5.6085687874521635e-05,-5.6085687874521635e-05,-0.4351941398892446,-1.0,0.3388006961962016,0.9725079514753338,0.0,8.385275456298739e-05,-8.385275456298739e-05,15,12,False,down_in_case,0.0
POU6F1,0.01748300105117452,0.014769311010930665,0.0027136900402438564,0.44088930015719785,1.1449926598611895,0.2634132365887057,0.9725079514753338,0.01578927247008449,0.013807753584705257,0.0019815188853792316,15,12,False,up_in_case,0.0
POU6F2,0.001168217848772137,0.0006346475881752362,0.0005335702605969009,0.4301175486205628,1.1720201489440265,0.2529577474699616,0.9725079514753338,0.0009748824406468631,0.0007546747910668866,0.00022020764957997655,15,12,False,up_in_case,0.0
PPARD,0.03553232237254818,0.04143718643361291,-0.005904864061064732,-0.5744712375916398,-1.4622026030649806,0.157691010047175,0.9725079514753338,0.031177122758726153,0.03532996058920536,-0.004152837830479206,15,12,False,down_in_case,0.0
PPBP,0.005042138931166836,0.00085512427423405,0.004187014656932786,0.5918631261462933,1.6909161422380494,0.10992163318412063,0.9725079514753338,0.004052452498375196,0.0008385275456298739,0.003213924952745322,15,12,False,up_in_case,0.0
PPDPFL,8.504267698144106e-05,0.0,8.504267698144106e-05,0.3450327796711771,1.0,0.3342819433946576,0.9725079514753338,5.734602592040372e-05,0.0,5.734602592040372e-05,15,12,False,up_in_case,0.0
PPFIA2,0.016180545360824194,0.008085632248628861,0.008094913112195333,0.8103137292662096,2.239575448380485,0.03573803594019456,0.9725079514753338,0.01515846618496005,0.00804986443804679,0.0071086017469132595,15,12,False,up_in_case,0.0
PPFIA3,0.03204499262727887,0.02749752021893448,0.00454747240834439,0.6008814633758589,1.5170690365281707,0.14400151303155875,0.9725079514753338,0.028997973773750813,0.02437320065964167,0.0046247731141091444,15,12,False,up_in_case,0.0
PPFIBP2,0.05415393314728925,0.04268528651666392,0.011468646630625329,0.8563735507593069,2.2424914489044188,0.0341542091811156,0.9725079514753338,0.047654547539855485,0.03669955558040082,0.010954991959454666,15,12,False,up_in_case,0.0
PPIL6,0.040383730542886916,0.03465035487406616,0.005733375668820755,0.4783779747604284,1.2362597583513573,0.22842742634328375,0.9725079514753338,0.039721680620866305,0.03144478296112027,0.008276897659746034,15,12,False,up_in_case,0.0
PPM1E,0.009437470709360274,0.003458922555662035,0.005978548153698238,0.7868875464023967,2.211504610632934,0.039462176504430534,0.9725079514753338,0.008984210727529916,0.0038851776280850827,0.005099033099444834,15,12,False,up_in_case,0.0
PPM1J,0.009455626226558862,0.012449549206365686,-0.0029939229798068238,-0.66362278724002,-1.7840184239790635,0.08676692041288889,0.9725079514753338,0.008926864701609511,0.010817005338625374,-0.0018901406370158622,15,12,False,down_in_case,0.0
PPM1M,0.037204147353378195,0.04938767861706156,-0.012183531263683364,-0.7359635453154553,-1.8447703667941315,0.07970504088568656,0.9725079514753338,0.030813931261230262,0.03572127344383263,-0.004907342182602366,15,12,False,down_in_case,0.0
PPP1R14D,0.005088760154961212,0.012916242987688524,-0.007827482832727313,-1.195422851860262,-2.8102585479418427,0.014835800625391051,0.9725079514753338,0.005830179301907711,0.010705201665874724,-0.004875022363967013,15,12,False,down_in_case,0.0
PPP1R1B,0.0431089768349676,0.03360860286933116,0.009500373965636445,0.4020088984202573,1.0727592511399946,0.29366275572077605,0.9725079514753338,0.04048629429980502,0.02563099197808648,0.014855302321718541,15,12,False,up_in_case,0.0
PPP1R1C,0.008954989478048394,0.0068033502911942385,0.0021516391868541557,0.5015153631927631,1.2193231373731757,0.23991259188753142,0.9725079514753338,0.007913751577015713,0.007406993319730553,0.0005067582572851597,15,12,False,up_in_case,0.0
PPP1R32,0.011512255924894865,0.006255918003887736,0.005256337921007129,0.8215422554401998,2.2381584925869173,0.03497500943638196,0.9725079514753338,0.008621019230034025,0.0064287111831623665,0.002192308046871659,15,12,False,up_in_case,0.0
PPP1R36,0.0096379370743145,0.006630844531875714,0.003007092542438786,0.4533796531841965,1.2399639483518334,0.22747354834906974,0.9725079514753338,0.010188477271858393,0.006288956592224055,0.0038995206796343385,15,12,False,up_in_case,0.0
PPP1R3C,0.03493280375509981,0.024214273866494444,0.010718529888605364,0.7440994284753278,2.014553649334554,0.0552498106578647,0.9725079514753338,0.03247696601292197,0.02222097995919166,0.010255986053730314,15,12,False,up_in_case,0.0
PPP3CC,0.04674804652146062,0.055864371037709026,-0.009116324516248407,-0.4694367042400665,-1.1779740126958287,0.2523332845995356,0.9725079514753338,0.03824979928890928,0.04175867177236772,-0.003508872483458443,15,12,False,down_in_case,0.0
PPP4R1-AS1,0.00046055580211043224,0.0015836555644568962,-0.001123099762346464,-0.9528280832040392,-2.317755159004714,0.03358580411466183,0.9725079514753338,0.0005734602592040372,0.001565251418509098,-0.0009917911593050608,15,12,False,down_in_case,0.0
PPP4R4,0.0024370064109627714,0.000848238307278149,0.0015887681036846225,1.0454328716775414,2.83460505008078,0.00917221683843667,0.9725079514753338,0.002236495010895745,0.0008944293820051988,0.0013420656288905463,15,12,False,up_in_case,0.0
PPP5D1,0.008990456258442607,0.007059313301381546,0.0019311429570610609,0.5480926742550535,1.4610056092288464,0.15650100919306847,0.9725079514753338,0.008181366364644263,0.005981496492159767,0.0021998698724844962,15,12,False,up_in_case,0.0
PPRC1,0.025975603300478954,0.029601564747487288,-0.0036259614470083336,-0.5086633097541653,-1.3079568856015593,0.20363356285503795,0.9725079514753338,0.023875062124861415,0.027587556251222854,-0.003712494126361439,15,12,False,down_in_case,0.0
PPT2-EGFL8,0.0018259278781180253,0.0011888358905097342,0.0006370919876082912,0.4701750483574368,1.276186358539509,0.21417805764312609,0.9725079514753338,0.0013763046220896893,0.0012298404002571484,0.00014646422183254085,15,12,False,up_in_case,0.0
PRAM1,0.01236431672343282,0.021192446109836907,-0.008828129386404086,-0.8664442194896951,-2.1164263257421525,0.04934613254664186,0.9725079514753338,0.00848721183621975,0.014310870112083181,-0.005823658275863432,15,12,False,down_in_case,0.0
PRAME,0.0025160700264639764,0.004101335333845672,-0.0015852653073816954,-0.5273022179719098,-1.2506170585618464,0.2319542564951223,0.9725079514753338,0.0024467637726038917,0.0029627973278922213,-0.0005160335552883296,15,12,False,down_in_case,0.0
PRB3,2.2900465994465608e-05,0.0,2.2900465994465608e-05,0.3450327796711772,1.0000000000000002,0.33428194339465755,0.9725079514753338,5.734602592040372e-05,0.0,5.734602592040372e-05,15,12,False,up_in_case,0.0
PRC1,0.006881691443221111,0.009448570509069434,-0.0025668790658483227,-0.5673656435717761,-1.4870697761881622,0.14962926883026495,0.9725079514753338,0.006403639561111748,0.009084048410990302,-0.0026804088498785534,15,12,False,down_in_case,0.0
PRCD,0.0017415683474217114,0.0007210380329471393,0.0010205303144745722,0.5230951986937695,1.4849873221535823,0.155526318649724,0.9725079514753338,0.0008984210727529915,0.0007546747910668866,0.00014374628168610493,15,12,False,up_in_case,0.0
PRDM1,0.025929528909529962,0.05414956688571559,-0.028220037976185625,-1.0415981625252517,-2.4861560397963234,0.02576196283366342,0.9725079514753338,0.01707000038230684,0.029879531542611176,-0.012809531160304335,15,12,False,down_in_case,0.0
PRDM10,0.02038417190994494,0.017330798619970098,0.003053373289974841,0.40414385031538874,1.0676816970558847,0.2958758045215236,0.9725079514753338,0.017146461750200712,0.016602845403471504,0.0005436163467292081,15,12,False,up_in_case,0.0
PRDM11,0.022857211622077468,0.019441455082429233,0.0034157565396482348,0.4212693668718851,1.1079090655246417,0.27850009834639217,0.9725079514753338,0.018752150475972014,0.015121446739525394,0.0036307037364466197,15,12,False,up_in_case,0.0
PRDM15,0.010607892775272283,0.012782396840875303,-0.0021745040656030203,-0.5156811654742076,-1.3375469847412134,0.19353215898695847,0.9725079514753338,0.010112015903964522,0.012298404002571485,-0.002186388098606964,15,12,False,down_in_case,0.0
PRDM5,0.021426042739277226,0.016418222650620137,0.005007820088657088,0.46964825659385245,1.2831926939455338,0.21212296072469866,0.9725079514753338,0.019019765263600566,0.014897839394024094,0.004121925869576472,15,12,False,up_in_case,0.0
PRDM6,0.004889724034131127,0.007072168049160734,-0.0021824440150296064,-0.6327917883088161,-1.563643317491965,0.13487670774220326,0.9725079514753338,0.004511220705738426,0.006316907510411717,-0.0018056868046732915,15,12,False,down_in_case,0.0
PRDM8,0.0033283573802262135,0.0065397291723435095,-0.003211371792117296,-0.5568817571901067,-1.3567954403376485,0.19289634644306491,0.9725079514753338,0.001605688725771304,0.0031584537552058587,-0.0015527650294345546,15,12,False,down_in_case,0.0
PREP,0.030519817378480998,0.035969326255598184,-0.005449508877117187,-0.5281345751525673,-1.3160326181136905,0.20338773866723434,0.9725079514753338,0.027564323125740718,0.029683875115297537,-0.002119551989556819,15,12,False,down_in_case,0.0
PREX1,0.05422113627509965,0.08446953429938608,-0.030248398024286437,-0.6993196475318633,-1.6843994487379144,0.11229551483684007,0.9725079514753338,0.03578392017433192,0.04363138329094111,-0.007847463116609187,15,12,False,down_in_case,0.0
PRF1,0.03414427511179259,0.12907563567462763,-0.09493136056283503,-0.8136060074293573,-1.8786295310075478,0.08616257439973607,0.9725079514753338,0.015999541231792636,0.047991726528216455,-0.03199218529642382,15,12,False,down_in_case,0.0
PRG4,0.000167540194359994,0.0,0.000167540194359994,0.3450327796711771,1.0,0.3342819433946576,0.9725079514753338,7.646136789387162e-05,0.0,7.646136789387162e-05,15,12,False,up_in_case,0.0
PRICKLE2,0.04848554171729859,0.04040687740033732,0.008078664316961269,0.6146807675167849,1.5943627061755392,0.12388703877181194,0.9725079514753338,0.041365600030584544,0.03865611985353719,0.002709480177047356,15,12,False,up_in_case,0.0
PRIM1,0.022601771808759958,0.026041068590142408,-0.0034392967813824497,-0.436134655838609,-1.1023903173117708,0.2825526208134419,0.9725079514753338,0.019497648812937262,0.020012857422366324,-0.0005152086094290624,15,12,False,down_in_case,0.0
PRKAG2-AS1,0.037968653938620145,0.03263012943388672,0.005338524504733426,0.37431220648787017,1.0080897700520879,0.3232729956954873,0.9725079514753338,0.03658676453721757,0.02663722503284233,0.00994953950437524,15,12,False,up_in_case,0.0
PRKCB,0.03876065472762697,0.06720652995878477,-0.028445875231157804,-0.6176700471657682,-1.4797720595357606,0.1599299395947103,0.9725079514753338,0.020835722751080015,0.03848841434441121,-0.0176526915933312,15,12,False,down_in_case,0.0
PRKCE,0.04886781892627374,0.040200591728599,0.008667227197674737,0.5053477138702023,1.3599498426251413,0.1862160007302665,0.9725079514753338,0.038574760102458236,0.03342929815244431,0.005145461950013926,15,12,False,up_in_case,0.0
PRKCH,0.04326860523302449,0.05939341480886345,-0.016124809575838957,-0.5232363897683904,-1.2529416739206303,0.22975159380354734,0.9725079514753338,0.029227357877432428,0.03116527377924365,-0.0019379159018112213,15,12,False,down_in_case,0.0
