gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_groups,n_control_groups,passes_expression_filter,direction,rank_score,diff_mean_log_expr_CKD_vs_AKI,adj_p_value_CKD_vs_AKI,pct_expr_CKD,pct_expr_AKI,ckd_specificity_score,combined_biomarker_score
SLC13A3,0.09252744700495978,0.17780405480398687,-0.08527660779902708,-0.6645222099321617,-1.9898636137342045,0.05641329576715717,0.3165452228037985,0.04914554421378598,0.1117782909930716,-0.06263274677928563,15,18,True,down_in_case,0.028309405991878395,0.01834425487247597,1.0,0.04914554421378598,0.04978058529222685,-0.0,0.028309405991878395
DHX30,0.20459204236307513,0.23666759964326645,-0.03207555728019132,-0.9495650447895317,-2.812514980880284,0.008604658412361825,0.1176786043129884,0.17102496463661734,0.24221709006928407,-0.07119212543266673,15,18,True,down_in_case,0.028304535418872137,0.0017187272834345568,1.0,0.17102496463661734,0.17050060094474104,-0.0,0.028304535418872137
SLC22A6,0.11123357855556523,0.2117808330825077,-0.10054725452694246,-0.6264744189483448,-1.8625474796880437,0.07256735373353657,0.36026208012311367,0.05589325993042016,0.12886836027713625,-0.07297510034671609,15,18,True,down_in_case,0.02792872280590277,0.05533469954433789,0.9725079514753338,0.05589325993042016,0.030690108170053385,0.012106839084267055,0.028266851358742937
PEBP1,1.680213764105366,1.8668967972559771,-0.18668303315061108,-0.510594697756079,-1.4164371873726573,0.16912681630124785,0.5101152813329056,0.7079940360133042,0.8126096997690532,-0.10461566375574893,15,18,True,down_in_case,0.027864869350699765,0.21392590551519897,0.9725079514753338,0.7079940360133042,0.6577410067920731,0.012106839084267055,0.028202224840032816
ICAM2,0.0988487734529489,0.1405705806240948,-0.0417218071711459,-0.8821824560004932,-2.520266182106846,0.017322596753990924,0.17137723789700732,0.06407462629506441,0.09099307159353348,-0.026918445298469068,15,18,True,down_in_case,0.028195309458381224,-0.01287837084092025,1.0,0.06407462629506441,0.06582441233194511,0.0,0.028195309458381224
TYK2,0.12385133266925201,0.14634275179743822,-0.02249141912818621,-1.13769260023016,-3.1570647985088285,0.004155348922889166,0.07932858547165823,0.10790610544022633,0.1579214780600462,-0.050015372619819864,15,18,True,down_in_case,0.02816174597686587,0.0025808777765637253,1.0,0.10790610544022633,0.10308298627609917,-0.0,0.02816174597686587
PRR13,0.6789443298756044,0.7556334364904993,-0.07668910661489492,-0.6912721751076786,-2.051425837103974,0.04916409467669931,0.2949847778276622,0.43428145429521736,0.5381524249422632,-0.10387097064704587,15,18,True,down_in_case,0.028107537654524867,-0.02950769287526822,0.9757069860890422,0.43428145429521736,0.44570534142046564,0.0,0.028107537654524867
ITPK1,0.09765662460444219,0.12465366787351785,-0.026997043269075663,-1.007288970446956,-2.99655421387748,0.005518878045084925,0.09259728412296336,0.08351492908208127,0.13043879907621247,-0.0469238699941312,15,18,True,down_in_case,0.028102145254438635,-0.004785405243943053,1.0,0.08351492908208127,0.08326578528104649,0.0,0.028102145254438635
ECI2,0.38544478854368036,0.4916030777124216,-0.10615828916874126,-0.6516849812791452,-1.7837963730352997,0.08821326318438887,0.397410795033198,0.2643842948350346,0.39838337182448036,-0.13399907698944574,15,18,True,down_in_case,0.027725306747366417,0.06075771174063571,0.9725079514753338,0.2643842948350346,0.22405456019230233,0.012106839084267055,0.028060972574718727
C19orf53,0.8067362244417725,0.8816868136971587,-0.07495058925538622,-0.714590299961634,-2.032913013119537,0.051231802742630825,0.30139223317416325,0.4964254310509615,0.6112240184757506,-0.1147985874247891,15,18,True,down_in_case,0.027897147468845775,-0.0876822752958697,0.9725079514753338,0.4964254310509615,0.523688403164044,0.0,0.027897147468845775
HRAS,0.20677494460361104,0.24539377466089057,-0.038618830057279535,-0.9273183147311239,-2.573535294307875,0.016438228448189943,0.16653811772100632,0.17530680123867415,0.2513625866050808,-0.07605578536640667,15,18,True,down_in_case,0.02787911293678609,-0.024592809985009872,0.9725079514753338,0.17530680123867415,0.18193252648349498,0.0,0.02787911293678609
TXNDC17,0.5782349946517993,0.6842735212735364,-0.10603852662173707,-0.6459269810514257,-1.7905812969330328,0.08568748217709748,0.39184562024038827,0.38079672745345416,0.511824480369515,-0.13102775291606084,15,18,True,down_in_case,0.027868833667953955,-0.0822976772122368,0.9725079514753338,0.38079672745345416,0.4009559214020181,0.0,0.027868833667953955
TOX4,0.15174806406149202,0.18562311328955516,-0.03387504922806314,-0.9360545099173178,-2.724113091897968,0.010497583585979615,0.1324235252029587,0.12499522116450663,0.19136258660508082,-0.06636736544057419,15,18,True,down_in_case,0.02784151292228975,-0.008321867556920243,1.0,0.12499522116450663,0.1235430583894681,0.0,0.02784151292228975
TANGO2,0.04138057123914609,0.05640045406165644,-0.01501988282251035,-1.2801627086384995,-3.6589179486040337,0.0009711002772691636,0.035687213360892554,0.03842183736667049,0.06868360277136258,-0.03026176540469209,15,18,True,down_in_case,0.027832133397902574,-0.005280456243241402,0.9725079514753338,0.03842183736667049,0.04234564105430864,0.0,0.027832133397902574
IDH3A,0.12914288175399782,0.1594338998130822,-0.03029101805908438,-0.9558941857012562,-2.8838253146509913,0.007692495040411051,0.11048766769172677,0.11434797568528501,0.17967667436489607,-0.06532869867961105,15,18,True,down_in_case,0.027700856439030804,-0.012883630691506609,0.9725079514753338,0.11434797568528501,0.1261424937809207,0.0,0.027700856439030804
C14orf119,0.19322787347322343,0.23779485340221493,-0.0445669799289915,-0.8511232556697467,-2.4538972196985585,0.020016670802531656,0.18632475380728103,0.16368467331880568,0.24304849884526558,-0.0793638255264599,15,18,True,down_in_case,0.02768009219756546,-0.034909216702766255,0.9725079514753338,0.16368467331880568,0.16748190178047348,0.0,0.02768009219756546
SON,0.7420590420692381,0.8520033364319569,-0.1099442943627188,-0.6225376086318906,-1.7706616017726657,0.08705717613872967,0.39450931806370576,0.4732576365791184,0.5824018475750578,-0.10914421099593935,15,18,True,down_in_case,0.027647641569103105,-0.01226328732108728,1.0,0.4732576365791184,0.45442602789501635,0.0,0.027647641569103105
RGS2,0.0640775410968928,0.10820150033498603,-0.04412395923809323,-0.8401209071201935,-2.4841043733926207,0.018781459269821277,0.1799680022693988,0.038632106128378634,0.08087759815242494,-0.04224549202404631,15,18,True,down_in_case,0.02760950868204999,-0.019758488033714425,0.9878015446079585,0.038632106128378634,0.04829918662828074,0.0,0.02760950868204999
SNRPD1,0.33466306686574765,0.39130203280038006,-0.05663896593463241,-0.7751654345474581,-2.2514424157644166,0.031592728332468636,0.2350438135168413,0.2632947203425469,0.3525635103926097,-0.08926879005006277,15,18,True,down_in_case,0.027609439586400764,-0.07621574945499127,0.9725079514753338,0.2632947203425469,0.2880621628420494,0.0,0.027609439586400764
AKIRIN1,0.24516837267963307,0.293496576030967,-0.04832820335133395,-0.8100485746769779,-2.4131365371561007,0.02235636812814012,0.19724435845662533,0.1950529494972665,0.29219399538106233,-0.09714104588379582,15,18,True,down_in_case,0.027599295822171015,0.010730986412132937,1.0,0.1950529494972665,0.18461581462951057,-0.0,0.027599295822171015
TTC7B,0.034632485963632186,0.04977070918761937,-0.015138223223987182,-1.2483315813822038,-3.635514127784374,0.000994471009501699,0.03618742397676447,0.031177122758726153,0.05833718244803695,-0.027160059689310796,15,18,True,down_in_case,0.027239688364286554,0.0072096675015052465,0.9725079514753338,0.031177122758726153,0.024848366268831933,0.012106839084267055,0.027569474888018555
EFNB1,0.0853300494953302,0.12076548551294924,-0.035435436017619046,-0.9150652949934098,-2.676913390718766,0.011784126471489386,0.14119990951261957,0.06940780670566196,0.08600461893764434,-0.01659681223198238,15,18,True,down_in_case,0.027567246161310486,0.005060883093057994,1.0,0.06940780670566196,0.05478379964781843,-0.0,0.027567246161310486
H2AFX,0.07902357492162995,0.11440025790807325,-0.035376682986443295,-0.901492839362794,-2.7445142018214232,0.011176258169864423,0.13717831077741957,0.07044003517222923,0.11976905311778291,-0.04932901794555368,15,18,True,down_in_case,0.02751354263510914,-0.029257339554172937,0.9725079514753338,0.07044003517222923,0.08326578528104649,0.0,0.02751354263510914
GPI,0.35079603289624195,0.4135250935631158,-0.06272906066687384,-0.7306051160805175,-2.2082651901191253,0.036191455336701525,0.2515941252864614,0.2746874641587338,0.35778290993071593,-0.08309544577198213,15,18,True,down_in_case,0.027465999731438463,-0.022104026532648702,1.0,0.2746874641587338,0.2845682980685916,0.0,0.027465999731438463
XBP1,0.3827259072285074,0.4564490324640874,-0.07372312523558,-0.7097416532327863,-2.031269866488081,0.05116958093025578,0.30112173637420797,0.285602324425584,0.3843879907621247,-0.09878566633654073,15,18,True,down_in_case,0.02727449236080188,-0.034871069967467416,0.9725079514753338,0.285602324425584,0.29647538921653577,0.0,0.02727449236080188
RAPGEF5,0.05672146789889492,0.09641932414827076,-0.039697856249375836,-0.8661536200158738,-2.5698640307035894,0.015452643888094319,0.16151950669048734,0.036644110563137974,0.06364896073903002,-0.027004850175892048,15,18,True,down_in_case,0.02722474218724871,0.007244951616527488,1.0,0.036644110563137974,0.027811163596724153,-0.0,0.02722474218724871
CXCR4,0.09963138958963708,0.16930850845634637,-0.0696771188667093,-0.708724649077606,-2.094985417583933,0.04468738061705998,0.28118243225531714,0.0561035286921283,0.08351039260969977,-0.027406863917571467,15,18,True,down_in_case,0.02721000581224495,-0.06017552727083561,0.9725079514753338,0.0561035286921283,0.0816166811079744,0.0,0.02721000581224495
LRRC32,0.07713463370098582,0.12696797173711302,-0.0498333380361272,-0.8095658449502285,-2.344310946410406,0.02566865745937408,0.21207204663665472,0.045418052528959744,0.07316397228637414,-0.027745919757414396,15,18,True,down_in_case,0.027171927211893827,0.006228396454655949,1.0,0.045418052528959744,0.03479889314363977,-0.0,0.027171927211893827
HRSP12,0.04993789381687175,0.19051255637270426,-0.1405746625558325,-0.5418200722347998,-1.6683441298134782,0.10961280397771309,0.4399236632966186,0.05944871353748519,0.16554272517321017,-0.10609401163572499,15,18,True,down_in_case,0.027162584796245847,0.022671200827853108,1.0,0.05944871353748519,0.03695111384408978,-0.0,0.027162584796245847
TSSC4,0.15762329775403824,0.1935121922475871,-0.035888894493548845,-0.9347091229347623,-2.621154246235518,0.014258247237026133,0.15517928017285854,0.12879917421722675,0.20004618937644342,-0.07124701515921666,15,18,True,down_in_case,0.027144030309641503,-0.014965197219681065,0.9725079514753338,0.12879917421722675,0.13561785504653828,0.0,0.027144030309641503
WBP1L,0.07769773262580124,0.10029165842691512,-0.022593925801113884,-1.1139429914661363,-3.1059720065112146,0.004578473555198775,0.08363044306737467,0.07080322666972512,0.11094688221709006,-0.040143655547364945,15,18,True,down_in_case,0.02712230494309888,0.0007415508219512368,1.0,0.07080322666972512,0.06414735724068536,-0.0,0.02712230494309888
TIMM44,0.10641919504682501,0.13257580717624567,-0.026156612129420664,-1.0058117272988505,-2.9782535486473876,0.005703286907725969,0.09395038983512975,0.08970829988148488,0.14526558891454966,-0.05555728903306478,15,18,True,down_in_case,0.027021628211523534,0.0021332462125333435,1.0,0.08970829988148488,0.08843670514576404,-0.0,0.027021628211523534
ZNF544,0.047005887856522995,0.06152494072641108,-0.014519052869888083,-1.2516814186479799,-3.7340134954464497,0.000826376845454241,0.03266743435974761,0.0447872462438353,0.0748729792147806,-0.0300857329709453,15,18,True,down_in_case,0.02700332742446159,-0.0046189157108920825,1.0,0.0447872462438353,0.04150711350867876,0.0,0.02700332742446159
MYO1C,0.23644110393550022,0.29439198010774875,-0.05795087617224853,-0.7843459594157476,-2.195617139781132,0.03706897861375436,0.2548707077689619,0.18939480827312,0.25090069284064664,-0.06150588456752665,15,18,True,down_in_case,0.02698485840758797,0.00871215480742446,1.0,0.18939480827312,0.17838275987366184,-0.0,0.02698485840758797
ATP5J2,0.23692681911527058,0.4802894923206716,-0.243362673205401,-0.4288710242137289,-1.2526011760675617,0.21973132670095633,0.5515222090348244,0.19048438276560767,0.36036951501154735,-0.16988513224593968,15,18,True,down_in_case,0.0269733789526413,0.13066685034625042,1.0,0.19048438276560767,0.12119518126170445,-0.0,0.0269733789526413
PRDX6,1.0050059868704593,1.0986303583226438,-0.0936243714521845,-0.6711852354171816,-1.8423052372323323,0.07857981095328669,0.37418360893646707,0.5676874259280499,0.6692378752886836,-0.10155044936063373,15,18,True,down_in_case,0.026827053084989408,0.028898808179219082,1.0,0.5676874259280499,0.5362383654303043,-0.0,0.026827053084989408
CNNM2,0.07049080054738803,0.10177619093405899,-0.031285390386670955,-0.9364626540126915,-2.7553865327666953,0.009788461087312045,0.12685633508972483,0.05864586917459953,0.11168591224018476,-0.05304004306558523,15,18,True,down_in_case,0.026270801393291427,0.023929933755974624,0.9725079514753338,0.05864586917459953,0.04064063504486122,0.012106839084267055,0.026588857758374745
WASF2,0.3074632250032181,0.37597568990277436,-0.06851246489955626,-0.7116348984793598,-2.07940510709777,0.04595718169370506,0.284965267090733,0.23485109148602668,0.3197228637413395,-0.08487177225531284,15,18,True,down_in_case,0.0265820889092241,-0.023263151356251732,1.0,0.23485109148602668,0.2222657014282919,0.0,0.0265820889092241
HIPK2,0.5051242470824667,0.5863060161015685,-0.08118176901910179,-0.7065554743301483,-1.9239328240311844,0.06797565431088516,0.3484403331154661,0.3509385632908973,0.453256351039261,-0.1023177877483637,15,18,True,down_in_case,0.026263249766721772,0.06417049912249173,0.9725079514753338,0.3509385632908973,0.3152025044022696,0.012106839084267055,0.026581214705477387
ETFB,0.752573198043086,0.8796501670401173,-0.12707696899703136,-0.6018253254417629,-1.64087771195642,0.11549573160208203,0.4495680449164923,0.4473372328630959,0.5991685912240184,-0.15183135836092254,15,18,True,down_in_case,0.02655355877390693,0.04866037459968464,1.0,0.4473372328630959,0.4294938088716214,-0.0,0.02655355877390693
RPS2,1.6561420736056747,1.7998905975987387,-0.14374852399306404,-0.5737317176656785,-1.5727866037898577,0.12980898600657276,0.4770383747397144,0.7507741713499254,0.8460508083140877,-0.09527663696416233,15,18,True,down_in_case,0.026510700464268247,-0.400677459999389,0.9725079514753338,0.7507741713499254,0.8215054364535875,0.0,0.026510700464268247
PRKAR1B,0.07139415103078221,0.09296626634899562,-0.021572115318213403,-1.0856001035738345,-3.148119642527616,0.0036241836891771997,0.07431753870861105,0.06550827694307451,0.10212471131639723,-0.03661643437332272,15,18,True,down_in_case,0.02643756316606997,0.002830037380823852,1.0,0.06550827694307451,0.06347653520418146,-0.0,0.02643756316606997
RPL13A,1.3935823537708023,1.4911477424671118,-0.09756538869630949,-0.6478788954527235,-1.8104661945923353,0.08172822384992738,0.3828300328897558,0.711740643040104,0.8014780600461894,-0.0897374170060854,15,18,True,down_in_case,0.026358422654073205,-0.10758884157049242,0.9725079514753338,0.711740643040104,0.7319786454985047,0.0,0.026358422654073205
UQCRC1,0.5536386834781059,0.6292678156680708,-0.07562913218996492,-0.6752339547137941,-2.023679180226025,0.05266087343736084,0.3053902388266093,0.3903161677562412,0.4895612009237875,-0.09924503316754635,15,18,True,down_in_case,0.026307086405057162,0.00865112017954861,1.0,0.3903161677562412,0.38762333342650307,-0.0,0.026307086405057162
PEX7,0.0845288882396538,0.10660236230470484,-0.022073474065051044,-1.0600722491627328,-3.110312250693765,0.004010559606049016,0.07769673468772076,0.07900370837634285,0.1266512702078522,-0.04764756183150934,15,18,True,down_in_case,0.025963995256147104,0.02129451169181658,0.9725079514753338,0.07900370837634285,0.05797020432121195,0.012106839084267055,0.02627833716869795
CRYAA,0.020776657695547266,0.12576864617316008,-0.10499198847761282,-0.59153212783321,-1.8365916858217322,0.08140923590428072,0.38231322720612265,0.02299575639408189,0.08789838337182448,-0.0649026269777426,15,18,True,down_in_case,0.025934321570208765,0.019912803326785616,0.9725079514753338,0.02299575639408189,0.0012298404002571484,0.012106839084267055,0.02624830422821892
EHD4,0.09998204948552354,0.14246626564762666,-0.042484216162103114,-0.8390308196386914,-2.4621163286800725,0.01962307782027835,0.1844420090179775,0.077130404862943,0.11976905311778291,-0.042638648254839914,15,18,True,down_in_case,0.02616884190077429,-8.284636915094346e-05,1.0,0.077130404862943,0.06867540598708667,0.0,0.02616884190077429
SRA1,0.20521017200956518,0.2437184931547311,-0.03850832114516592,-0.8778063777682499,-2.530118427023155,0.016762975617750243,0.16849312439853048,0.17345261306724777,0.249284064665127,-0.07583145159787924,15,18,True,down_in_case,0.02614372635767385,-0.013529658393831467,1.0,0.17345261306724777,0.16971797523548648,0.0,0.02614372635767385
CEACAM1,0.06512496973854941,0.10135992686766494,-0.036234957129115536,-0.8991165852727608,-2.5867067822531635,0.014693203483252973,0.15787423505042603,0.03714110945444814,0.06309468822170901,-0.02595357876726087,15,18,True,down_in_case,0.026118578982646086,0.002709837975808524,1.0,0.03714110945444814,0.028761494815104677,-0.0,0.026118578982646086
TSR2,0.15538710769196967,0.18515693929517105,-0.029769831603201374,-0.9579749422490877,-2.761318906705418,0.0096346854943686,0.12551171015555634,0.13682761784608327,0.194364896073903,-0.05753727822781973,15,18,True,down_in_case,0.025704401071868693,0.014510800639856353,0.9725079514753338,0.13682761784608327,0.10520725605836152,0.012106839084267055,0.026015600119403272
WWOX,0.0634149335486976,0.08225174700021033,-0.018836813451512738,-1.1298276618771665,-3.2779421824226733,0.002584677239729865,0.0619921293979194,0.0575945253660588,0.09431870669745958,-0.036724181331400776,15,18,True,down_in_case,0.02570191963262838,0.008006200337237701,0.9725079514753338,0.0575945253660588,0.04924951784666126,0.012106839084267055,0.02601308863777738
IP6K1,0.093755073952819,0.1166081790109149,-0.0228531050580959,-1.0761960700355844,-3.0447546092463043,0.004983937131290327,0.08779305882576974,0.08062851244408763,0.1294688221709007,-0.048840309726813066,15,18,True,down_in_case,0.02598498601939854,-0.0003026582775570025,1.0,0.08062851244408763,0.08058249713503089,0.0,0.02598498601939854
RANBP2,0.3283657448090711,0.396529505836534,-0.06816376102746291,-0.7171860855588729,-2.0390939235662056,0.05060005425721393,0.2992424261335714,0.2539282027755477,0.3358429561200924,-0.08191475334454473,15,18,True,down_in_case,0.025615184344507,0.03738696495309374,0.9725079514753338,0.2539282027755477,0.22609497722000169,0.012106839084267055,0.02592530325947978
METTL5,0.21606296668262204,0.26008943639426757,-0.04402646971164553,-0.8463914952668967,-2.395823127023087,0.023390531627001603,0.2016307967041038,0.18167221011583898,0.25986143187066973,-0.07818922175483076,15,18,True,down_in_case,0.025914735299272382,-0.025932391266494298,0.9725079514753338,0.18167221011583898,0.17818710344634822,0.0,0.025914735299272382
PNN,0.3027921376451886,0.3754316990521886,-0.07263956140700001,-0.6938986060315712,-2.0111393007991256,0.053094771866621836,0.30636803334322366,0.23532897503536337,0.3304849884526559,-0.09515601341729252,15,18,True,down_in_case,0.02589563715790851,-0.01959606048524254,1.0,0.23532897503536337,0.23148950443022054,0.0,0.02589563715790851
GFOD2,0.04742394650134162,0.06766197680651853,-0.02023803030517691,-1.0960431327256561,-3.2152063934729056,0.003058053896246899,0.06846172001142233,0.042206675077417134,0.06715935334872979,-0.024952678271312652,15,18,True,down_in_case,0.025831810445237562,-0.00748400368375661,0.9725079514753338,0.042206675077417134,0.04175867177236772,0.0,0.025831810445237562
ATPIF1,0.2775259631149111,0.542278851428339,-0.26475288831342786,-0.40716113707284296,-1.1850754322189054,0.24499325207369355,0.5828905862619542,0.2100776082884123,0.3803233256351039,-0.1702457173466916,15,18,True,down_in_case,0.025269034095087795,0.18788447408309478,0.9725079514753338,0.2100776082884123,0.10965145205019985,0.012106839084267055,0.025574962224691883
PPP2R1A,0.3896202840602807,0.44615198840787407,-0.05653170434759336,-0.7627281526784789,-2.177546885751571,0.037517631934371194,0.2561149201910264,0.30164009634132355,0.3855889145496536,-0.08394881820833006,15,18,True,down_in_case,0.025507295605415935,-0.031388603859962894,0.9725079514753338,0.30164009634132355,0.3102272409648657,0.0,0.025507295605415935
AGAP1,0.08326748114645897,0.10269421461061837,-0.019426733464159393,-1.0952385700571239,-3.2494132646864964,0.0028759895854395656,0.06551339988688717,0.06927399931184769,0.10854503464203233,-0.03927103533018464,15,18,True,down_in_case,0.025184834491972306,0.012970855342521709,0.9725079514753338,0.06927399931184769,0.059870866757973,0.012106839084267055,0.025489743230530517
HDLBP,0.3717351210037421,0.41841764771781464,-0.046682526714072525,-0.8167966263048927,-2.335047326359033,0.026452837246244042,0.21476196034279083,0.2812822571395802,0.3722863741339492,-0.091004116994369,15,18,True,down_in_case,0.025472552945011044,0.01697961442651802,1.0,0.2812822571395802,0.2631578947368421,-0.0,0.025472552945011044
RPAIN,0.2371710206927358,0.28391490192744007,-0.04674388123470427,-0.8271076490226752,-2.3219963778082517,0.028010952430485212,0.22061737185017902,0.19977443896471309,0.27653579676674367,-0.07676135780203058,15,18,True,down_in_case,0.0253763471854913,-0.005521315566378221,1.0,0.19977443896471309,0.18402884534756966,0.0,0.0253763471854913
STX5,0.10087287191169131,0.12389924080230792,-0.023026368890616614,-1.0685224705548486,-3.0066044801301,0.005595994570948177,0.09313262059728833,0.08712772871506672,0.13274826789838337,-0.045620539183316655,15,18,True,down_in_case,0.02536441726089992,-0.0014634260905764668,1.0,0.08712772871506672,0.0789333929619588,0.0,0.02536441726089992
TMTC1,0.0879816586984718,0.13478022164905504,-0.04679856295058324,-0.8215818816898887,-2.308478828734124,0.02880946328275913,0.22353105221274502,0.056313797453836446,0.09939953810623557,-0.043085740652399125,15,18,True,down_in_case,0.02501721184443327,0.03198825100639794,0.9725079514753338,0.056313797453836446,0.03186404673393521,0.012106839084267055,0.025320091202570845
SNRNP25,0.17394565940593187,0.20641116319392247,-0.032465503787990596,-0.9168973075945074,-2.6709392542098227,0.011940747733098323,0.14182028377427477,0.1529609664716902,0.22406466512702078,-0.07110369865533059,15,18,True,down_in_case,0.02525065666883343,-0.017403995446290565,0.9725079514753338,0.1529609664716902,0.15672079827822344,0.0,0.02525065666883343
NPC1,0.051549851644909,0.07744009358121559,-0.02589024193630659,-0.9771811822555321,-2.968579645374176,0.006513869858469885,0.10090429796013521,0.04591505142026991,0.0902540415704388,-0.04433899015016889,15,18,True,down_in_case,0.02520054481790676,-0.005484104738718569,0.9725079514753338,0.04591505142026991,0.047907873773653464,0.0,0.02520054481790676
SAT1,1.3539675419466808,1.455229112088903,-0.10126157014222215,-0.6152741518142438,-1.7658699521022567,0.08749549415033175,0.3956021123148764,0.647111671827809,0.7142725173210162,-0.06716084549320711,15,18,True,down_in_case,0.025092249719556713,-0.10403253502059373,0.9725079514753338,0.647111671827809,0.6383151186516477,0.0,0.025092249719556713
ATP5O,0.1654211381015914,0.3558698295047183,-0.1904486914031269,-0.4588896400726194,-1.349864526686968,0.18696736722668172,0.5175238859932336,0.14844974576595174,0.3012933025404157,-0.15284355677446396,15,18,True,down_in_case,0.025001033153378927,0.08783196969796024,1.0,0.14844974576595174,0.09838723202057188,-0.0,0.025001033153378927
DNASE1,0.20818684433814588,0.279171848750422,-0.07098500441227612,-0.7069469619045297,-1.9886508712833024,0.05681491490008627,0.31763102927383774,0.1521198914248576,0.22983833718244803,-0.07771844575759043,15,18,True,down_in_case,0.024994819319778486,0.039135175968584596,1.0,0.1521198914248576,0.13550605137378763,-0.0,0.024994819319778486
CCNK,0.07079496980629255,0.09035745764674186,-0.01956248784044931,-1.0968865223386564,-3.2075985741362296,0.0031086378160295304,0.06889915733315899,0.06227778414955844,0.09995381062355659,-0.03767602647399815,15,18,True,down_in_case,0.02492940754370391,-0.005840738470031595,1.0,0.06227778414955844,0.062218743885736644,0.0,0.02492940754370391
MIER2,0.04298262066507308,0.06709811447112879,-0.02411549380605571,-1.003532981107514,-2.9806274542684332,0.005715531690033563,0.0940248070392389,0.035936842910119664,0.06004618937644342,-0.024109346466323754,15,18,True,down_in_case,0.02484824463359454,-0.0018387968977800206,1.0,0.035936842910119664,0.03340134723425665,0.0,0.02484824463359454
SELK,0.10091345424019439,0.2521919577462053,-0.1512785035060109,-0.5173615820970457,-1.5394697536797728,0.1344549468500501,0.4858678341596104,0.10031731467675957,0.24452655889145497,-0.1442092442146954,15,18,True,down_in_case,0.024534872130085594,0.07588008965431298,0.9725079514753338,0.10031731467675957,0.04078038963579954,0.012106839084267055,0.02483191187891761
FXR2,0.05510369010535474,0.07266023164665605,-0.01755654154130131,-1.1515205206228887,-3.321416771337746,0.002321080016721243,0.05916881201992327,0.04855296861260848,0.07976905311778291,-0.031216084505174435,15,18,True,down_in_case,0.02482425241129293,-0.003853778442984332,1.0,0.04855296861260848,0.050982474774296335,0.0,0.02482425241129293
RAB21,0.277763249388465,0.31853916444448593,-0.04077591505602096,-0.8576815089346362,-2.4117734128772272,0.0228568202381487,0.19932655502806199,0.21938677982949115,0.3100692840646651,-0.09068250423517396,15,18,True,down_in_case,0.024496131366256828,0.023284436560721933,0.9725079514753338,0.21938677982949115,0.19713782597758336,0.012106839084267055,0.024792702086895168
MME,0.1573592510015337,0.27580527841651625,-0.11844602741498256,-0.5644378067594955,-1.6690255978582784,0.10549345977310269,0.4324941632667165,0.07537179340138395,0.15445727482678984,-0.07908548142540589,15,18,True,down_in_case,0.024336691740043655,0.0776354747288169,0.9725079514753338,0.07537179340138395,0.051317885792548285,0.012106839084267055,0.024631332150783777
SPTY2D1,0.11903455817536017,0.14786189177628406,-0.02882733360092389,-0.9441557593126847,-2.7595587413639477,0.009636780982008332,0.12551171015555634,0.10157892724700845,0.15736720554272518,-0.055788278295716726,15,18,True,down_in_case,0.024531555236354183,0.008523174966778096,0.9968639177813227,0.10157892724700845,0.08874416524582833,0.0013641233235867174,0.024565019303015953
RALA,0.10332789393891435,0.130825862854505,-0.027497968915590656,-0.9575646650256847,-2.8114113400730973,0.008512901517075766,0.11691051416784053,0.09332109951447032,0.13727482678983835,-0.04395372727536803,15,18,True,down_in_case,0.024544425369458788,-0.01978206920825279,0.9725079514753338,0.09332109951447032,0.0956200911199933,0.0,0.024544425369458788
TXN,1.2330106208006766,1.3888537510382781,-0.15584313023760155,-0.538083373278155,-1.4609210987916184,0.15917738035794185,0.5101152813329056,0.6024391176358145,0.7513163972286374,-0.14887727959282293,15,18,True,down_in_case,0.024513938793730355,-0.05076340663848922,1.0,0.6024391176358145,0.5967241523884059,0.0,0.024513938793730355
ANAPC10,0.10450457441979709,0.12568385919453376,-0.02117928477473667,-1.0567707601693694,-3.085338717545029,0.004257814557610312,0.08050982345547698,0.09479298084642734,0.14586605080831408,-0.051073069961886736,15,18,True,down_in_case,0.02448890630730148,-0.0023395227628631443,1.0,0.09479298084642734,0.08726276658188221,0.0,0.02448890630730148
SAFB,0.15318452459116372,0.18892932862195438,-0.03574480403079067,-0.8854570308823668,-2.5296527072134745,0.016947149711485292,0.16940703306128846,0.13095920786022863,0.19191685912240183,-0.0609576512621732,15,18,True,down_in_case,0.02440469635425769,-0.021741013021496364,0.9725079514753338,0.13095920786022863,0.13626072616485452,0.0,0.02440469635425769
ETF1,0.18167416755317783,0.22295173122127235,-0.041277563668094513,-0.8301008478730384,-2.415889042481315,0.021780042410719572,0.19481407096425107,0.14965401231028022,0.23293302540415706,-0.08327901309387684,15,18,True,down_in_case,0.024340833326144378,0.000278043438110831,1.0,0.14965401231028022,0.15043184168599938,-0.0,0.024340833326144378
RPS7,2.1909240881773666,2.3442074251173746,-0.15328333694000795,-0.542818062603002,-1.490740647322968,0.14978283216866353,0.5101152813329056,0.8489505677256566,0.9217551963048499,-0.07280462857919334,15,18,True,down_in_case,0.024323445764816123,-0.30366924781278515,0.9725079514753338,0.8489505677256566,0.8853453335942085,0.0,0.024323445764816123
