gene,elasticnet_coefficient,abs_elasticnet_coefficient,selected_by_model,best_C,best_l1_ratio,rank_score,adj_p_value,diff_mean_log_expr,cohen_d,pct_expr_case,pct_expr_control
RPS20,0.0,0.0,False,0.3593813663804626,0.5,0.6377727087617927,0.007104492411962045,-0.17702389047604306,-1.6768930848986627,0.41042550751232937,0.5681293302540416
MT-ND1,0.0,0.0,False,0.3593813663804626,0.5,0.6370148931640415,0.043202115081602245,-0.3670445169501795,-1.2719173740282688,0.9976488129372635,0.9991685912240185
SH3BP5,0.0,0.0,False,0.3593813663804626,0.5,0.6310772172329272,0.001732927169846253,-0.12175395569891091,-1.8771477632827585,0.07240891539549643,0.14942263279445728
C11orf96,0.0,0.0,False,0.3593813663804626,0.5,0.6113253403132249,0.007661677303649486,-0.17641201150412295,-1.6379289436645579,0.031903505753717934,0.08877598152424943
NDUFA8,0.0,0.0,False,0.3593813663804626,0.5,0.6108081926039629,0.003261678456296378,-0.14133015713538954,-1.7380860286560236,0.29403219023588334,0.425080831408776
KLF10,0.0,0.0,False,0.3593813663804626,0.5,0.6092302838104753,0.010417547713029673,-0.19720299271531402,-1.558522049214885,0.1271552548075085,0.28720554272517324
CLU,0.0,0.0,False,0.3593813663804626,0.5,0.5990460599975932,0.07230941609868365,0.4163304709503085,1.2612772055460082,0.5320755438314791,0.4488683602771363
CNBP,0.0,0.0,False,0.3593813663804626,0.5,0.5984999224211974,0.0026643155450015534,-0.1279497557449661,-1.816963450260754,0.34499369193714874,0.49330254041570437
CDC42EP4,0.0,0.0,False,0.3593813663804626,0.5,0.5899061895447272,0.00016581870079309733,-0.06673558418346164,-2.3382534372777113,0.062373360859425776,0.11995381062355658
PVALB,0.0,0.0,False,0.3593813663804626,0.5,0.5831842078736489,0.015544356069709934,-0.22731746506531333,-1.4186390326089595,0.14323125740719503,0.27579676674364895
SERPINA5,0.0,0.0,False,0.3593813663804626,0.5,0.5809004814603798,0.01625986069496877,-0.22900963551887477,-1.4179665972274704,0.20128455098061704,0.31916859122401847
ISCA1,0.0,0.0,False,0.3593813663804626,0.5,0.5725686216245719,0.0006708293272745532,-0.08433465951678853,-2.139430970191024,0.22047635432197882,0.3491916859122402
RHOBTB3,0.0,0.0,False,0.3593813663804626,0.5,0.5722712305389923,0.012764036710807586,-0.20460026884178972,-1.476770462810366,0.23785220017586114,0.36526558891454963
EMCN,0.0,0.0,False,0.3593813663804626,0.5,0.5696251161251051,0.008592919481215187,-0.17841792414201624,-1.5454320595009325,0.07080322666972512,0.12166281755196305
SIK2,0.0,0.0,False,0.3593813663804626,0.5,0.5694867105714785,0.000271383510925389,-0.07119371390848764,-2.2428998361510915,0.0900523760370073,0.18475750577367206
FLT1,0.0,0.0,False,0.3593813663804626,0.5,0.5684234533825863,0.0045427395235504535,-0.14549919423260238,-1.6676235878237715,0.051515846618496,0.10849884526558891
ANKRD9,0.0,0.0,False,0.3593813663804626,0.5,0.5640607478487434,0.001732927169846253,-0.10980145096037955,-1.8604450115528661,0.16127614023014872,0.27958429561200926
CDH6,0.0,0.0,False,0.3593813663804626,0.5,0.5557351332782497,0.01093611746990469,0.146357586386128,1.9361754901926,0.1303857476010246,0.05764434180138568
ERF,0.0,0.0,False,0.3593813663804626,0.5,0.5552379966420911,0.0010219778797644031,-0.08824763648283923,-2.1038936995128656,0.06602439117635814,0.17080831408775982
EIF1B,0.0,0.0,False,0.3593813663804626,0.5,0.5542672517134818,0.007979974281584177,-0.16353128229252445,-1.6155232115809202,0.36028596551592307,0.5283140877598153
EIF4H,0.0,0.0,False,0.3593813663804626,0.5,0.553029844341392,0.003984735581774806,-0.13560864362057934,-1.6995042472336173,0.21061283786366938,0.352378752886836
SLC25A3,0.0,0.0,False,0.3593813663804626,0.5,0.5485920587265203,0.021165136055334575,-0.2205332281756167,-1.4856678666041152,0.6313988607256183,0.7648960739030023
EMD,0.0,0.0,False,0.3593813663804626,0.5,0.5457525115974706,0.001506165852799406,-0.10041092307184887,-1.9259198019816517,0.12879917421722675,0.24327944572748267
SLC9A3R2,0.0,0.0,False,0.3593813663804626,0.5,0.545598021550273,0.008575257387723571,-0.17102360282894913,-1.5435766258127506,0.10186565737661046,0.15829099307159353
HNRNPH1,0.0,0.0,False,0.3593813663804626,0.5,0.5400928235414957,0.06499184857887434,0.36831374020129926,1.2352308827492517,0.6939442596628054,0.6187990762124711
ZNF593,0.0,0.0,False,0.3593813663804626,0.5,0.5282786518161388,0.004017214958963965,-0.12951946733619252,-1.7022667498667254,0.2160224796421608,0.35039260969976904
MAFF,0.0,0.0,False,0.3593813663804626,0.5,0.5266221353985566,0.012526968746504857,-0.17901656205261454,-1.5465366666314329,0.018274266926635318,0.16120092378752887
NDUFAF4,0.0,0.0,False,0.3593813663804626,0.5,0.524446625593739,0.0025534605296710024,-0.10782620410000354,-1.8758412999105853,0.15039951064724547,0.27321016166281753
CTNNAL1,0.0,0.0,False,0.3593813663804626,0.5,0.5218471271240005,0.003464048491938455,-0.11877387065185635,-1.7857219548058898,0.15187139197920252,0.28166281755196304
SMIM4,0.0,0.0,False,0.3593813663804626,0.5,0.5192680345186267,0.005014040290274247,-0.137285485310637,-1.6446541895227336,0.2546928164544864,0.40143187066974595
COX6B1,0.0,0.0,False,0.3593813663804626,0.5,0.5175381320509702,0.02122849423140215,-0.2170454552433565,-1.4251964752008326,0.7464732194058952,0.827621247113164
GOT1,0.0,0.0,False,0.3593813663804626,0.5,0.513676582860086,0.004119954645764659,-0.12734984787210935,-1.6911548190304058,0.24446610849868103,0.37062355658198615
MT1E,0.0,0.0,False,0.3593813663804626,0.5,0.5046055989745447,0.0747289938586627,-0.3854363412913411,-1.1621549064364405,0.4647895400848721,0.6491916859122402
FOXO3,0.0,0.0,False,0.3593813663804626,0.5,0.5029870629927526,0.0006708293272745532,-0.07630738029260345,-2.0771463718729617,0.12595098826318002,0.20891454965357967
FOSL2,0.0,0.0,False,0.3593813663804626,0.5,0.5029255443450308,0.015822219076602556,-0.1961108102924571,-1.424140810903888,0.17813587185074742,0.32545034642032333
GLUL,0.0,0.0,False,0.3593813663804626,0.5,0.5028800597558389,0.0046371700049427774,-0.12745919300995578,-1.6905946156972866,0.2689528615666934,0.393810623556582
GUK1,0.0,0.0,False,0.3593813663804626,0.5,0.5007058230535406,0.015544356069709934,-0.18970904333418603,-1.4594645893825349,0.5696945368352639,0.7142725173210162
CFI,0.0,0.0,False,0.3593813663804626,0.5,0.4989554732241311,0.013602566419004147,0.1474539910776188,1.8130316518177625,0.25322093512252936,0.17635103926096998
CRHBP,0.0,0.0,False,0.3593813663804626,0.5,0.4982360054963034,0.003173250911077989,-0.11458589414658879,-1.7403049857469874,0.029533203349007914,0.07713625866050808
FOS,0.0,0.0,False,0.3593813663804626,0.5,0.4954181171646133,0.11028547917937294,-0.5284373746374144,-0.9791469865076795,0.3556218220743969,0.5446651270207852
NDUFS6,0.0,0.0,False,0.3593813663804626,0.5,0.49514880760047253,0.013857275937341429,-0.17693509368021598,-1.5059160336069686,0.5605382880299729,0.6957505773672056
NDUFAB1,0.0,0.0,False,0.3593813663804626,0.5,0.49097256351966206,0.0206415606453131,-0.1984236403964864,-1.4682416833635945,0.46438811790342926,0.6144572748267898
RPL37A,0.0,0.0,False,0.3593813663804626,0.5,0.4901560318956609,0.061395337858849784,-0.3326217963071434,-1.2159887169303618,0.7757005772833276,0.8938568129330254
TPST2,0.0,0.0,False,0.3593813663804626,0.5,0.48759614658114764,0.0014634391233768551,-0.08771247128618703,-1.9611158622544733,0.14024926405933402,0.24438799076212472
EID1,0.0,0.0,False,0.3593813663804626,0.5,0.4860632160466479,0.012022911040835109,-0.16606449855922367,-1.5244630698445198,0.4757426310356692,0.614133949191686
PFDN2,0.0,0.0,False,0.3593813663804626,0.5,0.484548177792836,0.01093611746990469,-0.16295090429715525,-1.5162551648214275,0.3539587873227052,0.511501154734411
NDUFA6,0.0,0.0,False,0.3593813663804626,0.5,0.48072404257720247,0.014022350946127861,-0.17828993691339556,-1.4549618377857454,0.4144588446687311,0.5372748267898383
LINC00473,0.0,0.0,False,0.3593813663804626,0.5,0.47964887632568826,0.0019351118691130222,-0.08954334145720738,-1.9742097501107663,0.00894598004358298,0.08674364896073904
NDUFA12,0.0,0.0,False,0.3593813663804626,0.5,0.47447076750377526,0.020752181863702836,-0.19535940833918508,-1.443136688409396,0.39438773559658985,0.5406466512702078
COX17,0.0,0.0,False,0.3593813663804626,0.5,0.47209082248493917,0.01662025894722065,-0.1890274156765579,-1.403577498265114,0.44787246243835305,0.5895150115473441
ARRDC3,0.0,0.0,False,0.3593813663804626,0.5,0.4701311036589663,0.010658338079677523,0.13751170320061434,1.7334209258758353,0.25232251404977635,0.20124711316397229
MDM4,0.0,0.0,False,0.3593813663804626,0.5,0.4685245292935498,0.019355681695481457,0.16840799056523453,1.6239165986317514,0.3167412165003632,0.2676674364896074
MRPL15,0.0,0.0,False,0.3593813663804626,0.5,0.46726486559043146,0.001732927169846253,-0.090950122465598,-1.8606251082440861,0.20598692510609015,0.32235565819861434
COX5A,0.0,0.0,False,0.3593813663804626,0.5,0.46628842787465447,0.02090065550622786,-0.20404481191991697,-1.3603828187341438,0.4998088465802653,0.6081293302540416
ATF4,0.0,0.0,False,0.3593813663804626,0.5,0.465297432871381,0.005740710749811745,-0.12709963885850223,-1.633570302314855,0.22219673509959093,0.3558891454965358
APOLD1,0.0,0.0,False,0.3593813663804626,0.5,0.4648272271956316,0.011693402016919385,-0.1536999003247388,-1.5652999153235427,0.012176472837099056,0.08129330254041571
PXN,0.0,0.0,False,0.3593813663804626,0.5,0.4634406026728221,0.0013305339285312678,-0.08198038933916546,-1.9656180935988274,0.12921971174064303,0.22120092378752887
DDIT3,0.0,0.0,False,0.3593813663804626,0.5,0.4607657778540813,0.010729402376421424,-0.15223529892416426,-1.536828911580456,0.17358642046106204,0.289284064665127
MRPL41,0.0,0.0,False,0.3593813663804626,0.5,0.4578860663497869,0.018335857515176805,-0.17834986309269285,-1.4782917385496546,0.521160683564629,0.6509006928406467
ID2,0.0,0.0,False,0.3593813663804626,0.5,0.4559107354413539,0.00469227238236715,-0.1157517249828772,-1.6914311455526703,0.18299116871200827,0.2832794457274827
COX7C,0.0,0.0,False,0.3593813663804626,0.5,0.4538360479520237,0.05842947625825399,-0.29910637727399303,-1.2302139212900836,0.8280957296326031,0.8974133949191686
GNG7,0.0,0.0,False,0.3593813663804626,0.5,0.45207160397408014,0.0002836478309306808,-0.057024866804256,-2.2348828315207214,0.08041824368237947,0.15090069284064664
MRPS36,0.0,0.0,False,0.3593813663804626,0.5,0.45035434244479994,0.013686958749773227,-0.15432296865149353,-1.5658472787991697,0.33337156401728024,0.4943187066974596
CHCHD10,0.0,0.0,False,0.3593813663804626,0.5,0.4496255335276577,0.03445098636754656,-0.23645590366933944,-1.299919162595918,0.654872500669037,0.7356120092378753
SH3BP4,0.0,0.0,False,0.3593813663804626,0.5,0.44470257709575156,0.001493148210410483,-0.08261986817539431,-1.9047097617017026,0.08718507474098712,0.19108545034642033
NDRG1,0.0,0.0,False,0.3593813663804626,0.5,0.4445460083080558,0.015544356069709934,-0.16149776315453446,-1.5221209294112215,0.3473639943418588,0.4841108545034642
COX7A2,0.0,0.0,False,0.3593813663804626,0.5,0.43680968873776543,0.031652477169129715,-0.21996681450427302,-1.324225347655446,0.6706617731391215,0.7688221709006928
NDRG2,0.0,0.0,False,0.3593813663804626,0.5,0.43450653934612127,0.010417547713029673,-0.14368379694783617,-1.52557474284533,0.2176855143938525,0.34036951501154733
STARD8,0.0,0.0,False,0.3593813663804626,0.5,0.4344151079921261,0.000882188545119838,-0.06946657852092666,-2.0473760301170696,0.04595328210421684,0.11034642032332563
SLC45A4,0.0,0.0,False,0.3593813663804626,0.5,0.43074053875461044,0.001674370033871872,-0.08017011100192464,-1.9353546472280692,0.05017777268035325,0.14060046189376443
NDUFB9,0.0,0.0,False,0.3593813663804626,0.5,0.43011880153264437,0.019395665358768945,-0.18198149932127317,-1.3803287037393979,0.5062889475092709,0.614364896073903
IL32,0.0,0.0,False,0.3593813663804626,0.5,0.42771906364619433,0.04506699510210988,0.23750226269790675,1.3378276742048052,0.26757655694460375,0.17279445727482678
SNCG,0.0,0.0,False,0.3593813663804626,0.5,0.42622373016720055,0.002733390792690321,-0.0926638924049226,-1.7944358682958166,0.06604350651833162,0.12494226327944573
BHLHE40,0.0,0.0,False,0.3593813663804626,0.5,0.42558144481330595,0.024213824649066348,-0.19507973505509912,-1.35003866892244,0.1528271590778759,0.30032332563510394
IDH2,0.0,0.0,False,0.3593813663804626,0.5,0.42159948575396683,0.01713339627342729,-0.16609660320707226,-1.437176567599513,0.34487899988530796,0.460554272517321
CCNB1IP1,0.0,0.0,False,0.3593813663804626,0.5,0.41519548311760834,0.0010219778797644031,-0.06973362231044627,-1.9909396331814027,0.16588293764575449,0.26369515011547345
COX8A,0.0,0.0,False,0.3593813663804626,0.5,0.41403688881717854,0.06033503239536936,-0.27858761840388224,-1.2187656080436584,0.7562411591543373,0.8465127020785219
SCAND1,0.0,0.0,False,0.3593813663804626,0.5,0.41309092502458317,0.008911932304852882,-0.12620422184759494,-1.5966581877469874,0.46802003287838817,0.6109930715935334
FERMT2,0.0,0.0,False,0.3593813663804626,0.5,0.4129689938713651,0.0026427517417443184,-0.08955918849613118,-1.7886850567258208,0.14250487441220325,0.24651270207852194
KLF15,0.0,0.0,False,0.3593813663804626,0.5,0.40664865492349483,0.003539062867171277,-0.094876184928912,-1.7486344096051931,0.02582482700615514,0.12392609699769053
CTGF,0.0,0.0,False,0.3593813663804626,0.5,0.4037598659512654,0.02122849423140215,-0.17778172736988196,-1.357435203835072,0.0561035286921283,0.16138568129330255
FGL2,0.0,0.0,False,0.3593813663804626,0.5,0.4024819265457535,0.024051659398103782,0.16116026691168556,1.5426964007567525,0.2614023014871736,0.20046189376443418
MRPL55,0.0,0.0,False,0.3593813663804626,0.5,0.4024701041775907,0.001732927169846253,-0.07860239952162434,-1.8543719977941526,0.23498489887984095,0.3515473441108545
NDUFA1,0.0,0.0,False,0.3593813663804626,0.5,0.40217252600417586,0.061395337858849784,-0.2817581141327703,-1.1778279756056793,0.6721527698130519,0.778337182448037
GABARAPL2,0.0,0.0,False,0.3593813663804626,0.5,0.4011029554722399,0.017267375702289547,-0.15611641203060367,-1.4575073303536799,0.5037848377107467,0.6442032332563511
DUSP8,0.0,0.0,False,0.3593813663804626,0.5,0.4011016108872959,0.001732927169846253,-0.07244137917951166,-2.0052417333065127,0.022881064342241082,0.10023094688221709
KANSL1L,0.0,0.0,False,0.3593813663804626,0.5,0.4003555477899718,0.006933696900915854,0.0939245600134934,1.9742719235483301,0.17194250105134382,0.13625866050808313
VCAM1,0.0,0.0,False,0.3593813663804626,0.5,0.39928645897531667,0.021439284451490292,0.1423372656553319,1.6809869792781444,0.14005811063959933,0.07002309468822171
MINOS1,0.0,0.0,False,0.3593813663804626,0.5,0.39807069798273853,0.09423002386108956,-0.3370399998353596,-1.1513610677388766,0.47241656153228584,0.6873903002309468
PLEKHA1,0.0,0.0,False,0.3593813663804626,0.5,0.39504477164747787,0.007373933936552548,0.09709586669479775,1.9080823508210667,0.2135183698436365,0.19344110854503463
STAT1,0.0,0.0,False,0.3593813663804626,0.5,0.39176836029945117,0.010541386813332578,0.10842039401293818,1.8276340781149987,0.19449860458003593,0.14314087759815242
PAPPA2,0.0,0.0,False,0.3593813663804626,0.5,0.3906717513068681,0.023885426030480158,0.14943123617551718,1.6119641567767933,0.11740643040103987,0.06900692840646651
SLC35F5,0.0,0.0,False,0.3593813663804626,0.5,0.3900531037305409,0.019546998159429948,0.13514660216587843,1.6888726109259282,0.24546010628130138,0.1891916859122402
CHCHD2,0.0,0.0,False,0.3593813663804626,0.5,0.38623043768661697,0.04771592228649241,-0.23266401104029244,-1.2563301871676718,0.712964024926406,0.8217551963048498
HSF1,0.0,0.0,False,0.3593813663804626,0.5,0.38374018667997223,0.0034761122191359385,-0.09022381383683378,-1.7297133497803863,0.15422257904193906,0.2663279445727483
PPP1R15B,0.0,0.0,False,0.3593813663804626,0.5,0.3826502210684698,0.0014610465543589493,-0.06816303996792927,-1.9799238799492473,0.07701571281110219,0.17270207852193994
SLC25A5,0.0,0.0,False,0.3593813663804626,0.5,0.37858396152907153,0.0769148137950117,-0.2890238058550454,-1.1758374842724981,0.5561226440341017,0.7097921478060046
KLK1,0.0,0.0,False,0.3593813663804626,0.5,0.3774070399129806,0.032388705241628124,-0.19963178700762912,-1.269137770628048,0.029724356768742594,0.10568129330254042
CYC1,0.0,0.0,False,0.3593813663804626,0.5,0.37584369932022066,0.017267375702289547,-0.1528813206085422,-1.394621305681802,0.38167603318423365,0.5018475750577367
RPL7,0.0,0.0,False,0.3593813663804626,0.5,0.3749367291518324,0.033314028985442126,-0.18207641819498255,-1.39384401343715,0.6811752112245288,0.7945496535796767
NDUFB3,0.0,0.0,False,0.3593813663804626,0.5,0.37491572446241,0.035465942460144985,-0.19990386933797333,-1.2932664165109242,0.5043965286538976,0.6318706697459584
BEX1,0.0,0.0,False,0.3593813663804626,0.5,0.37344910719584495,0.0007594220034130838,-0.05825354956353293,-2.055046721349589,0.058932599304201555,0.12623556581986142
TBC1D1,0.0,0.0,False,0.3593813663804626,0.5,0.37187592030393263,0.005177602977539734,-0.09748710242048977,-1.6687801658905663,0.20227854876323736,0.3128868360277136
HNF1B,0.0,0.0,False,0.3593813663804626,0.5,0.3709547529116335,0.006327749765945717,0.09155500801213398,1.8427348252309277,0.17846083266429635,0.1522863741339492
ADM,0.0,0.0,False,0.3593813663804626,0.5,0.37068861060465186,0.015700378379745836,-0.14466102548816878,-1.4203635951625366,0.06323355124823184,0.15242494226327943
TNFAIP8,0.0,0.0,False,0.3593813663804626,0.5,0.37049490407027585,0.007770836368359079,0.08795919830033662,1.9967091600212554,0.11742554574301334,0.062448036951501154
TMEM88,0.0,0.0,False,0.3593813663804626,0.5,0.3686567540828065,0.006669120807324523,-0.10646575842073941,-1.5913548800977222,0.04144206139847842,0.10143187066974596
ITPRIP,0.0,0.0,False,0.3593813663804626,0.5,0.3679104494117145,0.003261678456296378,-0.0798734063012173,-1.8524273048985351,0.017012654356386436,0.07399538106235566
WFDC1,0.0,0.0,False,0.3593813663804626,0.5,0.36614771888612524,0.001732927169846253,-0.06634238844560567,-1.9987766553055681,0.01741407653782926,0.06863741339491918
ITGA8,0.0,0.0,False,0.3593813663804626,0.5,0.36563031221923753,0.000882188545119838,-0.05852000263828753,-2.045532852385701,0.012520548992621477,0.052702078521939956
CPM,0.0,0.0,False,0.3593813663804626,0.5,0.3573237687905633,0.008716077407540055,-0.11288069070113746,-1.536889782465367,0.16792827923691556,0.2821709006928406
NR0B2,0.0,0.0,False,0.3593813663804626,0.5,0.35702353791901087,0.003733647928403674,-0.08408348864852003,-1.7488851885036447,0.0447299002179149,0.11741339491916859
ZFP36L2,0.0,0.0,False,0.3593813663804626,0.5,0.35660997189607163,0.04014542770433265,-0.2122231469425666,-1.2033781375142423,0.347249302290018,0.4673903002309469
MACC1,0.0,0.0,False,0.3593813663804626,0.5,0.35617701923571676,0.024283142475095533,0.13432659821526322,1.6421519788712184,0.1776006422754903,0.10872979214780601
GNA11,0.0,0.0,False,0.3593813663804626,0.5,0.3503713024700859,0.0018980775931965407,-0.0700713650368994,-1.8371724506734959,0.1603968344993692,0.2557043879907621
TUBB2A,0.0,0.0,False,0.3593813663804626,0.5,0.34634968670095656,0.006001638988297391,-0.09615553773736066,-1.6212470283355507,0.1034522307604083,0.1917782909930716
CDC42,0.0,0.0,False,0.3593813663804626,0.5,0.3449356175900098,0.04049330770336634,0.18991194118182309,1.3042299082528368,0.6177696218985358,0.6387990762124711
CRABP1,0.0,0.0,False,0.3593813663804626,0.5,0.3448323387274946,0.0061838331773251065,-0.0971868005212014,-1.606407292224097,0.03754253163589097,0.12854503464203235
OGDHL,0.0,0.0,False,0.3593813663804626,0.5,0.3446136557107534,0.0215203443536671,-0.15074901213775077,-1.371207332882664,0.3117138815613411,0.44073903002309467
CA12,0.0,0.0,False,0.3593813663804626,0.5,0.3436263992888482,0.07072475888085089,-0.2623655930141562,-1.1384658282618407,0.45089268647016095,0.5338106235565819
MEPCE,0.0,0.0,False,0.3593813663804626,0.5,0.34288067475832346,0.001335808013394489,-0.05888202039124962,-2.0259786533181168,0.07791413388385518,0.15293302540415704
NDUFB4,0.0,0.0,False,0.3593813663804626,0.5,0.34166565725558,0.054102656217042557,-0.22227384328151867,-1.213420384540377,0.529781702794663,0.6620323325635104
ETS2,0.0,0.0,False,0.3593813663804626,0.5,0.3393106120498675,0.021237859451910368,-0.15032986422326755,-1.3492268804316967,0.11409947623962993,0.24
FLRT3,0.0,0.0,False,0.3593813663804626,0.5,0.3379010356063999,0.003733647928403674,0.07283655040923062,1.910800412949197,0.12235730397216807,0.07833718244803695
UAP1,0.0,0.0,False,0.3593813663804626,0.5,0.33754181023167396,0.00666747360786497,-0.09703096617828615,-1.5986397428942714,0.08259739266735482,0.17113163972286374
PTPRB,0.0,0.0,False,0.3593813663804626,0.5,0.3372233084085828,0.01534877662535233,-0.12879663232689412,-1.443422448650739,0.06311885919639103,0.11367205542725173
METRNL,0.0,0.0,False,0.3593813663804626,0.5,0.33604434678372613,0.020544776111234807,-0.14626663710619842,-1.3616308247734599,0.24760102458232977,0.36785219399538105
CSRP2,0.0,0.0,False,0.3593813663804626,0.5,0.3328908187287424,0.012750210107957393,-0.11840520951004524,-1.4840221135752785,0.12444087624727607,0.2082217090069284
PKHD1,0.0,0.0,False,0.3593813663804626,0.5,0.3327969119430549,0.03344629140670895,0.14943283583876057,1.509208663859475,0.2537752800397599,0.20877598152424942
EGF,0.0,0.0,False,0.3593813663804626,0.5,0.33260673422804027,0.057755193025082766,-0.226704588564551,-1.184695235809263,0.13550865924991398,0.2392147806004619
ARID5B,0.0,0.0,False,0.3593813663804626,0.5,0.32791656875767683,0.022660535310906928,-0.1482229663501177,-1.345096027374321,0.1799900600221738,0.29478060046189375
PRR15,0.0,0.0,False,0.3593813663804626,0.5,0.3262035135130243,0.002148736988092666,-0.06455285344992887,-1.894162336401233,0.04499751500554345,0.12147806004618937
BICC1,0.0,0.0,False,0.3593813663804626,0.5,0.3245532848064094,0.031050905529175672,0.15225263690133561,1.4136478409307085,0.32140535994188935,0.29140877598152426
GDF15,0.0,0.0,False,0.3593813663804626,0.5,0.3240543296807993,0.05929810566244864,-0.23632637904962495,-1.117572002154645,0.1957793324922583,0.302540415704388
PAX2,0.0,0.0,False,0.3593813663804626,0.5,0.3239427457923174,0.031399110229325615,0.14016102223765106,1.5376522868767801,0.2351951676415491,0.18327944572748267
VAMP2,0.0,0.0,False,0.3593813663804626,0.5,0.3223491061160965,0.02608811144737055,-0.15094002272102058,-1.348615852640086,0.4034484076920136,0.5375519630484988
PQLC1,0.0,0.0,False,0.3593813663804626,0.5,0.32098005319614714,0.007373933936552548,-0.08550049341633531,-1.7606010740794966,0.09393279045762129,0.21168591224018476
EIF3K,0.0,0.0,False,0.3593813663804626,0.5,0.31858664082018745,0.028541105670289692,-0.1532981994409961,-1.3455330873812088,0.6314370914095653,0.7316397228637413
IER2,0.0,0.0,False,0.3593813663804626,0.5,0.3176614754602636,0.13032785346328202,-0.3892102567011677,-0.9222640450986179,0.39817257330733646,0.5538568129330254
HBEGF,0.0,0.0,False,0.3593813663804626,0.5,0.31754997051296713,0.012926451511916551,-0.10982595529937356,-1.5310357885893604,0.02137095232633712,0.108175519630485
TRIB1,0.0,0.0,False,0.3593813663804626,0.5,0.31655610209096385,0.0183357761104372,-0.12726397240611767,-1.432254628755006,0.07730244294070421,0.20267898383371824
SLPI,0.0,0.0,False,0.3593813663804626,0.5,0.31611735513864014,0.08049359384261534,0.22274700460517388,1.2969534950097954,0.11329663187674427,0.022494226327944573
JUNB,0.0,0.0,False,0.3593813663804626,0.5,0.31343973194898805,0.1415204709538895,-0.4030691870758678,-0.9157444914863311,0.36900256145582444,0.5451732101616629
CCND1,0.0,0.0,False,0.3593813663804626,0.5,0.3132001348424475,0.01433027699644427,-0.11273520756226679,-1.506820146930438,0.19337079940360133,0.3022632794457275
FDX1,0.0,0.0,False,0.3593813663804626,0.5,0.3113578390640882,0.023528919829325624,-0.14182112637241373,-1.3482123812419016,0.2930955384791834,0.44678983833718244
SLCO2A1,0.0,0.0,False,0.3593813663804626,0.5,0.3106214372162126,0.008543418079615603,-0.097323206065322,-1.543075358255669,0.05356118820965707,0.0994919168591224
MAP2K3,0.0,0.0,False,0.3593813663804626,0.5,0.31038243359320616,0.007513944361078151,-0.09198075081074067,-1.5886150658545237,0.11109836754979546,0.22757505773672054
ADAM10,0.0,0.0,False,0.3593813663804626,0.5,0.30935354485099414,0.025115340990969917,0.12058941517946906,1.6032800536439205,0.21866039683449937,0.17445727482678983
HLA-DRB5,0.0,0.0,False,0.3593813663804626,0.5,0.3086686018849686,0.04914554436600674,-0.20233959447195143,-1.1658229271790843,0.03201819780555874,0.14374133949191686
POMP,0.0,0.0,False,0.3593813663804626,0.5,0.30840108247681164,0.03205540720530349,-0.1625863650857977,-1.2695578161887422,0.5197461482585923,0.6665588914549654
GLRX5,0.0,0.0,False,0.3593813663804626,0.5,0.30828336707999676,0.020770985687314725,-0.13326766237548615,-1.3748621917868742,0.3718889780938181,0.5205080831408776
FCN3,0.0,0.0,False,0.3593813663804626,0.5,0.30818799401644525,0.008531188805839272,-0.09486565895007543,-1.570175522987018,0.0164391940971824,0.05967667436489607
NDUFV3,0.0,0.0,False,0.3593813663804626,0.5,0.30805949558949003,0.006267335637646818,-0.08709954018907218,-1.6055380188982145,0.3024811713881561,0.4302540415704388
HOXA3,0.0,0.0,False,0.3593813663804626,0.5,0.3068973314074203,0.003992857741351144,0.05821871977428086,2.197614943356628,0.07372787399166571,0.03926096997690531
PAX8,0.0,0.0,False,0.3593813663804626,0.5,0.30481541597959244,0.0808638615964582,0.21926637781072728,1.272754414341949,0.3335818327789884,0.27833718244803696
ARRDC2,0.0,0.0,False,0.3593813663804626,0.5,0.30210493985742937,0.0019243837469836037,-0.05983296134698209,-1.8592346548981016,0.039721680620866305,0.08290993071593533
JOSD1,0.0,0.0,False,0.3593813663804626,0.5,0.3016436866429477,0.0025534605296710024,-0.06476533396725247,-1.7962663958590146,0.07376610467561265,0.15140877598152425
NDUFS4,0.0,0.0,False,0.3593813663804626,0.5,0.29945422020507567,0.020294662147805342,-0.12716158682567652,-1.391283067141913,0.28235271629009445,0.4169515011547344
ZDHHC2,0.0,0.0,False,0.3593813663804626,0.5,0.2983296156937011,0.018990458525663705,0.10605193749033362,1.6341039432774092,0.2244714607944336,0.19422632794457276
SBDS,0.0,0.0,False,0.3593813663804626,0.5,0.29747600516456774,0.013879538145204845,-0.10363802396013172,-1.5451646829321037,0.2816645639790496,0.41265588914549656
TMED2,0.0,0.0,False,0.3593813663804626,0.5,0.2970565750669131,0.031340046943281664,0.13379368032351435,1.4763336093199455,0.3673012960201858,0.34882217090069284
TACC1,0.0,0.0,False,0.3593813663804626,0.5,0.2964553338869266,0.04001537394463481,-0.1699066530736471,-1.2482805370777756,0.18608785411171005,0.3145958429561201
ENSA,0.0,0.0,False,0.3593813663804626,0.5,0.2951961977052932,0.011841286159604577,-0.10165280854563763,-1.5072995442843575,0.2768283824597622,0.4031408775981524
FOSB,0.0,0.0,False,0.3593813663804626,0.5,0.29227684122209774,0.09069806955016191,-0.27886722733576597,-1.0054528478166684,0.1535344267308942,0.3020785219399538
CXADR,0.0,0.0,False,0.3593813663804626,0.5,0.29004149237233706,0.0215203443536671,0.1060292023443997,1.6408155226000518,0.1836793210230531,0.13408775981524249
